OBJECTID,admin2Name_en,admin2Name_ar,admin2Pcode,admin2RefName,admin2AltName1_en,admin2AltName2_en,admin2AltName1_ar,admin2AltName2_ar,admin1Name_en,admin1Name_ar,admin1Pcode,admin0Name_en,admin0Name_ar,admin0Pcode,date,validOn,validTo
166,Dawran Anis,ضوران انس,YE2011,NA,NA,NA,NA,NA,Dhamar,ذمار,YE20,Yemen,اليمن,YE,1548979200000,1574380800000,NA
167,Dhamar City,مدينة ذمار,YE2008,NA,NA,NA,NA,NA,Dhamar,ذمار,YE20,Yemen,اليمن,YE,1548979200000,1574380800000,NA
168,Dhi As Sufal,ذي السفال,YE1116,NA,NA,NA,NA,NA,Ibb,اب,YE11,Yemen,اليمن,YE,1548979200000,1574380800000,NA
169,Dhi Na'im,ذي ناعم,YE1406,Dhi Naim,NA,NA,NA,NA,Al Bayda,البيضاء,YE14,Yemen,اليمن,YE,1548979200000,1574380800000,NA
170,Dhibain,ذيبين,YE2909,NA,NA,NA,NA,NA,Amran,عمران,YE29,Yemen,اليمن,YE,1548979200000,1574380800000,NA
171,Dhubab,باب المندب,YE1506,NA,NA,NA,NA,NA,Ta'iz,تعز,YE15,Yemen,اليمن,YE,1548979200000,1574380800000,NA
172,Dhulaymat Habur,ظليمة حبور,YE2908,NA,NA,NA,NA,NA,Amran,عمران,YE29,Yemen,اليمن,YE,1548979200000,1574380800000,NA
173,Dimnat Khadir,خدير,YE1512,NA,NA,NA,NA,NA,Ta'iz,تعز,YE15,Yemen,اليمن,YE,1548979200000,1574380800000,NA
174,Eyal Surayh,عيال سريح,YE2918,NA,NA,NA,NA,NA,Amran,عمران,YE29,Yemen,اليمن,YE,1548979200000,1574380800000,NA
175,Far' Al Odayn,فرع العدين,YE1110,Far Al Odayn,NA,NA,NA,NA,Ibb,اب,YE11,Yemen,اليمن,YE,1548979200000,1574380800000,NA
176,Ghamr,غمر,YE2204,NA,NA,NA,NA,NA,Sa'dah,صعده,YE22,Yemen,اليمن,YE,1548979200000,1574380800000,NA
177,Ghayl Bawazir,غيل باوزير,YE1917,NA,NA,NA,NA,NA,Hadramawt,حضرموت,YE19,Yemen,اليمن,YE,1548979200000,1574380800000,NA
178,Ghayl bin Yamin,غيل بن يمين,YE1916,NA,NA,NA,NA,NA,Hadramawt,حضرموت,YE19,Yemen,اليمن,YE,1548979200000,1574380800000,NA
179,Habban,حبان,YE2114,NA,NA,NA,NA,NA,Shabwah,شبوه,YE21,Yemen,اليمن,YE,1548979200000,1574380800000,NA
180,Habil Jabr,حبيل جبر,YE2505,NA,NA,NA,NA,NA,Lahj,لحج,YE25,Yemen,اليمن,YE,1548979200000,1574380800000,NA
181,Hadibu,حديبو,YE3201,NA,NA,NA,NA,NA,Socotra,سقطرى,YE32,Yemen,اليمن,YE,1548979200000,1574380800000,NA
182,Hajar,حجر,YE1924,NA,NA,NA,NA,NA,Hadramawt,حضرموت,YE19,Yemen,اليمن,YE,1548979200000,1574380800000,NA
183,Hajar As Say'ar,حجر الصيعر,YE1905,Hajar As Sayar,NA,NA,NA,NA,Hadramawt,حضرموت,YE19,Yemen,اليمن,YE,1548979200000,1574380800000,NA
184,Hajjah,حجه,YE1729,NA,NA,NA,NA,NA,Hajjah,حجه,YE17,Yemen,اليمن,YE,1548979200000,1574380800000,NA
185,Hajjah City,مدينة حجه,YE1728,NA,NA,NA,NA,NA,Hajjah,حجه,YE17,Yemen,اليمن,YE,1548979200000,1574380800000,NA
186,Halmin,حالمين,YE2506,NA,NA,NA,NA,NA,Lahj,لحج,YE25,Yemen,اليمن,YE,1548979200000,1574380800000,NA
187,Hamdan,همدان,YE2301,NA,NA,NA,NA,NA,Sana'a,صنعاء,YE23,Yemen,اليمن,YE,1548979200000,1574380800000,NA
188,Harad,حرض,YE1702,NA,NA,NA,NA,NA,Hajjah,حجه,YE17,Yemen,اليمن,YE,1548979200000,1574380800000,NA
189,Harf Sufyan,حرف سفيان,YE2901,NA,NA,NA,NA,NA,Amran,عمران,YE29,Yemen,اليمن,YE,1548979200000,1574380800000,NA
190,Harib,حريب,YE2609,NA,NA,NA,NA,NA,Ma'rib,مارب,YE26,Yemen,اليمن,YE,1548979200000,1574380800000,NA
191,Harib Al Qaramish,حريب القرامش,YE2604,NA,NA,NA,NA,NA,Ma'rib,مارب,YE26,Yemen,اليمن,YE,1548979200000,1574380800000,NA
192,Haridah,حريضه,YE1928,NA,NA,NA,NA,NA,Hadramawt,حضرموت,YE19,Yemen,اليمن,YE,1548979200000,1574380800000,NA
193,Haswin,حصوين,YE2809,NA,NA,NA,NA,NA,Al Maharah,المهره,YE28,Yemen,اليمن,YE,1548979200000,1574380800000,NA
194,Hat,حات,YE2802,NA,NA,NA,NA,NA,Al Maharah,المهره,YE28,Yemen,اليمن,YE,1548979200000,1574380800000,NA
195,Hatib,حطيب,YE2111,NA,NA,NA,NA,NA,Shabwah,شبوه,YE21,Yemen,اليمن,YE,1548979200000,1574380800000,NA
196,Hawf,حوف,YE2803,NA,NA,NA,NA,NA,Al Maharah,المهره,YE28,Yemen,اليمن,YE,1548979200000,1574380800000,NA
197,Haydan,حيدان,YE2208,NA,NA,NA,NA,NA,Sa'dah,صعده,YE22,Yemen,اليمن,YE,1548979200000,1574380800000,NA
198,Hayfan,حيفان,YE1516,NA,NA,NA,NA,NA,Ta'iz,تعز,YE15,Yemen,اليمن,YE,1548979200000,1574380800000,NA
199,Hayran,حيران,YE1705,NA,NA,NA,NA,NA,Hajjah,حجه,YE17,Yemen,اليمن,YE,1548979200000,1574380800000,NA
200,Hays,حيس,YE1819,NA,NA,NA,NA,NA,Al Hodeidah,الحديده,YE18,Yemen,اليمن,YE,1548979200000,1574380800000,NA
201,Hazm Al Odayn,حزم العدين,YE1109,NA,NA,NA,NA,NA,Ibb,اب,YE11,Yemen,اليمن,YE,1548979200000,1574380800000,NA
202,Hobeish,حبيش,YE1108,NA,NA,NA,NA,NA,Ibb,اب,YE11,Yemen,اليمن,YE,1548979200000,1574380800000,NA
203,Hufash,حفاش,YE2706,NA,NA,NA,NA,NA,Al Mahwit,المحويت,YE27,Yemen,اليمن,YE,1548979200000,1574380800000,NA
204,Huth,حوث,YE2902,NA,NA,NA,NA,NA,Amran,عمران,YE29,Yemen,اليمن,YE,1548979200000,1574380800000,NA
205,Ibb,اب,YE1120,NA,NA,NA,NA,NA,Ibb,اب,YE11,Yemen,اليمن,YE,1548979200000,1574380800000,NA
206,Jabal Ash sharq,جبل الشرق,YE2003,NA,NA,NA,NA,NA,Dhamar,ذمار,YE20,Yemen,اليمن,YE,1548979200000,1574380800000,NA
207,Jabal Eyal Yazid,جبل عيال يزيد,YE2912,NA,NA,NA,NA,NA,Amran,عمران,YE29,Yemen,اليمن,YE,1548979200000,1574380800000,NA
208,Jabal Habashi,جبل حبشي,YE1508,NA,NA,NA,NA,NA,Ta'iz,تعز,YE15,Yemen,اليمن,YE,1548979200000,1574380800000,NA
209,Jabal Murad,جبل مراد,YE2614,NA,NA,NA,NA,NA,Ma'rib,مارب,YE26,Yemen,اليمن,YE,1548979200000,1574380800000,NA
210,Jabal Ras,جبل راس,YE1818,NA,NA,NA,NA,NA,Al Hodeidah,الحديده,YE18,Yemen,اليمن,YE,1548979200000,1574380800000,NA
211,Jahaf,جحاف,YE3007,NA,NA,NA,NA,NA,Ad Dali',الضالع,YE30,Yemen,اليمن,YE,1548979200000,1574380800000,NA
212,Jahran,جهران,YE2002,NA,NA,NA,NA,NA,Dhamar,ذمار,YE20,Yemen,اليمن,YE,1548979200000,1574380800000,NA
213,Jardan,جردان,YE2103,NA,NA,NA,NA,NA,Shabwah,شبوه,YE21,Yemen,اليمن,YE,1548979200000,1574380800000,NA
214,Jayshan,جيشان,YE1203,NA,NA,NA,NA,NA,Abyan,ابين,YE12,Yemen,اليمن,YE,1548979200000,1574380800000,NA
215,Jiblah,جبله,YE1112,NA,NA,NA,NA,NA,Ibb,اب,YE11,Yemen,اليمن,YE,1548979200000,1574380800000,NA
216,Jihanah,جحانه,YE2316,NA,NA,NA,NA,NA,Sana'a,صنعاء,YE23,Yemen,اليمن,YE,1548979200000,1574380800000,NA
217,Juban,جبن,YE3001,NA,NA,NA,NA,NA,Ad Dali',الضالع,YE30,Yemen,اليمن,YE,1548979200000,1574380800000,NA
218,Kamaran,كمران,YE1803,NA,NA,NA,NA,NA,Al Hodeidah,الحديده,YE18,Yemen,اليمن,YE,1548979200000,1574380800000,NA
219,Khab wa Ash Sha'f,خب و الشعف,YE1601,Khab wa Ash Shaf,NA,NA,NA,NA,Al Jawf,الجوف,YE16,Yemen,اليمن,YE,1548979200000,1574380800000,NA
220,Khamir,خمر,YE2919,NA,NA,NA,NA,NA,Amran,عمران,YE29,Yemen,اليمن,YE,1548979200000,1574380800000,NA
221,Khanfar,خنفر,YE1211,NA,NA,NA,NA,NA,Abyan,ابين,YE12,Yemen,اليمن,YE,1548979200000,1574380800000,NA
222,Kharab Al Marashi,خراب المراشى,YE1612,NA,NA,NA,NA,NA,Al Jawf,الجوف,YE16,Yemen,اليمن,YE,1548979200000,1574380800000,NA
223,Kharif,خارف,YE2910,NA,NA,NA,NA,NA,Amran,عمران,YE29,Yemen,اليمن,YE,1548979200000,1574380800000,NA
224,Khawlan,خولان,YE2312,NA,NA,NA,NA,NA,Sana'a,صنعاء,YE23,Yemen,اليمن,YE,1548979200000,1574380800000,NA
225,Khayran Al Muharraq,خيران المحرق,YE1711,NA,NA,NA,NA,NA,Hajjah,حجه,YE17,Yemen,اليمن,YE,1548979200000,1574380800000,NA
226,Khur Maksar,خور مكسر,YE2408,NA,NA,NA,NA,NA,Aden,عدن,YE24,Yemen,اليمن,YE,1548979200000,1574380800000,NA
227,Kitaf wa Al Boqa',كتاف والبقع,YE2214,Kitaf wa Al Boqa,NA,NA,NA,NA,Sa'dah,صعده,YE22,Yemen,اليمن,YE,1548979200000,1574380800000,NA
228,Kritar - Sirah,صيره,YE2407,NA,NA,NA,NA,NA,Aden,عدن,YE24,Yemen,اليمن,YE,1548979200000,1574380800000,NA
229,Ku'aydinah,كعيدنه,YE1722,Kuaydinah,NA,NA,NA,NA,Hajjah,حجه,YE17,Yemen,اليمن,YE,1548979200000,1574380800000,NA
230,Kuhlan Afar,كحلان عفار,YE1718,NA,NA,NA,NA,NA,Hajjah,حجه,YE17,Yemen,اليمن,YE,1548979200000,1574380800000,NA
231,Kuhlan Ash Sharaf,كحلان الشرف,YE1709,NA,NA,NA,NA,NA,Hajjah,حجه,YE17,Yemen,اليمن,YE,1548979200000,1574380800000,NA
232,Kushar,كشر,YE1707,NA,NA,NA,NA,NA,Hajjah,حجه,YE17,Yemen,اليمن,YE,1548979200000,1574380800000,NA
233,Kusmah,كسمه,YE3105,NA,NA,NA,NA,NA,Raymah,ريمه,YE31,Yemen,اليمن,YE,1548979200000,1574380800000,NA
234,Lawdar,لودر,YE1204,NA,NA,NA,NA,NA,Abyan,ابين,YE12,Yemen,اليمن,YE,1548979200000,1574380800000,NA
235,Ma'in,معين,YE1308,Main,NA,NA,NA,NA,Sana'a City,امانة العاصمه,YE13,Yemen,اليمن,YE,1548979200000,1574380800000,NA
236,Ma'rib,مارب,YE2613,Marib,NA,NA,NA,NA,Ma'rib,مارب,YE26,Yemen,اليمن,YE,1548979200000,1574380800000,NA
237,Ma'rib City,مدينة مارب,YE2612,Marib City,NA,NA,NA,NA,Ma'rib,مارب,YE26,Yemen,اليمن,YE,1548979200000,1574380800000,NA
238,Mabyan,مبين,YE1720,NA,NA,NA,NA,NA,Hajjah,حجه,YE17,Yemen,اليمن,YE,1548979200000,1574380800000,NA
239,Madghal Al Jid'an,مدغل الجدعان,YE2603,Madghal Al Jidan,NA,NA,NA,NA,Ma'rib,مارب,YE26,Yemen,اليمن,YE,1548979200000,1574380800000,NA
240,Maghrib Ans,مغرب عنس,YE2004,NA,NA,NA,NA,NA,Dhamar,ذمار,YE20,Yemen,اليمن,YE,1548979200000,1574380800000,NA
241,Mahliyah,ماهليه,YE2610,NA,NA,NA,NA,NA,Ma'rib,مارب,YE26,Yemen,اليمن,YE,1548979200000,1574380800000,NA
242,Majz,مجز,YE2210,NA,NA,NA,NA,NA,Sa'dah,صعده,YE22,Yemen,اليمن,YE,1548979200000,1574380800000,NA
243,Majzar,مجزر,YE2601,NA,NA,NA,NA,NA,Ma'rib,مارب,YE26,Yemen,اليمن,YE,1548979200000,1574380800000,NA
244,Man'ar,منعر,YE2805,Manar,NA,NA,NA,NA,Al Maharah,المهره,YE28,Yemen,اليمن,YE,1548979200000,1574380800000,NA
245,Manakhah,مناخه,YE2310,NA,NA,NA,NA,NA,Sana'a,صنعاء,YE23,Yemen,اليمن,YE,1548979200000,1574380800000,NA
246,Maqbanah,مقبنه,YE1504,NA,NA,NA,NA,NA,Ta'iz,تعز,YE15,Yemen,اليمن,YE,1548979200000,1574380800000,NA
247,Markhah Al Olya,مرخة العليا,YE2108,NA,NA,NA,NA,NA,Shabwah,شبوه,YE21,Yemen,اليمن,YE,1548979200000,1574380800000,NA
248,Markhah As Sufla,مرخة السفلى,YE2109,NA,NA,NA,NA,NA,Shabwah,شبوه,YE21,Yemen,اليمن,YE,1548979200000,1574380800000,NA
249,Mashr'ah Wa Hadnan,مشرعة وحدنان,YE1509,Mashrah Wa Hadnan,NA,NA,NA,NA,Ta'iz,تعز,YE15,Yemen,اليمن,YE,1548979200000,1574380800000,NA
250,Maswar,مسور,YE2916,NA,NA,NA,NA,NA,Amran,عمران,YE29,Yemen,اليمن,YE,1548979200000,1574380800000,NA
251,Maswarah,مسوره,YE1403,NA,NA,NA,NA,NA,Al Bayda,البيضاء,YE14,Yemen,اليمن,YE,1548979200000,1574380800000,NA
252,Mawiyah,ماويه,YE1501,NA,NA,NA,NA,NA,Ta'iz,تعز,YE15,Yemen,اليمن,YE,1548979200000,1574380800000,NA
253,Mawza',موزع,YE1507,Mawza,NA,NA,NA,NA,Ta'iz,تعز,YE15,Yemen,اليمن,YE,1548979200000,1574380800000,NA
254,Mayfa'ah,ميفعه,YE2116,Mayfaah,NA,NA,NA,NA,Shabwah,شبوه,YE21,Yemen,اليمن,YE,1548979200000,1574380800000,NA
255,Mayfa'at Ans,ميفعة عنس,YE2009,Mayfaat Ans,NA,NA,NA,NA,Dhamar,ذمار,YE20,Yemen,اليمن,YE,1548979200000,1574380800000,NA
256,Mazhar,مزهر,YE3104,NA,NA,NA,NA,NA,Raymah,ريمه,YE31,Yemen,اليمن,YE,1548979200000,1574380800000,NA
257,Melhan,ملحان,YE2705,NA,NA,NA,NA,NA,Al Mahwit,المحويت,YE27,Yemen,اليمن,YE,1548979200000,1574380800000,NA
258,Midi,ميدي,YE1703,NA,NA,NA,NA,NA,Hajjah,حجه,YE17,Yemen,اليمن,YE,1548979200000,1574380800000,NA
259,Monabbih,منبه,YE2203,NA,NA,NA,NA,NA,Sa'dah,صعده,YE22,Yemen,اليمن,YE,1548979200000,1574380800000,NA
260,Mudhaykhirah,مذيخره,YE1117,NA,NA,NA,NA,NA,Ibb,اب,YE11,Yemen,اليمن,YE,1548979200000,1574380800000,NA
261,Mudiyah,موديه,YE1202,NA,NA,NA,NA,NA,Abyan,ابين,YE12,Yemen,اليمن,YE,1548979200000,1574380800000,NA
262,Mukayras,مكيراس,YE1408,NA,NA,NA,NA,NA,Al Bayda,البيضاء,YE14,Yemen,اليمن,YE,1548979200000,1574380800000,NA
263,Mustaba,مستباء,YE1706,NA,NA,NA,NA,NA,Hajjah,حجه,YE17,Yemen,اليمن,YE,1548979200000,1574380800000,NA
264,Najrah,نجره,YE1726,NA,NA,NA,NA,NA,Hajjah,حجه,YE17,Yemen,اليمن,YE,1548979200000,1574380800000,NA
265,Nati',ناطع,YE1402,Nati,NA,NA,NA,NA,Al Bayda,البيضاء,YE14,Yemen,اليمن,YE,1548979200000,1574380800000,NA
266,Nihm,نهم,YE2303,NA,NA,NA,NA,NA,Sana'a,صنعاء,YE23,Yemen,اليمن,YE,1548979200000,1574380800000,NA
267,Nisab,نصاب,YE2110,NA,NA,NA,NA,NA,Shabwah,شبوه,YE21,Yemen,اليمن,YE,1548979200000,1574380800000,NA
268,Nu'man,نعمان,YE1401,Numan,NA,NA,NA,NA,Al Bayda,البيضاء,YE14,Yemen,اليمن,YE,1548979200000,1574380800000,NA
269,Old City,صنعاء القديمه,YE1301,NA,NA,NA,NA,NA,Sana'a City,امانة العاصمه,YE13,Yemen,اليمن,YE,1548979200000,1574380800000,NA
270,Osaylan,عسيلان,YE2105,NA,NA,NA,NA,NA,Shabwah,شبوه,YE21,Yemen,اليمن,YE,1548979200000,1574380800000,NA
271,Otmah,عتمه,YE2005,NA,NA,NA,NA,NA,Dhamar,ذمار,YE20,Yemen,اليمن,YE,1548979200000,1574380800000,NA
272,Qa'tabah,قعطبه,YE3003,Qatabah,NA,NA,NA,NA,Ad Dali',الضالع,YE30,Yemen,اليمن,YE,1548979200000,1574380800000,NA
273,Qafl Shammar,قفل شمر,YE1713,NA,NA,NA,NA,NA,Hajjah,حجه,YE17,Yemen,اليمن,YE,1548979200000,1574380800000,NA
274,Qaflat Odhar,قفلة عذر,YE2904,NA,NA,NA,NA,NA,Amran,عمران,YE29,Yemen,اليمن,YE,1548979200000,1574380800000,NA
275,Qalansiyah wa Abd Al Kuri,قلنسية وعبد الكوري,YE3202,NA,NA,NA,NA,NA,Socotra,سقطرى,YE32,Yemen,اليمن,YE,1548979200000,1574380800000,NA
276,Qarah,قاره,YE1731,NA,NA,NA,NA,NA,Hajjah,حجه,YE17,Yemen,اليمن,YE,1548979200000,1574380800000,NA
277,Qatabir,قطابر,YE2202,NA,NA,NA,NA,NA,Sa'dah,صعده,YE22,Yemen,اليمن,YE,1548979200000,1574380800000,NA
278,Qishn,قشن,YE2808,NA,NA,NA,NA,NA,Al Maharah,المهره,YE28,Yemen,اليمن,YE,1548979200000,1574380800000,NA
279,Rada',رداع,YE1413,Rada,NA,NA,NA,NA,Al Bayda,البيضاء,YE14,Yemen,اليمن,YE,1548979200000,1574380800000,NA
280,Radfan,ردفان,YE2507,NA,NA,NA,NA,NA,Lahj,لحج,YE25,Yemen,اليمن,YE,1548979200000,1574380800000,NA
281,Radman,ردمان,YE1412,NA,NA,NA,NA,NA,Al Bayda,البيضاء,YE14,Yemen,اليمن,YE,1548979200000,1574380800000,NA
282,Radum,رضوم,YE2117,NA,NA,NA,NA,NA,Shabwah,شبوه,YE21,Yemen,اليمن,YE,1548979200000,1574380800000,NA
283,Raghwan,رغوان,YE2602,NA,NA,NA,NA,NA,Ma'rib,مارب,YE26,Yemen,اليمن,YE,1548979200000,1574380800000,NA
284,Rahabah,رحبه,YE2608,NA,NA,NA,NA,NA,Ma'rib,مارب,YE26,Yemen,اليمن,YE,1548979200000,1574380800000,NA
285,Rajuzah,رجوزه,YE1611,NA,NA,NA,NA,NA,Al Jawf,الجوف,YE16,Yemen,اليمن,YE,1548979200000,1574380800000,NA
286,Rakhyah,رخيه,YE1920,NA,NA,NA,NA,NA,Hadramawt,حضرموت,YE19,Yemen,اليمن,YE,1548979200000,1574380800000,NA
287,Rassd,رصد,YE1206,NA,NA,NA,NA,NA,Abyan,ابين,YE12,Yemen,اليمن,YE,1548979200000,1574380800000,NA
288,Raydah,ريده,YE2911,NA,NA,NA,NA,NA,Amran,عمران,YE29,Yemen,اليمن,YE,1548979200000,1574380800000,NA
289,Razih,رازح,YE2205,NA,NA,NA,NA,NA,Sa'dah,صعده,YE22,Yemen,اليمن,YE,1548979200000,1574380800000,NA
290,Rumah,رماه,YE1901,NA,NA,NA,NA,NA,Hadramawt,حضرموت,YE19,Yemen,اليمن,YE,1548979200000,1574380800000,NA
291,Sa'dah,صعده,YE2215,Sadah,NA,NA,NA,NA,Sa'dah,صعده,YE22,Yemen,اليمن,YE,1548979200000,1574380800000,NA
292,Sa'fan,صعفان,YE2311,Safan,NA,NA,NA,NA,Sana'a,صنعاء,YE23,Yemen,اليمن,YE,1548979200000,1574380800000,NA
293,Sabah,صباح,YE1417,NA,NA,NA,NA,NA,Al Bayda,البيضاء,YE14,Yemen,اليمن,YE,1548979200000,1574380800000,NA
294,Sabir Al Mawadim,صبر الموادم,YE1510,NA,NA,NA,NA,NA,Ta'iz,تعز,YE15,Yemen,اليمن,YE,1548979200000,1574380800000,NA
295,Sah,ساه,YE1909,NA,NA,NA,NA,NA,Hadramawt,حضرموت,YE19,Yemen,اليمن,YE,1548979200000,1574380800000,NA
296,Sahar,سحار,YE2211,NA,NA,NA,NA,NA,Sa'dah,صعده,YE22,Yemen,اليمن,YE,1548979200000,1574380800000,NA
297,Salah,صاله,YE1519,NA,NA,NA,NA,NA,Ta'iz,تعز,YE15,Yemen,اليمن,YE,1548979200000,1574380800000,NA
298,Sami',سامع,YE1523,Sami,NA,NA,NA,NA,Ta'iz,تعز,YE15,Yemen,اليمن,YE,1548979200000,1574380800000,NA
299,Sana'a City Outskirts - Hamdan,ضواحي الامانة همدان,YE1319,Sanaa City Outskirts - Hamdan,NA,NA,NA,NA,Sana'a City,امانة العاصمه,YE13,Yemen,اليمن,YE,1548979200000,1574380800000,NA
300,Sana'a City Outskirts -Sanhan wa Bani Bahlul,ضواحي الامانة سنحان وبني بهلول,YE1324,Sanaa City Outskirts -Sanhan wa Bani Bahlul,NA,NA,NA,NA,Sana'a City,امانة العاصمه,YE13,Yemen,اليمن,YE,1548979200000,1574380800000,NA
301,Sanhan wa Bani Bahlul,سنحان وبني بهلول,YE2305,NA,NA,NA,NA,NA,Sana'a,صنعاء,YE23,Yemen,اليمن,YE,1548979200000,1574380800000,NA
302,Saqin,ساقين,YE2209,NA,NA,NA,NA,NA,Sa'dah,صعده,YE22,Yemen,اليمن,YE,1548979200000,1574380800000,NA
303,Sarar,سرار,YE1207,NA,NA,NA,NA,NA,Abyan,ابين,YE12,Yemen,اليمن,YE,1548979200000,1574380800000,NA
304,Sayhut,سيحوت,YE2807,NA,NA,NA,NA,NA,Al Maharah,المهره,YE28,Yemen,اليمن,YE,1548979200000,1574380800000,NA
305,Sayun,سيئون,YE1910,NA,NA,NA,NA,NA,Hadramawt,حضرموت,YE19,Yemen,اليمن,YE,1548979200000,1574380800000,NA
306,Shada'a,شداء,YE2206,Shadaa,NA,NA,NA,NA,Sa'dah,صعده,YE22,Yemen,اليمن,YE,1548979200000,1574380800000,NA
307,Shaharah,شهاره,YE2905,NA,NA,NA,NA,NA,Amran,عمران,YE29,Yemen,اليمن,YE,1548979200000,1574380800000,NA
308,Shahin,شحن,YE2801,NA,NA,NA,NA,NA,Al Maharah,المهره,YE28,Yemen,اليمن,YE,1548979200000,1574380800000,NA
309,Shar'ab Ar Rawnah,شرعب الرونه,YE1503,Sharab Ar Rawnah,NA,NA,NA,NA,Ta'iz,تعز,YE15,Yemen,اليمن,YE,1548979200000,1574380800000,NA
310,Shar'ab As Salam,شرعب السلام,YE1502,Sharab As Salam,NA,NA,NA,NA,Ta'iz,تعز,YE15,Yemen,اليمن,YE,1548979200000,1574380800000,NA
311,Sharas,شرس,YE1719,NA,NA,NA,NA,NA,Hajjah,حجه,YE17,Yemen,اليمن,YE,1548979200000,1574380800000,NA
312,Shibam,شبام,YE1908,NA,NA,NA,NA,NA,Hadramawt,حضرموت,YE19,Yemen,اليمن,YE,1548979200000,1574380800000,NA
313,Shibam Kawkaban,شبام كوكبان,YE2701,NA,NA,NA,NA,NA,Al Mahwit,المحويت,YE27,Yemen,اليمن,YE,1548979200000,1574380800000,NA
314,Shu'ub,شعوب,YE1302,Shuub,NA,NA,NA,NA,Sana'a City,امانة العاصمه,YE13,Yemen,اليمن,YE,1548979200000,1574380800000,NA
315,Sibah,سباح,YE1205,NA,NA,NA,NA,NA,Abyan,ابين,YE12,Yemen,اليمن,YE,1548979200000,1574380800000,NA
316,Sirwah,صرواح,YE2606,NA,NA,NA,NA,NA,Ma'rib,مارب,YE26,Yemen,اليمن,YE,1548979200000,1574380800000,NA
317,Suwayr,صوير,YE2907,NA,NA,NA,NA,NA,Amran,عمران,YE29,Yemen,اليمن,YE,1548979200000,1574380800000,NA
318,Tarim,تريم,YE1911,NA,NA,NA,NA,NA,Hadramawt,حضرموت,YE19,Yemen,اليمن,YE,1548979200000,1574380800000,NA
319,Thamud,ثمود,YE1902,NA,NA,NA,NA,NA,Hadramawt,حضرموت,YE19,Yemen,اليمن,YE,1548979200000,1574380800000,NA
320,Thula,ثلاء,YE2917,NA,NA,NA,NA,NA,Amran,عمران,YE29,Yemen,اليمن,YE,1548979200000,1574380800000,NA
321,Tuban,تبن,YE2515,NA,NA,NA,NA,NA,Lahj,لحج,YE25,Yemen,اليمن,YE,1548979200000,1574380800000,NA
322,Tur Al Bahah,طور الباحه,YE2511,NA,NA,NA,NA,NA,Lahj,لحج,YE25,Yemen,اليمن,YE,1548979200000,1574380800000,NA
323,Wadi Al Ayn,وادي العين,YE1919,NA,NA,NA,NA,NA,Hadramawt,حضرموت,YE19,Yemen,اليمن,YE,1548979200000,1574380800000,NA
324,Wadrah,وضره,YE1723,NA,NA,NA,NA,NA,Hajjah,حجه,YE17,Yemen,اليمن,YE,1548979200000,1574380800000,NA
325,Wald Rabi',ولدربيع,YE1415,Wald Rabi,NA,NA,NA,NA,Al Bayda,البيضاء,YE14,Yemen,اليمن,YE,1548979200000,1574380800000,NA
326,Washhah,وشحه,YE1730,NA,NA,NA,NA,NA,Hajjah,حجه,YE17,Yemen,اليمن,YE,1548979200000,1574380800000,NA
327,Wusab Al Aali,وصاب العالي,YE2006,NA,NA,NA,NA,NA,Dhamar,ذمار,YE20,Yemen,اليمن,YE,1548979200000,1574380800000,NA
328,Wusab As Safil,وصاب السافل,YE2007,NA,NA,NA,NA,NA,Dhamar,ذمار,YE20,Yemen,اليمن,YE,1548979200000,1574380800000,NA
329,Yab'uth,يبعث,YE1923,Yabuth,NA,NA,NA,NA,Hadramawt,حضرموت,YE19,Yemen,اليمن,YE,1548979200000,1574380800000,NA
330,Yafi',يافع,YE2502,Yafi,NA,NA,NA,NA,Lahj,لحج,YE25,Yemen,اليمن,YE,1548979200000,1574380800000,NA
331,Yahr,يهر,YE2504,NA,NA,NA,NA,NA,Lahj,لحج,YE25,Yemen,اليمن,YE,1548979200000,1574380800000,NA
332,Yarim,يريم,YE1102,NA,NA,NA,NA,NA,Ibb,اب,YE11,Yemen,اليمن,YE,1548979200000,1574380800000,NA
333,Zabid,زبيد,YE1824,NA,NA,NA,NA,NA,Al Hodeidah,الحديده,YE18,Yemen,اليمن,YE,1548979200000,1574380800000,NA
334,Zamakh wa Manwokh,زمخ ومنوخ,YE1904,NA,NA,NA,NA,NA,Hadramawt,حضرموت,YE19,Yemen,اليمن,YE,1548979200000,1574380800000,NA
335,Zinjibar,زنجبار,YE1210,NA,NA,NA,NA,NA,Abyan,ابين,YE12,Yemen,اليمن,YE,1548979200000,1574380800000,NA
