OBJECTID,admin2Name_es,admin2Pcode,admin2RefName,admin2AltName1_es,admin2AltName2_es,admin1Name_es,admin1Pcode,admin0Name_es,admin0Pcode,date,validOn,validTo
231,San Lorenzo,GT1007,San Lorenzo,NA,NA,Suchitepéquez,GT10,Guatemala,GT,1537833600000,1549497600000,NA
232,San Lorenzo,GT1229,San Lorenzo,NA,NA,San Marcos,GT12,Guatemala,GT,1537833600000,1549497600000,NA
233,San Lucas Sacatepéquez,GT0308,San Lucas Sacatepequez,NA,NA,Sacatepéquez,GT03,Guatemala,GT,1537833600000,1549497600000,NA
234,San Lucas Tolimán,GT0713,San Lucas Toliman,NA,NA,Sololá,GT07,Guatemala,GT,1537833600000,1549497600000,NA
235,San Luis,GT1709,San Luis,NA,NA,Petén,GT17,Guatemala,GT,1537833600000,1549497600000,NA
236,San Luis Jilotepeque,GT2103,San Luis Jilotepeque,NA,NA,Jalapa,GT21,Guatemala,GT,1537833600000,1549497600000,NA
237,San Manuel Chaparrón,GT2104,San Manuel Chaparron,NA,NA,Jalapa,GT21,Guatemala,GT,1537833600000,1549497600000,NA
238,San Marcos,GT1201,San Marcos,NA,NA,San Marcos,GT12,Guatemala,GT,1537833600000,1549497600000,NA
239,San Marcos La Laguna,GT0716,San Marcos La Laguna,NA,NA,Sololá,GT07,Guatemala,GT,1537833600000,1549497600000,NA
240,San Martín Jilotepeque,GT0403,San Martin Jilotepeque,NA,NA,Chimaltenango,GT04,Guatemala,GT,1537833600000,1549497600000,NA
241,San Martín Sacatepéquez,GT0912,San Martin Sacatepequez,NA,NA,Quetzaltenango,GT09,Guatemala,GT,1537833600000,1549497600000,NA
242,San Martín Zapotitlán,GT1104,San Martin Zapotitlan,NA,NA,Retalhuleu,GT11,Guatemala,GT,1537833600000,1549497600000,NA
243,San Mateo,GT0910,San Mateo,NA,NA,Quetzaltenango,GT09,Guatemala,GT,1537833600000,1549497600000,NA
244,San Mateo Ixtatán,GT1318,San Mateo Ixtatan,NA,NA,Huehuetenango,GT13,Guatemala,GT,1537833600000,1549497600000,NA
245,San Miguel Acatán,GT1313,San Miguel Acatan,NA,NA,Huehuetenango,GT13,Guatemala,GT,1537833600000,1549497600000,NA
246,San Miguel Chicaj,GT1502,San Miguel Chicaj,NA,NA,Baja Verapaz,GT15,Guatemala,GT,1537833600000,1549497600000,NA
247,San Miguel Dueñas,GT0313,San Miguel Duenas,NA,NA,Sacatepéquez,GT03,Guatemala,GT,1537833600000,1549497600000,NA
248,San Miguel Ixtahuacán,GT1205,San Miguel Ixtahuacan,NA,NA,San Marcos,GT12,Guatemala,GT,1537833600000,1549497600000,NA
249,San Miguel Panán,GT1011,San Miguel Panan,NA,NA,Suchitepéquez,GT10,Guatemala,GT,1537833600000,1549497600000,NA
250,San Miguel Sigüila,GT0908,San Miguel Siguila,NA,NA,Quetzaltenango,GT09,Guatemala,GT,1537833600000,1549497600000,NA
251,San Pablo,GT1219,San Pablo,NA,NA,San Marcos,GT12,Guatemala,GT,1537833600000,1549497600000,NA
252,San Pablo Jocopilas,GT1009,San Pablo Jocopilas,NA,NA,Suchitepéquez,GT10,Guatemala,GT,1537833600000,1549497600000,NA
253,San Pablo La Laguna,GT0715,San Pablo La Laguna,NA,NA,Sololá,GT07,Guatemala,GT,1537833600000,1549497600000,NA
254,San Pedro Ayampuc,GT0107,San Pedro Ayampuc,NA,NA,Guatemala,GT01,Guatemala,GT,1537833600000,1549497600000,NA
255,San Pedro Carchá,GT1609,San Pedro Carcha,NA,NA,Alta Verapaz,GT16,Guatemala,GT,1537833600000,1549497600000,NA
256,San Pedro Jocopilas,GT1409,San Pedro Jocopilas,NA,NA,Quiché,GT14,Guatemala,GT,1537833600000,1549497600000,NA
257,San Pedro La Laguna,GT0718,San Pedro La Laguna,NA,NA,Sololá,GT07,Guatemala,GT,1537833600000,1549497600000,NA
258,San Pedro Necta,GT1306,San Pedro Necta,NA,NA,Huehuetenango,GT13,Guatemala,GT,1537833600000,1549497600000,NA
259,San Pedro Pinula,GT2102,San Pedro Pinula,NA,NA,Jalapa,GT21,Guatemala,GT,1537833600000,1549497600000,NA
260,San Pedro Sacatepéquez,GT0109,San Pedro Sacatepequez,NA,NA,Guatemala,GT01,Guatemala,GT,1537833600000,1549497600000,NA
261,San Pedro Sacatepéquez,GT1202,San Pedro Sacatepequez,NA,NA,San Marcos,GT12,Guatemala,GT,1537833600000,1549497600000,NA
262,San Rafael La Independencia,GT1314,San Rafael La Independencia,NA,NA,Huehuetenango,GT13,Guatemala,GT,1537833600000,1549497600000,NA
263,San Rafael Las Flores,GT0605,San Rafael Las Flores,NA,NA,Santa Rosa,GT06,Guatemala,GT,1537833600000,1549497600000,NA
264,San Rafael Petzal,GT1328,San Rafael Petzal,NA,NA,Huehuetenango,GT13,Guatemala,GT,1537833600000,1549497600000,NA
265,San Rafael Pie de la Cuesta,GT1211,San Rafael Pie de la Cuesta,NA,NA,San Marcos,GT12,Guatemala,GT,1537833600000,1549497600000,NA
266,San Raimundo,GT0111,San Raimundo,NA,NA,Guatemala,GT01,Guatemala,GT,1537833600000,1549497600000,NA
267,San Sebastián,GT1102,San Sebastian,NA,NA,Retalhuleu,GT11,Guatemala,GT,1537833600000,1549497600000,NA
268,San Sebastián Coatán,GT1325,San Sebastian Coatan,NA,NA,Huehuetenango,GT13,Guatemala,GT,1537833600000,1549497600000,NA
269,San Sebastián Huehuetenango,GT1320,San Sebastian Huehuetenango,NA,NA,Huehuetenango,GT13,Guatemala,GT,1537833600000,1549497600000,NA
270,San Vicente Pacaya,GT0512,San Vicente Pacaya,NA,NA,Escuintla,GT05,Guatemala,GT,1537833600000,1549497600000,NA
271,Sanarate,GT0206,Sanarate,NA,NA,El Progreso,GT02,Guatemala,GT,1537833600000,1549497600000,NA
272,Sansare,GT0207,Sansare,NA,NA,El Progreso,GT02,Guatemala,GT,1537833600000,1549497600000,NA
273,Santa Ana,GT1707,Santa Ana,NA,NA,Petén,GT17,Guatemala,GT,1537833600000,1549497600000,NA
274,Santa Ana Huista,GT1331,Santa Ana Huista,NA,NA,Huehuetenango,GT13,Guatemala,GT,1537833600000,1549497600000,NA
275,Santa Apolonia,GT0405,Santa Apolonia,NA,NA,Chimaltenango,GT04,Guatemala,GT,1537833600000,1549497600000,NA
276,Santa Bárbara,GT1015,Santa Barbara,NA,NA,Suchitepéquez,GT10,Guatemala,GT,1537833600000,1549497600000,NA
277,Santa Bárbara,GT1310,Santa Barbara,NA,NA,Huehuetenango,GT13,Guatemala,GT,1537833600000,1549497600000,NA
278,Santa Catalina La Tinta,GT1616,Santa Catalina La Tinta,NA,NA,Alta Verapaz,GT16,Guatemala,GT,1537833600000,1549497600000,NA
279,Santa Catarina Barahona,GT0316,Santa Catarina Barahona,NA,NA,Sacatepéquez,GT03,Guatemala,GT,1537833600000,1549497600000,NA
280,Santa Catarina Ixtahuacán,GT0706,Santa Catarina Ixtahuacan,NA,NA,Sololá,GT07,Guatemala,GT,1537833600000,1549497600000,NA
