OBJECTID,admin2Name_en,admin2Name_ar,admin2Pcode,admin2RefName,admin2AltName1_en,admin2AltName2_en,admin2AltName1_ar,admin2AltName2_ar,admin1Name_en,admin1Name_ar,admin1Pcode,admin0Name_en,admin0Name_ar,admin0Pcode,date,validOn,validTo
362,Colla,NA,DZ011009,NA,NA,NA,NA,NA,Bordj Bou Arrer,برج بوعريريج,DZ011,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
363,Djaafra,NA,DZ011010,NA,NA,NA,NA,NA,Bordj Bou Arrer,برج بوعريريج,DZ011,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
364,El Achir,NA,DZ011011,NA,NA,NA,NA,NA,Bordj Bou Arrer,برج بوعريريج,DZ011,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
365,El Anseur,NA,DZ011012,NA,NA,NA,NA,NA,Bordj Bou Arrer,برج بوعريريج,DZ011,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
366,El Euch,NA,DZ011013,NA,NA,NA,NA,NA,Bordj Bou Arrer,برج بوعريريج,DZ011,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
367,El Hammadia,NA,DZ011014,NA,NA,NA,NA,NA,Bordj Bou Arrer,برج بوعريريج,DZ011,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
368,El M'Hir,NA,DZ011016,El MHir,NA,NA,NA,NA,Bordj Bou Arrer,برج بوعريريج,DZ011,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
369,El Main,NA,DZ011015,NA,NA,NA,NA,NA,Bordj Bou Arrer,برج بوعريريج,DZ011,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
370,Ghilassa,NA,DZ011017,NA,NA,NA,NA,NA,Bordj Bou Arrer,برج بوعريريج,DZ011,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
371,Haraza,NA,DZ011018,NA,NA,NA,NA,NA,Bordj Bou Arrer,برج بوعريريج,DZ011,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
372,Hasnaoua,NA,DZ011019,NA,NA,NA,NA,NA,Bordj Bou Arrer,برج بوعريريج,DZ011,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
373,Khelil,NA,DZ011020,NA,NA,NA,NA,NA,Bordj Bou Arrer,برج بوعريريج,DZ011,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
374,Ksour,NA,DZ011021,NA,NA,NA,NA,NA,Bordj Bou Arrer,برج بوعريريج,DZ011,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
375,Mansoura,NA,DZ011022,NA,NA,NA,NA,NA,Bordj Bou Arrer,برج بوعريريج,DZ011,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
376,Medjana,NA,DZ011023,NA,NA,NA,NA,NA,Bordj Bou Arrer,برج بوعريريج,DZ011,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
377,Ouled Brahem,NA,DZ011024,NA,NA,NA,NA,NA,Bordj Bou Arrer,برج بوعريريج,DZ011,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
378,Ouled Dahmane,NA,DZ011025,NA,NA,NA,NA,NA,Bordj Bou Arrer,برج بوعريريج,DZ011,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
379,Ouled Sidi Brahim,NA,DZ011026,NA,NA,NA,NA,NA,Bordj Bou Arrer,برج بوعريريج,DZ011,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
380,Rabta,NA,DZ011027,NA,NA,NA,NA,NA,Bordj Bou Arrer,برج بوعريريج,DZ011,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
381,Ras El Oued,NA,DZ011028,NA,NA,NA,NA,NA,Bordj Bou Arrer,برج بوعريريج,DZ011,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
382,Sidi Embarek,NA,DZ011029,NA,NA,NA,NA,NA,Bordj Bou Arrer,برج بوعريريج,DZ011,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
383,Tafreg,NA,DZ011030,NA,NA,NA,NA,NA,Bordj Bou Arrer,برج بوعريريج,DZ011,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
384,Taglait,NA,DZ011031,NA,NA,NA,NA,NA,Bordj Bou Arrer,برج بوعريريج,DZ011,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
385,Tesmart,NA,DZ011032,NA,NA,NA,NA,NA,Bordj Bou Arrer,برج بوعريريج,DZ011,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
386,Theniet El Anseur,NA,DZ011033,NA,NA,NA,NA,NA,Bordj Bou Arrer,برج بوعريريج,DZ011,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
387,Tixter,NA,DZ011034,NA,NA,NA,NA,NA,Bordj Bou Arrer,برج بوعريريج,DZ011,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
388,Aghbalou,NA,DZ012001,NA,NA,NA,NA,NA,Bouira,البويرة,DZ012,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
389,Ahl El Ksar,NA,DZ012002,NA,NA,NA,NA,NA,Bouira,البويرة,DZ012,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
390,Ain Bessam,NA,DZ012003,NA,NA,NA,NA,NA,Bouira,البويرة,DZ012,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
391,Ain El Hadjar,NA,DZ012004,NA,NA,NA,NA,NA,Bouira,البويرة,DZ012,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
392,Ain Laloui,NA,DZ012005,NA,NA,NA,NA,NA,Bouira,البويرة,DZ012,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
393,Ain Turk,NA,DZ012006,NA,NA,NA,NA,NA,Bouira,البويرة,DZ012,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
394,Ait Laaziz,NA,DZ012007,NA,NA,NA,NA,NA,Bouira,البويرة,DZ012,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
395,Aomar,NA,DZ012008,NA,NA,NA,NA,NA,Bouira,البويرة,DZ012,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
396,Ath Mansour,NA,DZ012009,NA,NA,NA,NA,NA,Bouira,البويرة,DZ012,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
397,Bechloul,NA,DZ012010,NA,NA,NA,NA,NA,Bouira,البويرة,DZ012,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
398,Bir Ghbalou,NA,DZ012011,NA,NA,NA,NA,NA,Bouira,البويرة,DZ012,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
399,Bordj Oukhriss,NA,DZ012012,NA,NA,NA,NA,NA,Bouira,البويرة,DZ012,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
400,Bouderbala,NA,DZ012013,NA,NA,NA,NA,NA,Bouira,البويرة,DZ012,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
401,Bouira,NA,DZ012014,NA,NA,NA,NA,NA,Bouira,البويرة,DZ012,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
402,Boukram,NA,DZ012015,NA,NA,NA,NA,NA,Bouira,البويرة,DZ012,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
403,Chorfa,NA,DZ012016,NA,NA,NA,NA,NA,Bouira,البويرة,DZ012,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
404,Dechmia,NA,DZ012017,NA,NA,NA,NA,NA,Bouira,البويرة,DZ012,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
405,Dirah,NA,DZ012018,NA,NA,NA,NA,NA,Bouira,البويرة,DZ012,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
406,Djebahia,NA,DZ012019,NA,NA,NA,NA,NA,Bouira,البويرة,DZ012,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
407,El Adjiba,NA,DZ012020,NA,NA,NA,NA,NA,Bouira,البويرة,DZ012,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
408,El Asnam,NA,DZ012021,NA,NA,NA,NA,NA,Bouira,البويرة,DZ012,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
409,El Hachimia,NA,DZ012022,NA,NA,NA,NA,NA,Bouira,البويرة,DZ012,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
410,El Hakimia,NA,DZ012023,NA,NA,NA,NA,NA,Bouira,البويرة,DZ012,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
411,El Khabouzia,NA,DZ012024,NA,NA,NA,NA,NA,Bouira,البويرة,DZ012,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
412,El Mokrani,NA,DZ012025,NA,NA,NA,NA,NA,Bouira,البويرة,DZ012,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
413,Guerrouma,NA,DZ012026,NA,NA,NA,NA,NA,Bouira,البويرة,DZ012,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
414,Hadjera Zerga,NA,DZ012027,NA,NA,NA,NA,NA,Bouira,البويرة,DZ012,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
415,Haizer,NA,DZ012028,NA,NA,NA,NA,NA,Bouira,البويرة,DZ012,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
416,Hanif,NA,DZ012029,NA,NA,NA,NA,NA,Bouira,البويرة,DZ012,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
417,Kadiria,NA,DZ012030,NA,NA,NA,NA,NA,Bouira,البويرة,DZ012,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
418,Lakhdaria,NA,DZ012031,NA,NA,NA,NA,NA,Bouira,البويرة,DZ012,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
419,M'Chedallah,NA,DZ012034,MChedallah,NA,NA,NA,NA,Bouira,البويرة,DZ012,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
420,Maala,NA,DZ012032,NA,NA,NA,NA,NA,Bouira,البويرة,DZ012,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
421,Maamora,NA,DZ012033,NA,NA,NA,NA,NA,Bouira,البويرة,DZ012,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
422,Mezdour,NA,DZ012035,NA,NA,NA,NA,NA,Bouira,البويرة,DZ012,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
423,Oued El Berdi,NA,DZ012036,NA,NA,NA,NA,NA,Bouira,البويرة,DZ012,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
424,Ouled Rached,NA,DZ012037,NA,NA,NA,NA,NA,Bouira,البويرة,DZ012,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
425,Raouraoua,NA,DZ012038,NA,NA,NA,NA,NA,Bouira,البويرة,DZ012,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
426,Ridane,NA,DZ012039,NA,NA,NA,NA,NA,Bouira,البويرة,DZ012,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
427,Saharidj,NA,DZ012040,NA,NA,NA,NA,NA,Bouira,البويرة,DZ012,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
428,Souk El Khemis,NA,DZ012041,NA,NA,NA,NA,NA,Bouira,البويرة,DZ012,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
429,Sour El Ghozlane,NA,DZ012042,NA,NA,NA,NA,NA,Bouira,البويرة,DZ012,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
430,Taghzout,NA,DZ012043,NA,NA,NA,NA,NA,Bouira,البويرة,DZ012,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
431,Taguedit,NA,DZ012044,NA,NA,NA,NA,NA,Bouira,البويرة,DZ012,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
432,Zbarbar,NA,DZ012045,NA,NA,NA,NA,NA,Bouira,البويرة,DZ012,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
433,Afir,NA,DZ013001,NA,NA,NA,NA,NA,Boumerdes,بومرداس,DZ013,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
434,Ammal,NA,DZ013002,NA,NA,NA,NA,NA,Boumerdes,بومرداس,DZ013,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
435,Baghlia,NA,DZ013003,NA,NA,NA,NA,NA,Boumerdes,بومرداس,DZ013,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
436,Ben Choud,NA,DZ013004,NA,NA,NA,NA,NA,Boumerdes,بومرداس,DZ013,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
437,Beni Amrane,NA,DZ013005,NA,NA,NA,NA,NA,Boumerdes,بومرداس,DZ013,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
438,Bordj Menaiel,NA,DZ013006,NA,NA,NA,NA,NA,Boumerdes,بومرداس,DZ013,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
439,Boudouaou,NA,DZ013007,NA,NA,NA,NA,NA,Boumerdes,بومرداس,DZ013,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
440,Boudouaou El Bahri,NA,DZ013008,NA,NA,NA,NA,NA,Boumerdes,بومرداس,DZ013,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
441,Boumerdes,NA,DZ013009,NA,NA,NA,NA,NA,Boumerdes,بومرداس,DZ013,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
442,Bouzegza Keddara,NA,DZ013010,NA,NA,NA,NA,NA,Boumerdes,بومرداس,DZ013,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
443,Chabet El Ameur,NA,DZ013011,NA,NA,NA,NA,NA,Boumerdes,بومرداس,DZ013,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
444,Corso,NA,DZ013012,NA,NA,NA,NA,NA,Boumerdes,بومرداس,DZ013,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
445,Dellys,NA,DZ013013,NA,NA,NA,NA,NA,Boumerdes,بومرداس,DZ013,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
446,Djinet,NA,DZ013014,NA,NA,NA,NA,NA,Boumerdes,بومرداس,DZ013,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
447,El Kharrouba,NA,DZ013015,NA,NA,NA,NA,NA,Boumerdes,بومرداس,DZ013,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
448,Hammedi,NA,DZ013016,NA,NA,NA,NA,NA,Boumerdes,بومرداس,DZ013,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
449,Isser,NA,DZ013017,NA,NA,NA,NA,NA,Boumerdes,بومرداس,DZ013,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
450,Khemis El Khechna,NA,DZ013018,NA,NA,NA,NA,NA,Boumerdes,بومرداس,DZ013,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
451,Laghata,NA,DZ013019,NA,NA,NA,NA,NA,Boumerdes,بومرداس,DZ013,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
452,Larbatache,NA,DZ013020,NA,NA,NA,NA,NA,Boumerdes,بومرداس,DZ013,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
453,Naciria,NA,DZ013021,NA,NA,NA,NA,NA,Boumerdes,بومرداس,DZ013,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
454,Ouled Aissa,NA,DZ013022,NA,NA,NA,NA,NA,Boumerdes,بومرداس,DZ013,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
455,Ouled Hadjadj,NA,DZ013023,NA,NA,NA,NA,NA,Boumerdes,بومرداس,DZ013,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
456,Ouled Moussa,NA,DZ013024,NA,NA,NA,NA,NA,Boumerdes,بومرداس,DZ013,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
457,Si Mustapha,NA,DZ013025,NA,NA,NA,NA,NA,Boumerdes,بومرداس,DZ013,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
458,Sidi Daoud,NA,DZ013026,NA,NA,NA,NA,NA,Boumerdes,بومرداس,DZ013,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
459,Souk El Had,NA,DZ013027,NA,NA,NA,NA,NA,Boumerdes,بومرداس,DZ013,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
460,Taourga,NA,DZ013028,NA,NA,NA,NA,NA,Boumerdes,بومرداس,DZ013,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
461,Thenia,NA,DZ013029,NA,NA,NA,NA,NA,Boumerdes,بومرداس,DZ013,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
462,Tidjelabine,NA,DZ013030,NA,NA,NA,NA,NA,Boumerdes,بومرداس,DZ013,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
463,Timezrit,NA,DZ013031,NA,NA,NA,NA,NA,Boumerdes,بومرداس,DZ013,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
464,Zemmouri,NA,DZ013032,NA,NA,NA,NA,NA,Boumerdes,بومرداس,DZ013,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
465,Abou El Hassen,NA,DZ014001,NA,NA,NA,NA,NA,Chlef,الشلف,DZ014,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
466,Ain Merane,NA,DZ014002,NA,NA,NA,NA,NA,Chlef,الشلف,DZ014,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
467,Benairia,NA,DZ014003,NA,NA,NA,NA,NA,Chlef,الشلف,DZ014,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
468,Beni Bouattab,NA,DZ014004,NA,NA,NA,NA,NA,Chlef,الشلف,DZ014,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
469,Beni Haoua,NA,DZ014005,NA,NA,NA,NA,NA,Chlef,الشلف,DZ014,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
470,Beni Rached,NA,DZ014006,NA,NA,NA,NA,NA,Chlef,الشلف,DZ014,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
471,Boukadir,NA,DZ014007,NA,NA,NA,NA,NA,Chlef,الشلف,DZ014,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
472,Bouzeghaia,NA,DZ014008,NA,NA,NA,NA,NA,Chlef,الشلف,DZ014,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
473,Breira,NA,DZ014009,NA,NA,NA,NA,NA,Chlef,الشلف,DZ014,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
474,Chettia,NA,DZ014010,NA,NA,NA,NA,NA,Chlef,الشلف,DZ014,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
475,Chlef,NA,DZ014011,NA,NA,NA,NA,NA,Chlef,الشلف,DZ014,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
476,Dahra,NA,DZ014012,NA,NA,NA,NA,NA,Chlef,الشلف,DZ014,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
477,El Hadjadj,NA,DZ014013,NA,NA,NA,NA,NA,Chlef,الشلف,DZ014,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
478,El Karimia,NA,DZ014014,NA,NA,NA,NA,NA,Chlef,الشلف,DZ014,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
479,El Marsa,NA,DZ014015,NA,NA,NA,NA,NA,Chlef,الشلف,DZ014,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
480,Harchoun,NA,DZ014016,NA,NA,NA,NA,NA,Chlef,الشلف,DZ014,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
481,Herenfa,NA,DZ014017,NA,NA,NA,NA,NA,Chlef,الشلف,DZ014,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
482,Labiodh Medjadja,NA,DZ014018,NA,NA,NA,NA,NA,Chlef,الشلف,DZ014,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
483,Moussadek,NA,DZ014019,NA,NA,NA,NA,NA,Chlef,الشلف,DZ014,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
484,Oued Fodda,NA,DZ014020,NA,NA,NA,NA,NA,Chlef,الشلف,DZ014,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
485,Oued Ghoussine,NA,DZ014021,NA,NA,NA,NA,NA,Chlef,الشلف,DZ014,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
486,Oued Sly,NA,DZ014022,NA,NA,NA,NA,NA,Chlef,الشلف,DZ014,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
487,Ouled Abbes,NA,DZ014023,NA,NA,NA,NA,NA,Chlef,الشلف,DZ014,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
488,Ouled Ben Abdelkader,NA,DZ014024,NA,NA,NA,NA,NA,Chlef,الشلف,DZ014,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
489,Ouled Fares,NA,DZ014025,NA,NA,NA,NA,NA,Chlef,الشلف,DZ014,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
490,Oum Drou,NA,DZ014026,NA,NA,NA,NA,NA,Chlef,الشلف,DZ014,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
491,Sendjas,NA,DZ014027,NA,NA,NA,NA,NA,Chlef,الشلف,DZ014,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
492,Sidi Abderrahmane,NA,DZ014028,NA,NA,NA,NA,NA,Chlef,الشلف,DZ014,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
493,Sidi Akkacha,NA,DZ014029,NA,NA,NA,NA,NA,Chlef,الشلف,DZ014,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
494,Sobha,NA,DZ014030,NA,NA,NA,NA,NA,Chlef,الشلف,DZ014,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
495,Tadjena,NA,DZ014031,NA,NA,NA,NA,NA,Chlef,الشلف,DZ014,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
496,Talassa,NA,DZ014032,NA,NA,NA,NA,NA,Chlef,الشلف,DZ014,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
497,Taougrite,NA,DZ014033,NA,NA,NA,NA,NA,Chlef,الشلف,DZ014,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
498,Tenes,NA,DZ014034,NA,NA,NA,NA,NA,Chlef,الشلف,DZ014,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
499,Zeboudja,NA,DZ014035,NA,NA,NA,NA,NA,Chlef,الشلف,DZ014,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
500,Ain Abid,NA,DZ015001,NA,NA,NA,NA,NA,Constantine,قسنطينة,DZ015,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
501,Ain Smara,NA,DZ015002,NA,NA,NA,NA,NA,Constantine,قسنطينة,DZ015,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
502,Ben Badis,NA,DZ015003,NA,NA,NA,NA,NA,Constantine,قسنطينة,DZ015,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
503,Beni Hamidene,NA,DZ015004,NA,NA,NA,NA,NA,Constantine,قسنطينة,DZ015,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
504,Constantine,NA,DZ015005,NA,NA,NA,NA,NA,Constantine,قسنطينة,DZ015,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
505,Didouche Mourad,NA,DZ015006,NA,NA,NA,NA,NA,Constantine,قسنطينة,DZ015,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
506,El Khroub,NA,DZ015007,NA,NA,NA,NA,NA,Constantine,قسنطينة,DZ015,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
507,Hamma Bouziane,NA,DZ015008,NA,NA,NA,NA,NA,Constantine,قسنطينة,DZ015,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
508,Ibn Ziad,NA,DZ015009,NA,NA,NA,NA,NA,Constantine,قسنطينة,DZ015,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
509,Mesaoud Boudjeriou,NA,DZ015010,NA,NA,NA,NA,NA,Constantine,قسنطينة,DZ015,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
510,Ouled Rahmoun,NA,DZ015011,NA,NA,NA,NA,NA,Constantine,قسنطينة,DZ015,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
511,Zighoud Youcef,NA,DZ015012,NA,NA,NA,NA,NA,Constantine,قسنطينة,DZ015,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
512,Ain Chouhada,NA,DZ016001,NA,NA,NA,NA,NA,Djelfa,الجلفة,DZ016,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
513,Ain El Ibel,NA,DZ016002,NA,NA,NA,NA,NA,Djelfa,الجلفة,DZ016,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
514,Ain Fekka,NA,DZ016003,NA,NA,NA,NA,NA,Djelfa,الجلفة,DZ016,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
515,Ain Maabed,NA,DZ016004,NA,NA,NA,NA,NA,Djelfa,الجلفة,DZ016,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
516,Ain Ouessara,NA,DZ016005,NA,NA,NA,NA,NA,Djelfa,الجلفة,DZ016,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
517,Amoura,NA,DZ016006,NA,NA,NA,NA,NA,Djelfa,الجلفة,DZ016,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
518,Benhar,NA,DZ016007,NA,NA,NA,NA,NA,Djelfa,الجلفة,DZ016,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
519,Beni Yagoub,NA,DZ016008,NA,NA,NA,NA,NA,Djelfa,الجلفة,DZ016,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
520,Birine,NA,DZ016009,NA,NA,NA,NA,NA,Djelfa,الجلفة,DZ016,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
521,Bouira Lahdab,NA,DZ016010,NA,NA,NA,NA,NA,Djelfa,الجلفة,DZ016,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
522,Charef,NA,DZ016011,NA,NA,NA,NA,NA,Djelfa,الجلفة,DZ016,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
523,Dar Chioukh,NA,DZ016012,NA,NA,NA,NA,NA,Djelfa,الجلفة,DZ016,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
524,Deldoul,NA,DZ016013,NA,NA,NA,NA,NA,Djelfa,الجلفة,DZ016,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
525,Djelfa,NA,DZ016014,NA,NA,NA,NA,NA,Djelfa,الجلفة,DZ016,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
526,Douis,NA,DZ016015,NA,NA,NA,NA,NA,Djelfa,الجلفة,DZ016,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
527,El Gueddid,NA,DZ016016,NA,NA,NA,NA,NA,Djelfa,الجلفة,DZ016,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
528,El Idrissia,NA,DZ016017,NA,NA,NA,NA,NA,Djelfa,الجلفة,DZ016,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
529,El Khemis,NA,DZ016018,NA,NA,NA,NA,NA,Djelfa,الجلفة,DZ016,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
530,Feidh El Botma,NA,DZ016019,NA,NA,NA,NA,NA,Djelfa,الجلفة,DZ016,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
531,Guernini,NA,DZ016020,NA,NA,NA,NA,NA,Djelfa,الجلفة,DZ016,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
532,Guettara,NA,DZ016021,NA,NA,NA,NA,NA,Djelfa,الجلفة,DZ016,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
