OBJECTID,admin3Name_fr,admin3Pcode,admin3RefName,admin3AltName1_fr,admin3AltName2_fr,admin2Name_fr,admin2Pcode,admin1Name_fr,admin1Pcode,admin0Name_fr,admin0Pcode,date,validOn,validTo
113,Dzolo,TG030104,NA,NA,NA,Ave,TG0301,Maritime,TG03,Togo,TG,1608076800000,1609977600000,NA
114,Dzrekpo,TG030604,NA,NA,NA,Vo,TG0306,Maritime,TG03,Togo,TG,1608076800000,1609977600000,NA
115,Ekpegnon,TG040104,NA,NA,NA,Amou,TG0401,Plateaux,TG04,Togo,TG,1608076800000,1609977600000,NA
116,Elavagnon,TG040502,NA,NA,NA,Est-Mono,TG0405,Plateaux,TG04,Togo,TG,1608076800000,1609977600000,NA
117,Elavagnon/Atigba,TG040404,NA,NA,NA,Danyi,TG0404,Plateaux,TG04,Togo,TG,1608076800000,1609977600000,NA
118,Esse Godjin,TG030703,NA,NA,NA,Yoto,TG0307,Maritime,TG03,Togo,TG,1608076800000,1609977600000,NA
119,Evou,TG040105,NA,NA,NA,Amou,TG0401,Plateaux,TG04,Togo,TG,1608076800000,1609977600000,NA
120,Fare,TG051402,NA,NA,NA,Oti,TG0514,Savanes,TG05,Togo,TG,1608076800000,1609977600000,NA
121,Fazao,TG010304,NA,NA,NA,Sotouboua,TG0103,Centrale,TG01,Togo,TG,1608076800000,1609977600000,NA
122,Gadja,TG040311,NA,NA,NA,Agou,TG0403,Plateaux,TG04,Togo,TG,1608076800000,1609977600000,NA
123,Galangashie,TG051403,NA,NA,NA,Oti,TG0514,Savanes,TG05,Togo,TG,1608076800000,1609977600000,NA
124,Game,TG030807,NA,NA,NA,Zio,TG0308,Maritime,TG03,Togo,TG,1608076800000,1609977600000,NA
125,Game,TG040106,NA,NA,NA,Amou,TG0401,Plateaux,TG04,Togo,TG,1608076800000,1609977600000,NA
126,Ganave/Fiata,TG030406,NA,NA,NA,Lacs,TG0304,Maritime,TG03,Togo,TG,1608076800000,1609977600000,NA
127,Gando,TG051901,NA,NA,NA,Oti-Sud,TG0519,Savanes,TG05,Togo,TG,1608076800000,1609977600000,NA
128,Gape-Centre,TG030809,NA,NA,NA,Zio,TG0308,Maritime,TG03,Togo,TG,1608076800000,1609977600000,NA
129,Gape Kpodji,TG030808,NA,NA,NA,Zio,TG0308,Maritime,TG03,Togo,TG,1608076800000,1609977600000,NA
130,Gbadjahe,TG040503,NA,NA,NA,Est-Mono,TG0405,Plateaux,TG04,Togo,TG,1608076800000,1609977600000,NA
131,Gbaladze,TG040703,NA,NA,NA,Kpele,TG0407,Plateaux,TG04,Togo,TG,1608076800000,1609977600000,NA
132,Gbalave,TG041203,NA,NA,NA,Kloto,TG0412,Plateaux,TG04,Togo,TG,1608076800000,1609977600000,NA
133,Gbatope,TG030810,NA,NA,NA,Zio,TG0308,Maritime,TG03,Togo,TG,1608076800000,1609977600000,NA
134,Gbende,TG041002,NA,NA,NA,Akebou,TG0410,Plateaux,TG04,Togo,TG,1608076800000,1609977600000,NA
135,Gblainvie,TG030811,NA,NA,NA,Zio,TG0308,Maritime,TG03,Togo,TG,1608076800000,1609977600000,NA
136,Gboto,TG030704,NA,NA,NA,Yoto,TG0307,Maritime,TG03,Togo,TG,1608076800000,1609977600000,NA
137,Glei,TG040903,NA,NA,NA,Ogou,TG0409,Plateaux,TG04,Togo,TG,1608076800000,1609977600000,NA
138,Glidji,TG030407,NA,NA,NA,Lacs,TG0304,Maritime,TG03,Togo,TG,1608076800000,1609977600000,NA
139,Glitto,TG041104,NA,NA,NA,Anie,TG0411,Plateaux,TG04,Togo,TG,1608076800000,1609977600000,NA
140,Gnagna,TG040904,NA,NA,NA,Ogou,TG0409,Plateaux,TG04,Togo,TG,1608076800000,1609977600000,NA
141,Gnoaga,TG051704,NA,NA,NA,Cinkasse,TG0517,Savanes,TG05,Togo,TG,1608076800000,1609977600000,NA
142,Gobe/Eketo/Gbadi N'Kugna,TG040203,Gobe/Eketo/Gbadi NKugna,NA,NA,Wawa,TG0402,Plateaux,TG04,Togo,TG,1608076800000,1609977600000,NA
143,Goubi,TG010405,NA,NA,NA,Tchamba,TG0104,Centrale,TG01,Togo,TG,1608076800000,1609977600000,NA
144,Gouloungoussi,TG051705,NA,NA,NA,Cinkasse,TG0517,Savanes,TG05,Togo,TG,1608076800000,1609977600000,NA
145,Goundoga,TG051506,NA,NA,NA,Tandjoare,TG0515,Savanes,TG05,Togo,TG,1608076800000,1609977600000,NA
146,Govie,TG040704,NA,NA,NA,Kpele,TG0407,Plateaux,TG04,Togo,TG,1608076800000,1609977600000,NA
147,Guerin-Kouka,TG020402,NA,NA,NA,Dankpen,TG0204,Kara,TG02,Togo,TG,1608076800000,1609977600000,NA
148,Hahotoe,TG030605,NA,NA,NA,Vo,TG0306,Maritime,TG03,Togo,TG,1608076800000,1609977600000,NA
149,Hanyigba,TG041204,NA,NA,NA,Kloto,TG0412,Plateaux,TG04,Togo,TG,1608076800000,1609977600000,NA
150,Helota,TG020603,NA,NA,NA,Keran,TG0206,Kara,TG02,Togo,TG,1608076800000,1609977600000,NA
151,Hiheatro,TG040107,NA,NA,NA,Amou,TG0401,Plateaux,TG04,Togo,TG,1608076800000,1609977600000,NA
152,Hompou,TG030204,NA,NA,NA,Bas-Mono,TG0302,Maritime,TG03,Togo,TG,1608076800000,1609977600000,NA
153,Houdou,TG040905,NA,NA,NA,Ogou,TG0409,Plateaux,TG04,Togo,TG,1608076800000,1609977600000,NA
154,Imle,TG040108,NA,NA,NA,Amou,TG0401,Plateaux,TG04,Togo,TG,1608076800000,1609977600000,NA
155,Kaboli,TG010406,NA,NA,NA,Tchamba,TG0104,Centrale,TG01,Togo,TG,1608076800000,1609977600000,NA
156,Kabou,TG020206,NA,NA,NA,Bassar,TG0202,Kara,TG02,Togo,TG,1608076800000,1609977600000,NA
157,Kadambara,TG010503,NA,NA,NA,Tchaoudjo,TG0105,Centrale,TG01,Togo,TG,1608076800000,1609977600000,NA
158,Kadjalla,TG020505,NA,NA,NA,Doufelgou,TG0205,Kara,TG02,Togo,TG,1608076800000,1609977600000,NA
159,Kagnigbara,TG010203,NA,NA,NA,Plaine du Mo,TG0102,Centrale,TG01,Togo,TG,1608076800000,1609977600000,NA
160,Kalanga,TG020207,NA,NA,NA,Bassar,TG0202,Kara,TG02,Togo,TG,1608076800000,1609977600000,NA
161,Kame,TG040705,NA,NA,NA,Kpele,TG0407,Plateaux,TG04,Togo,TG,1608076800000,1609977600000,NA
162,Kamina,TG040504,NA,NA,NA,Est-Mono,TG0405,Plateaux,TG04,Togo,TG,1608076800000,1609977600000,NA
163,Kamina,TG041003,NA,NA,NA,Akebou,TG0410,Plateaux,TG04,Togo,TG,1608076800000,1609977600000,NA
164,Kande,TG020604,NA,NA,NA,Keran,TG0206,Kara,TG02,Togo,TG,1608076800000,1609977600000,NA
165,Kaniamboua,TG010305,NA,NA,NA,Sotouboua,TG0103,Centrale,TG01,Togo,TG,1608076800000,1609977600000,NA
166,Kantindi,TG051603,NA,NA,NA,Tone,TG0516,Savanes,TG05,Togo,TG,1608076800000,1609977600000,NA
167,Katchamba,TG020403,NA,NA,NA,Dankpen,TG0204,Kara,TG02,Togo,TG,1608076800000,1609977600000,NA
168,Katchenke,TG010108,NA,NA,NA,Blitta,TG0101,Centrale,TG01,Togo,TG,1608076800000,1609977600000,NA
169,Katome,TG040802,NA,NA,NA,Moyen-Mono,TG0408,Plateaux,TG04,Togo,TG,1608076800000,1609977600000,NA
170,Katore,TG040906,NA,NA,NA,Ogou,TG0409,Plateaux,TG04,Togo,TG,1608076800000,1609977600000,NA
171,Kazaboua,TG010306,NA,NA,NA,Sotouboua,TG0103,Centrale,TG01,Togo,TG,1608076800000,1609977600000,NA
172,Kemeni,TG010504,NA,NA,NA,Tchaoudjo,TG0105,Centrale,TG01,Togo,TG,1608076800000,1609977600000,NA
173,Kemerida,TG020302,NA,NA,NA,Binah,TG0203,Kara,TG02,Togo,TG,1608076800000,1609977600000,NA
174,Kessibo,TG040204,NA,NA,NA,Wawa,TG0402,Plateaux,TG04,Togo,TG,1608076800000,1609977600000,NA
175,Ketao,TG020303,NA,NA,NA,Binah,TG0203,Kara,TG02,Togo,TG,1608076800000,1609977600000,NA
176,Keve,TG030105,NA,NA,NA,Ave,TG0301,Maritime,TG03,Togo,TG,1608076800000,1609977600000,NA
177,Kidjaboun,TG020404,NA,NA,NA,Dankpen,TG0204,Kara,TG02,Togo,TG,1608076800000,1609977600000,NA
178,Kini-Kondji,TG030705,NA,NA,NA,Yoto,TG0307,Maritime,TG03,Togo,TG,1608076800000,1609977600000,NA
179,Klabe Efoukpa,TG040205,NA,NA,NA,Wawa,TG0402,Plateaux,TG04,Togo,TG,1608076800000,1609977600000,NA
180,Koffiti,TG010109,NA,NA,NA,Blitta,TG0101,Centrale,TG01,Togo,TG,1608076800000,1609977600000,NA
181,Koka,TG020506,NA,NA,NA,Doufelgou,TG0205,Kara,TG02,Togo,TG,1608076800000,1609977600000,NA
182,Kolina,TG010505,NA,NA,NA,Tchaoudjo,TG0105,Centrale,TG01,Togo,TG,1608076800000,1609977600000,NA
183,Kolokope,TG041105,NA,NA,NA,Anie,TG0411,Plateaux,TG04,Togo,TG,1608076800000,1609977600000,NA
184,Komah,TG010506,NA,NA,NA,Tchaoudjo,TG0105,Centrale,TG01,Togo,TG,1608076800000,1609977600000,NA
185,Korbongou,TG051604,NA,NA,NA,Tone,TG0516,Savanes,TG05,Togo,TG,1608076800000,1609977600000,NA
186,Kougnohou,TG041004,NA,NA,NA,Akebou,TG0410,Plateaux,TG04,Togo,TG,1608076800000,1609977600000,NA
187,Koulfiekou,TG020405,NA,NA,NA,Dankpen,TG0204,Kara,TG02,Togo,TG,1608076800000,1609977600000,NA
188,Kouma,TG041205,NA,NA,NA,Kloto,TG0412,Plateaux,TG04,Togo,TG,1608076800000,1609977600000,NA
189,Koumea,TG020705,NA,NA,NA,Kozah,TG0207,Kara,TG02,Togo,TG,1608076800000,1609977600000,NA
190,Koumonde,TG020105,NA,NA,NA,Assoli,TG0201,Kara,TG02,Togo,TG,1608076800000,1609977600000,NA
191,Koumongou,TG051902,NA,NA,NA,Oti-Sud,TG0519,Savanes,TG05,Togo,TG,1608076800000,1609977600000,NA
192,Koundjoare,TG051302,NA,NA,NA,Kpendjal,TG0513,Savanes,TG05,Togo,TG,1608076800000,1609977600000,NA
193,Kountoire,TG051903,NA,NA,NA,Oti-Sud,TG0519,Savanes,TG05,Togo,TG,1608076800000,1609977600000,NA
194,Kourientre,TG051605,NA,NA,NA,Tone,TG0516,Savanes,TG05,Togo,TG,1608076800000,1609977600000,NA
195,Koussountou,TG010407,NA,NA,NA,Tchamba,TG0104,Centrale,TG01,Togo,TG,1608076800000,1609977600000,NA
196,Koutchitcheou,TG020406,NA,NA,NA,Dankpen,TG0204,Kara,TG02,Togo,TG,1608076800000,1609977600000,NA
197,Koutougou,TG020605,NA,NA,NA,Keran,TG0206,Kara,TG02,Togo,TG,1608076800000,1609977600000,NA
198,Kouve,TG030706,NA,NA,NA,Yoto,TG0307,Maritime,TG03,Togo,TG,1608076800000,1609977600000,NA
199,Kovie,TG030812,NA,NA,NA,Zio,TG0308,Maritime,TG03,Togo,TG,1608076800000,1609977600000,NA
200,Kpadape,TG041206,NA,NA,NA,Kloto,TG0412,Plateaux,TG04,Togo,TG,1608076800000,1609977600000,NA
201,Kpaha,TG020507,NA,NA,NA,Doufelgou,TG0205,Kara,TG02,Togo,TG,1608076800000,1609977600000,NA
202,Kpalave,TG041005,NA,NA,NA,Akebou,TG0410,Plateaux,TG04,Togo,TG,1608076800000,1609977600000,NA
203,Kpangalam,TG010507,NA,NA,NA,Tchaoudjo,TG0105,Centrale,TG01,Togo,TG,1608076800000,1609977600000,NA
204,Kparatao,TG010508,NA,NA,NA,Tchaoudjo,TG0105,Centrale,TG01,Togo,TG,1608076800000,1609977600000,NA
205,Kpassouade,TG010509,NA,NA,NA,Tchaoudjo,TG0105,Centrale,TG01,Togo,TG,1608076800000,1609977600000,NA
206,Kpategan,TG040109,NA,NA,NA,Amou,TG0401,Plateaux,TG04,Togo,TG,1608076800000,1609977600000,NA
207,Kpedome,TG040605,NA,NA,NA,Haho,TG0406,Plateaux,TG04,Togo,TG,1608076800000,1609977600000,NA
208,Kpegnon/Haito,TG040606,NA,NA,NA,Haho,TG0406,Plateaux,TG04,Togo,TG,1608076800000,1609977600000,NA
209,Kpekpleme,TG040803,NA,NA,NA,Moyen-Mono,TG0408,Plateaux,TG04,Togo,TG,1608076800000,1609977600000,NA
210,Kpele-Centre,TG040706,NA,NA,NA,Kpele,TG0407,Plateaux,TG04,Togo,TG,1608076800000,1609977600000,NA
211,Kpele-Dawlotou,TG040707,NA,NA,NA,Kpele,TG0407,Plateaux,TG04,Togo,TG,1608076800000,1609977600000,NA
212,Kpele-Dutoe,TG040708,NA,NA,NA,Kpele,TG0407,Plateaux,TG04,Togo,TG,1608076800000,1609977600000,NA
213,Kpele-Nord,TG040709,NA,NA,NA,Kpele,TG0407,Plateaux,TG04,Togo,TG,1608076800000,1609977600000,NA
214,Kpendjaga / Papri,TG051801,NA,NA,NA,Naki-Ouest,TG0518,Savanes,TG05,Togo,TG,1608076800000,1609977600000,NA
215,Kpessi,TG040505,NA,NA,NA,Est-Mono,TG0405,Plateaux,TG04,Togo,TG,1608076800000,1609977600000,NA
216,Kpete Bena,TG040206,NA,NA,NA,Wawa,TG0402,Plateaux,TG04,Togo,TG,1608076800000,1609977600000,NA
217,Kpetsou,TG030205,NA,NA,NA,Bas-Mono,TG0302,Maritime,TG03,Togo,TG,1608076800000,1609977600000,NA
218,Kpime,TG041207,NA,NA,NA,Kloto,TG0412,Plateaux,TG04,Togo,TG,1608076800000,1609977600000,NA
219,Kpome,TG030813,NA,NA,NA,Zio,TG0308,Maritime,TG03,Togo,TG,1608076800000,1609977600000,NA
220,Kri-Kri,TG010408,NA,NA,NA,Tchamba,TG0104,Centrale,TG01,Togo,TG,1608076800000,1609977600000,NA
221,Lama,TG020706,NA,NA,NA,Kozah,TG0207,Kara,TG02,Togo,TG,1608076800000,1609977600000,NA
222,Lama-Dessi,TG020304,NA,NA,NA,Binah,TG0203,Kara,TG02,Togo,TG,1608076800000,1609977600000,NA
223,Lama-Tessi,TG010510,NA,NA,NA,Tchaoudjo,TG0105,Centrale,TG01,Togo,TG,1608076800000,1609977600000,NA
224,Landa,TG020707,NA,NA,NA,Kozah,TG0207,Kara,TG02,Togo,TG,1608076800000,1609977600000,NA
225,Landa-Pozenda/Kpinzinde,TG020708,NA,NA,NA,Kozah,TG0207,Kara,TG02,Togo,TG,1608076800000,1609977600000,NA
226,Langabou,TG010110,NA,NA,NA,Blitta,TG0101,Centrale,TG01,Togo,TG,1608076800000,1609977600000,NA
227,Larni,TG010409,NA,NA,NA,Tchamba,TG0104,Centrale,TG01,Togo,TG,1608076800000,1609977600000,NA
228,Lassa,TG020709,NA,NA,NA,Kozah,TG0207,Kara,TG02,Togo,TG,1608076800000,1609977600000,NA
229,Lavie/ Apedome,TG041208,NA,NA,NA,Kloto,TG0412,Plateaux,TG04,Togo,TG,1608076800000,1609977600000,NA
230,Legbassito,TG030903,NA,NA,NA,Agoe-Nyive,TG0309,Maritime,TG03,Togo,TG,1608076800000,1609977600000,NA
231,Leon,TG020508,NA,NA,NA,Doufelgou,TG0205,Kara,TG02,Togo,TG,1608076800000,1609977600000,NA
232,Loko,TG051404,NA,NA,NA,Oti,TG0514,Savanes,TG05,Togo,TG,1608076800000,1609977600000,NA
233,Loko,TG051507,NA,NA,NA,Tandjoare,TG0515,Savanes,TG05,Togo,TG,1608076800000,1609977600000,NA
234,Lokpano,TG051508,NA,NA,NA,Tandjoare,TG0515,Savanes,TG05,Togo,TG,1608076800000,1609977600000,NA
235,Lome Commune,TG030501,NA,NA,NA,Lome Commune,TG0305,Maritime,TG03,Togo,TG,1608076800000,1609977600000,NA
236,Lotogou/Warkambou,TG051606,NA,NA,NA,Tone,TG0516,Savanes,TG05,Togo,TG,1608076800000,1609977600000,NA
237,Louanga,TG051607,NA,NA,NA,Tone,TG0516,Savanes,TG05,Togo,TG,1608076800000,1609977600000,NA
238,M'Poti,TG010111,MPoti,NA,NA,Blitta,TG0101,Centrale,TG01,Togo,TG,1608076800000,1609977600000,NA
239,Mamproug,TG051509,NA,NA,NA,Tandjoare,TG0515,Savanes,TG05,Togo,TG,1608076800000,1609977600000,NA
240,Mandouri,TG051303,NA,NA,NA,Kpendjal,TG0513,Savanes,TG05,Togo,TG,1608076800000,1609977600000,NA
241,Manga,TG020208,NA,NA,NA,Bassar,TG0202,Kara,TG02,Togo,TG,1608076800000,1609977600000,NA
242,Mango,TG051405,NA,NA,NA,Oti,TG0514,Savanes,TG05,Togo,TG,1608076800000,1609977600000,NA
243,Massedena,TG020509,NA,NA,NA,Doufelgou,TG0205,Kara,TG02,Togo,TG,1608076800000,1609977600000,NA
244,Mission-Tove,TG030814,NA,NA,NA,Zio,TG0308,Maritime,TG03,Togo,TG,1608076800000,1609977600000,NA
245,Mogou,TG051904,NA,NA,NA,Oti-Sud,TG0519,Savanes,TG05,Togo,TG,1608076800000,1609977600000,NA
246,Mome-Hounkpati,TG030606,NA,NA,NA,Vo,TG0306,Maritime,TG03,Togo,TG,1608076800000,1609977600000,NA
247,Moretan,TG040506,NA,NA,NA,Est-Mono,TG0405,Plateaux,TG04,Togo,TG,1608076800000,1609977600000,NA
248,Nadjoundi,TG051706,NA,NA,NA,Cinkasse,TG0517,Savanes,TG05,Togo,TG,1608076800000,1609977600000,NA
249,Nadoba,TG020606,NA,NA,NA,Keran,TG0206,Kara,TG02,Togo,TG,1608076800000,1609977600000,NA
250,Nagbeni,TG051406,NA,NA,NA,Oti,TG0514,Savanes,TG05,Togo,TG,1608076800000,1609977600000,NA
251,Naki-Est,TG051802,NA,NA,NA,Naki-Ouest,TG0518,Savanes,TG05,Togo,TG,1608076800000,1609977600000,NA
252,Naki-Ouest,TG051608,NA,NA,NA,Tone,TG0516,Savanes,TG05,Togo,TG,1608076800000,1609977600000,NA
253,Nali,TG051905,NA,NA,NA,Oti-Sud,TG0519,Savanes,TG05,Togo,TG,1608076800000,1609977600000,NA
254,Namare,TG051609,NA,NA,NA,Tone,TG0516,Savanes,TG05,Togo,TG,1608076800000,1609977600000,NA
255,Namon,TG020407,NA,NA,NA,Dankpen,TG0204,Kara,TG02,Togo,TG,1608076800000,1609977600000,NA
256,Namoundjoga,TG051803,NA,NA,NA,Naki-Ouest,TG0518,Savanes,TG05,Togo,TG,1608076800000,1609977600000,NA
257,Nampoch,TG020408,NA,NA,NA,Dankpen,TG0204,Kara,TG02,Togo,TG,1608076800000,1609977600000,NA
258,Nandoga,TG051510,NA,NA,NA,Tandjoare,TG0515,Savanes,TG05,Togo,TG,1608076800000,1609977600000,NA
259,Nandouta,TG020409,NA,NA,NA,Dankpen,TG0204,Kara,TG02,Togo,TG,1608076800000,1609977600000,NA
260,Nanergou,TG051610,NA,NA,NA,Tone,TG0516,Savanes,TG05,Togo,TG,1608076800000,1609977600000,NA
261,Nano,TG051511,NA,NA,NA,Tandjoare,TG0515,Savanes,TG05,Togo,TG,1608076800000,1609977600000,NA
262,Natchibore,TG020410,NA,NA,NA,Dankpen,TG0204,Kara,TG02,Togo,TG,1608076800000,1609977600000,NA
263,Natchitikpi,TG020411,NA,NA,NA,Dankpen,TG0204,Kara,TG02,Togo,TG,1608076800000,1609977600000,NA
264,Natigou,TG051611,NA,NA,NA,Tone,TG0516,Savanes,TG05,Togo,TG,1608076800000,1609977600000,NA
265,Naware,TG020412,NA,NA,NA,Dankpen,TG0204,Kara,TG02,Togo,TG,1608076800000,1609977600000,NA
266,Nayega,TG051804,NA,NA,NA,Naki-Ouest,TG0518,Savanes,TG05,Togo,TG,1608076800000,1609977600000,NA
267,Niamtougou,TG020510,NA,NA,NA,Doufelgou,TG0205,Kara,TG02,Togo,TG,1608076800000,1609977600000,NA
268,Nioukpourma,TG051612,NA,NA,NA,Tone,TG0516,Savanes,TG05,Togo,TG,1608076800000,1609977600000,NA
269,Noepe,TG030106,NA,NA,NA,Ave,TG0301,Maritime,TG03,Togo,TG,1608076800000,1609977600000,NA
270,Notse,TG040607,NA,NA,NA,Haho,TG0406,Plateaux,TG04,Togo,TG,1608076800000,1609977600000,NA
271,Nyamassila,TG040507,NA,NA,NA,Est-Mono,TG0405,Plateaux,TG04,Togo,TG,1608076800000,1609977600000,NA
272,Ogaro,TG051805,NA,NA,NA,Naki-Ouest,TG0518,Savanes,TG05,Togo,TG,1608076800000,1609977600000,NA
273,Ogou,TG040907,NA,NA,NA,Ogou,TG0409,Plateaux,TG04,Togo,TG,1608076800000,1609977600000,NA
274,Okou,TG040207,NA,NA,NA,Wawa,TG0402,Plateaux,TG04,Togo,TG,1608076800000,1609977600000,NA
