OBJECTID,admin3Name_en,admin3Pcode,admin3RefName,admin3AltName1_en,admin3AltName2_en,admin2Name_en,admin2Pcode,admin1Name_en,admin1Pcode,admin0Name_en,admin0Pcode,date,validOn,validTo
144,Fatucahi,TL100304,NA,NA,NA,Fatuberliu,TL1003,Manufahi,TL10,Timor-Leste,TL,1165708800000,1599782400000,NA
145,Fatucalo,TL100411,NA,NA,NA,Turiscai,TL1004,Manufahi,TL10,Timor-Leste,TL,1165708800000,1599782400000,NA
146,Fatuessi,TL070513,NA,NA,NA,Hatolia,TL0705,Ermera,TL07,Timor-Leste,TL,1165708800000,1599782400000,NA
147,Fatuhada,TL060501,NA,NA,NA,Dom Aleixo,TL0605,Dili,TL06,Timor-Leste,TL,1165708800000,1599782400000,NA
148,Fatuleto,TL050704,NA,NA,NA,Zumalai,TL0507,Covalima,TL05,Timor-Leste,TL,1165708800000,1599782400000,NA
149,Fatulia,TL030607,NA,NA,NA,Venilale,TL0306,Baucau,TL03,Timor-Leste,TL,1165708800000,1599782400000,NA
150,Fatululic,TL050101,NA,NA,NA,Fatululic,TL0501,Covalima,TL05,Timor-Leste,TL,1165708800000,1599782400000,NA
151,Fatumacerec,TL110403,NA,NA,NA,Soibada,TL1104,Manatuto,TL11,Timor-Leste,TL,1165708800000,1599782400000,NA
152,Fatumaquerec,TL110605,NA,NA,NA,Laclubar,TL1106,Manatuto,TL11,Timor-Leste,TL,1165708800000,1599782400000,NA
153,Fatumasi,TL080101,NA,NA,NA,Bazartete,TL0801,Liquiçá,TL08,Timor-Leste,TL,1165708800000,1599782400000,NA
154,Fatumea,TL050201,NA,NA,NA,Fatumean,TL0502,Covalima,TL05,Timor-Leste,TL,1165708800000,1599782400000,NA
155,Fatuquero,TL070104,NA,NA,NA,Railaco,TL0701,Ermera,TL07,Timor-Leste,TL,1165708800000,1599782400000,NA
156,Faturasa,TL020304,NA,NA,NA,Remexio,TL0203,Aileu,TL02,Timor-Leste,TL,1165708800000,1599782400000,NA
157,Faturilau,TL020204,NA,NA,NA,Liquidoe,TL0202,Aileu,TL02,Timor-Leste,TL,1165708800000,1599782400000,NA
158,Foho-ai-Lico,TL010402,NA,NA,NA,Hatu-Udo,TL0104,Ainaro,TL01,Timor-Leste,TL,1165708800000,1599782400000,NA
159,Foholau,TL100410,NA,NA,NA,Turiscai,TL1004,Manufahi,TL10,Timor-Leste,TL,1165708800000,1599782400000,NA
160,Foholulic,TL050601,NA,NA,NA,Tilomar,TL0506,Covalima,TL05,Timor-Leste,TL,1165708800000,1599782400000,NA
161,Fohoren,TL050301,NA,NA,NA,Forohem,TL0503,Covalima,TL05,Timor-Leste,TL,1165708800000,1599782400000,NA
