OBJECTID,admin2Name_en,admin2Name_ar,admin2Pcode,admin2RefName,admin2AltName1_en,admin2AltName2_en,admin2AltName1_ar,admin2AltName2_ar,admin1Name_en,admin1Name_ar,admin1Pcode,admin0Name_en,admin0Name_ar,admin0Pcode,date,validOn,validTo
124,Khartoum,الخرطوم,SD01007,NA,NA,NA,NA,NA,Khartoum,الخرطوم,SD01,Sudan (the),السودان‎,SD,1583884800000,1598832000000,NA
125,Kosti,كوستي,SD09047,NA,NA,NA,NA,NA,White Nile,النيل الأبيض,SD09,Sudan (the),السودان‎,SD,1583884800000,1598832000000,NA
126,Kubum,كبم,SD03157,NA,NA,NA,NA,NA,South Darfur,جنوب دارفور,SD03,Sudan (the),السودان‎,SD,1583884800000,1598832000000,NA
127,Kulbus,كلبس,SD04127,NA,NA,NA,NA,NA,West Darfur,غرب دارفور,SD04,Sudan (the),السودان‎,SD,1583884800000,1598832000000,NA
128,Kutum,كتم,SD02128,NA,NA,NA,NA,NA,North Darfur,شمال دارفور,SD02,Sudan (the),السودان‎,SD,1583884800000,1598832000000,NA
129,Madeinat Al Gedaref,مدينة القضارف,SD12080,NA,NA,NA,NA,NA,Gedaref,القضارف,SD12,Sudan (the),السودان‎,SD,1583884800000,1598832000000,NA
130,Madeinat Kassala,مدينة كسلا,SD11053,NA,NA,NA,NA,NA,Kassala,كسلا,SD11,Sudan (the),السودان‎,SD,1583884800000,1598832000000,NA
131,Medani Al Kubra,مدني الكبري,SD15030,NA,NA,NA,NA,NA,Aj Jazirah,الجزيرة,SD15,Sudan (the),السودان‎,SD,1583884800000,1598832000000,NA
132,Melit,مليط,SD02129,NA,NA,NA,NA,NA,North Darfur,شمال دارفور,SD02,Sudan (the),السودان‎,SD,1583884800000,1598832000000,NA
133,Mershing,مرشنج,SD03145,NA,NA,NA,NA,NA,South Darfur,جنوب دارفور,SD03,Sudan (the),السودان‎,SD,1583884800000,1598832000000,NA
134,Merwoe,مروي,SD17020,NA,NA,NA,NA,NA,Northern,الشمالية,SD17,Sudan (the),السودان‎,SD,1583884800000,1598832000000,NA
135,Mukjar,مكجر,SD06130,NA,NA,NA,NA,NA,Central Darfur,وسط دارفور,SD06,Sudan (the),السودان‎,SD,1583884800000,1598832000000,NA
136,Nitega,نتيقة,SD03151,NA,NA,NA,NA,NA,South Darfur,جنوب دارفور,SD03,Sudan (the),السودان‎,SD,1583884800000,1598832000000,NA
137,Nyala Janoub,نيالا جنوب,SD03167,NA,NA,NA,NA,NA,South Darfur,جنوب دارفور,SD03,Sudan (the),السودان‎,SD,1583884800000,1598832000000,NA
138,Nyala Shimal,نيالا شمال,SD03164,NA,NA,NA,NA,NA,South Darfur,جنوب دارفور,SD03,Sudan (the),السودان‎,SD,1583884800000,1598832000000,NA
139,Port Sudan,بورتسودان,SD10064,NA,NA,NA,NA,NA,Red Sea,البحر الأحمر,SD10,Sudan (the),السودان‎,SD,1583884800000,1598832000000,NA
140,Rabak,ربك,SD09046,NA,NA,NA,NA,NA,White Nile,النيل الأبيض,SD09,Sudan (the),السودان‎,SD,1583884800000,1598832000000,NA
141,Rehaid Albirdi,رهيد البردي,SD03158,NA,NA,NA,NA,NA,South Darfur,جنوب دارفور,SD03,Sudan (the),السودان‎,SD,1583884800000,1598832000000,NA
142,Reifi Aroma,ريفى أروما,SD11055,NA,NA,NA,NA,NA,Kassala,كسلا,SD11,Sudan (the),السودان‎,SD,1583884800000,1598832000000,NA
143,Reifi Gharb Kassala,ريفى غرب كسلا,SD11054,NA,NA,NA,NA,NA,Kassala,كسلا,SD11,Sudan (the),السودان‎,SD,1583884800000,1598832000000,NA
144,Reifi Hamashkureib,ريفى همش كوريب,SD11058,NA,NA,NA,NA,NA,Kassala,كسلا,SD11,Sudan (the),السودان‎,SD,1583884800000,1598832000000,NA
145,Reifi Kassla,ريفى كسلا,SD11056,NA,NA,NA,NA,NA,Kassala,كسلا,SD11,Sudan (the),السودان‎,SD,1583884800000,1598832000000,NA
146,Reifi Khashm Elgirba,ريفى خشم القربة,SD11060,NA,NA,NA,NA,NA,Kassala,كسلا,SD11,Sudan (the),السودان‎,SD,1583884800000,1598832000000,NA
147,Reifi Nahr Atbara,ريفى نهر عطبرة,SD11062,NA,NA,NA,NA,NA,Kassala,كسلا,SD11,Sudan (the),السودان‎,SD,1583884800000,1598832000000,NA
148,Reifi Shamal Ad Delta,ريفى شمال الدلتا,SD11057,NA,NA,NA,NA,NA,Kassala,كسلا,SD11,Sudan (the),السودان‎,SD,1583884800000,1598832000000,NA
