OBJECTID,admin3Name_en,admin3Pcode,admin3RefName,admin3AltName1_en,admin3AltName2_en,admin2Name_en,admin2Pcode,admin1Name_en,admin1Pcode,admin0Name_en,admin0Pcode,date,validOn,validTo
15,Area 22,MW21052,NA,NA,NA,Lilongwe City,MW210,Central,MW2,Malawi,MW,1535932800000,1539648000000,NA
16,Area 23,MW21053,NA,NA,NA,Lilongwe City,MW210,Central,MW2,Malawi,MW,1535932800000,1539648000000,NA
17,Area 24,MW21054,NA,NA,NA,Lilongwe City,MW210,Central,MW2,Malawi,MW,1535932800000,1539648000000,NA
18,Area 25,MW21055,NA,NA,NA,Lilongwe City,MW210,Central,MW2,Malawi,MW,1535932800000,1539648000000,NA
19,Area 26,MW21056,NA,NA,NA,Lilongwe City,MW210,Central,MW2,Malawi,MW,1535932800000,1539648000000,NA
20,Area 27,MW21057,NA,NA,NA,Lilongwe City,MW210,Central,MW2,Malawi,MW,1535932800000,1539648000000,NA
21,Area 28,MW21058,NA,NA,NA,Lilongwe City,MW210,Central,MW2,Malawi,MW,1535932800000,1539648000000,NA
22,Area 29,MW21059,NA,NA,NA,Lilongwe City,MW210,Central,MW2,Malawi,MW,1535932800000,1539648000000,NA
23,Area 3,MW21033,NA,NA,NA,Lilongwe City,MW210,Central,MW2,Malawi,MW,1535932800000,1539648000000,NA
24,Area 30,MW21060,NA,NA,NA,Lilongwe City,MW210,Central,MW2,Malawi,MW,1535932800000,1539648000000,NA
25,Area 31,MW21061,NA,NA,NA,Lilongwe City,MW210,Central,MW2,Malawi,MW,1535932800000,1539648000000,NA
26,Area 32,MW21062,NA,NA,NA,Lilongwe City,MW210,Central,MW2,Malawi,MW,1535932800000,1539648000000,NA
27,Area 33,MW21063,NA,NA,NA,Lilongwe City,MW210,Central,MW2,Malawi,MW,1535932800000,1539648000000,NA
28,Area 34,MW21064,NA,NA,NA,Lilongwe City,MW210,Central,MW2,Malawi,MW,1535932800000,1539648000000,NA
29,Area 35,MW21065,NA,NA,NA,Lilongwe City,MW210,Central,MW2,Malawi,MW,1535932800000,1539648000000,NA
30,Area 36,MW21066,NA,NA,NA,Lilongwe City,MW210,Central,MW2,Malawi,MW,1535932800000,1539648000000,NA
31,Area 37,MW21067,NA,NA,NA,Lilongwe City,MW210,Central,MW2,Malawi,MW,1535932800000,1539648000000,NA
32,Area 38,MW21068,NA,NA,NA,Lilongwe City,MW210,Central,MW2,Malawi,MW,1535932800000,1539648000000,NA
33,Area 39,MW21069,NA,NA,NA,Lilongwe City,MW210,Central,MW2,Malawi,MW,1535932800000,1539648000000,NA
34,Area 4,MW21034,NA,NA,NA,Lilongwe City,MW210,Central,MW2,Malawi,MW,1535932800000,1539648000000,NA
35,Area 40,MW21070,NA,NA,NA,Lilongwe City,MW210,Central,MW2,Malawi,MW,1535932800000,1539648000000,NA
36,Area 41,MW21071,NA,NA,NA,Lilongwe City,MW210,Central,MW2,Malawi,MW,1535932800000,1539648000000,NA
37,Area 42,MW21072,NA,NA,NA,Lilongwe City,MW210,Central,MW2,Malawi,MW,1535932800000,1539648000000,NA
38,Area 43,MW21073,NA,NA,NA,Lilongwe City,MW210,Central,MW2,Malawi,MW,1535932800000,1539648000000,NA
39,Area 44,MW21074,NA,NA,NA,Lilongwe City,MW210,Central,MW2,Malawi,MW,1535932800000,1539648000000,NA
40,Area 45,MW21075,NA,NA,NA,Lilongwe City,MW210,Central,MW2,Malawi,MW,1535932800000,1539648000000,NA
41,Area 46,MW21076,NA,NA,NA,Lilongwe City,MW210,Central,MW2,Malawi,MW,1535932800000,1539648000000,NA
42,Area 47,MW21077,NA,NA,NA,Lilongwe City,MW210,Central,MW2,Malawi,MW,1535932800000,1539648000000,NA
43,Area 48,MW21078,NA,NA,NA,Lilongwe City,MW210,Central,MW2,Malawi,MW,1535932800000,1539648000000,NA
