OBJECTID,admin4Name_en,admin4Pcode,admin4RefName,admin4AltName1_en,admin4AltName2_en,admin3Name_en,admin3Pcode,admin2Name_en,admin2Pcode,admin1Name_en,admin1Pcode,admin0Name_en,admin0Pcode,date,validOn,validTo
1718,Andeng,ID6103040002,NA,NA,NA,Sengah Temila,ID6103040,Landak,ID6103,Kalimantan Barat,ID61,Indonesia,ID,1576800000000,1585699200000,NA
1719,Andeo,ID7410030029,NA,NA,NA,Lasolo,ID7410030,Konawe Utara,ID7410,Sulawesi Tenggara,ID74,Indonesia,ID,1576800000000,1585699200000,NA
1720,Andepali,ID7403100013,NA,NA,NA,Sampara,ID7403100,Konawe,ID7403,Sulawesi Tenggara,ID74,Indonesia,ID,1576800000000,1585699200000,NA
1721,Andeposandu,ID7403182016,NA,NA,NA,Tongauna,ID7403182,Konawe,ID7403,Sulawesi Tenggara,ID74,Indonesia,ID,1576800000000,1585699200000,NA
1722,Andesaria,ID9408044004,NA,NA,NA,Pulau Kurudu,ID9408044,Kepulauan Yapen,ID9408,Papua,ID94,Indonesia,ID,1576800000000,1585699200000,NA
1723,Andey,ID9108060007,NA,NA,NA,Waigeo Utara,ID9108060,Raja Ampat,ID9108,Papua Barat,ID91,Indonesia,ID,1576800000000,1585699200000,NA
1724,Andhika,ID6305030008,NA,NA,NA,Tapin Tengah,ID6305030,Tapin,ID6305,Kalimantan Selatan,ID63,Indonesia,ID,1576800000000,1585699200000,NA
1725,Andiang,ID1308050006,NA,NA,NA,Suliki,ID1308050,Lima Puluh Kota,ID1308,Sumatera Barat,ID13,Indonesia,ID,1576800000000,1585699200000,NA
1726,Andinete,ID7405050006,NA,NA,NA,Kolono,ID7405050,Konawe Selatan,ID7405,Sulawesi Tenggara,ID74,Indonesia,ID,1576800000000,1585699200000,NA
1727,Andir,ID3204140004,NA,NA,NA,Baleendah,ID3204140,Bandung,ID3204,Jawa Barat,ID32,Indonesia,ID,1576800000000,1585699200000,NA
1728,Andir,ID3210140006,NA,NA,NA,Jatiwangi,ID3210140,Majalengka,ID3210,Jawa Barat,ID32,Indonesia,ID,1576800000000,1585699200000,NA
1729,Andobeu Jaya,ID7403104007,NA,NA,NA,Anggalomoare,ID7403104,Konawe,ID7403,Sulawesi Tenggara,ID74,Indonesia,ID,1576800000000,1585699200000,NA
1730,Andoluto,ID7403181005,NA,NA,NA,Latoma,ID7403181,Konawe,ID7403,Sulawesi Tenggara,ID74,Indonesia,ID,1576800000000,1585699200000,NA
1731,Andomak,ID9418011008,NA,NA,NA,Woniki,ID9418011,Tolikara,ID9418,Papua,ID94,Indonesia,ID,1576800000000,1585699200000,NA
1732,Andomesinggo,ID7403102006,NA,NA,NA,Besulutu,ID7403102,Konawe,ID7403,Sulawesi Tenggara,ID74,Indonesia,ID,1576800000000,1585699200000,NA
1733,Andong,ID3306100039,NA,NA,NA,Butuh,ID3306100,Purworejo,ID3306,Jawa Tengah,ID33,Indonesia,ID,1576800000000,1585699200000,NA
1734,Andong,ID3309160007,NA,NA,NA,Andong,ID3309160,Boyolali,ID3309,Jawa Tengah,ID33,Indonesia,ID,1576800000000,1585699200000,NA
1735,Andongrejo,ID3316100005,NA,NA,NA,Kota Blora,ID3316100,Blora,ID3316,Jawa Tengah,ID33,Indonesia,ID,1576800000000,1585699200000,NA
1736,Andongrejo,ID3509060001,NA,NA,NA,Tempurejo,ID3509060,Jember,ID3509,Jawa Timur,ID35,Indonesia,ID,1576800000000,1585699200000,NA
1737,Andongsari,ID3509050002,NA,NA,NA,Ambulu,ID3509050,Jember,ID3509,Jawa Timur,ID35,Indonesia,ID,1576800000000,1585699200000,NA
1738,Andongsili,ID3307110008,NA,NA,NA,Mojotengah,ID3307110,Wonosobo,ID3307,Jawa Tengah,ID33,Indonesia,ID,1576800000000,1585699200000,NA
1739,Andono Sari,ID3514020004,NA,NA,NA,Tutur,ID3514020,Pasuruan,ID3514,Jawa Timur,ID35,Indonesia,ID,1576800000000,1585699200000,NA
1740,Andoolo,ID7405020013,NA,NA,NA,Andoolo,ID7405020,Konawe Selatan,ID7405,Sulawesi Tenggara,ID74,Indonesia,ID,1576800000000,1585699200000,NA
1741,Andoolo Utama,ID7405021005,NA,NA,NA,Buke,ID7405021,Konawe Selatan,ID7405,Sulawesi Tenggara,ID74,Indonesia,ID,1576800000000,1585699200000,NA
1742,Andopbit,ID9413020008,NA,NA,NA,Mindiptana,ID9413020,Boven Digoel,ID9413,Papua,ID94,Indonesia,ID,1576800000000,1585699200000,NA
1743,Andowengga,ID7411030004,NA,NA,NA,Poli-Polia,ID7411030,Kolaka Timur,ID7411,Sulawesi Tenggara,ID74,Indonesia,ID,1576800000000,1585699200000,NA
1744,Andowia,ID7410051004,NA,NA,NA,Andowia,ID7410051,Konawe Utara,ID7410,Sulawesi Tenggara,ID74,Indonesia,ID,1576800000000,1585699200000,NA
1745,Anduang,ID9431010002,NA,NA,NA,Kobakma,ID9431010,Mamberamo Tengah,ID9431,Papua,ID94,Indonesia,ID,1576800000000,1585699200000,NA
1746,Andugume,ID9430050001,NA,NA,NA,Kuyawage,ID9430050,Lanny Jaya,ID9430,Papua,ID94,Indonesia,ID,1576800000000,1585699200000,NA
1747,Anduhum,ID6307040049,NA,NA,NA,Batang Alai Selatan,ID6307040,Hulu Sungai Tengah,ID6307,Kalimantan Selatan,ID63,Indonesia,ID,1576800000000,1585699200000,NA
1748,Andulan,ID7317050013,NA,NA,NA,Bassesangtempe,ID7317050,Luwu,ID7317,Sulawesi Selatan,ID73,Indonesia,ID,1576800000000,1585699200000,NA
1749,Andulang,ID3529170015,NA,NA,NA,Gapura,ID3529170,Sumenep,ID3529,Jawa Timur,ID35,Indonesia,ID,1576800000000,1585699200000,NA
1750,Andumowu,ID7410030032,NA,NA,NA,Lasolo,ID7410030,Konawe Utara,ID7410,Sulawesi Tenggara,ID74,Indonesia,ID,1576800000000,1585699200000,NA
1751,Anduna,ID7405041013,NA,NA,NA,Laeya,ID7405041,Konawe Selatan,ID7405,Sulawesi Tenggara,ID74,Indonesia,ID,1576800000000,1585699200000,NA
1752,Andungbiru,ID3513080004,NA,NA,NA,Tiris,ID3513080,Probolinggo,ID3513,Jawa Timur,ID35,Indonesia,ID,1576800000000,1585699200000,NA
1753,Andungsari,ID3511120001,NA,NA,NA,Pakem,ID3511120,Bondowoso,ID3511,Jawa Timur,ID35,Indonesia,ID,1576800000000,1585699200000,NA
1754,Andungsari,ID3513080002,NA,NA,NA,Tiris,ID3513080,Probolinggo,ID3513,Jawa Timur,ID35,Indonesia,ID,1576800000000,1585699200000,NA
1755,Anduonohu,ID7471020003,NA,NA,NA,Poasia,ID7471020,Kota Kendari,ID7471,Sulawesi Tenggara,ID74,Indonesia,ID,1576800000000,1585699200000,NA
1756,Anduring,ID1306052004,NA,NA,NA,2 X 11 Kayu Tanam,ID1306052,Padang Pariaman,ID1306,Sumatera Barat,ID13,Indonesia,ID,1576800000000,1585699200000,NA
1757,Anduring,ID1371090001,NA,NA,NA,Kuranji,ID1371090,Kota Padang,ID1371,Sumatera Barat,ID13,Indonesia,ID,1576800000000,1585699200000,NA
1758,Anegera,ID9402181004,NA,NA,NA,Musatfak,ID9402181,Jayawijaya,ID9402,Papua,ID94,Indonesia,ID,1576800000000,1585699200000,NA
1759,Anejero,ID9104090017,NA,NA,NA,Merdey,ID9104090,Teluk Bintuni,ID9104,Papua Barat,ID91,Indonesia,ID,1576800000000,1585699200000,NA
1760,Aneka Marga,ID7406041006,NA,NA,NA,Rarowatu Utara,ID7406041,Bombana,ID7406,Sulawesi Tenggara,ID74,Indonesia,ID,1576800000000,1585699200000,NA
1761,Anese,ID7405022007,NA,NA,NA,Andoolo Barat,ID7405022,Konawe Selatan,ID7405,Sulawesi Tenggara,ID74,Indonesia,ID,1576800000000,1585699200000,NA
1762,Aneuk Batee,ID1108100064,NA,NA,NA,Suka Makmur,ID1108100,Aceh Besar,ID1108,Aceh,ID11,Indonesia,ID,1576800000000,1585699200000,NA
1763,Aneuk Galong Baro,ID1108100060,NA,NA,NA,Suka Makmur,ID1108100,Aceh Besar,ID1108,Aceh,ID11,Indonesia,ID,1576800000000,1585699200000,NA
1764,Aneuk Galong Titi,ID1108100059,NA,NA,NA,Suka Makmur,ID1108100,Aceh Besar,ID1108,Aceh,ID11,Indonesia,ID,1576800000000,1585699200000,NA
1765,Aneuk Glee,ID1108030001,NA,NA,NA,Indrapuri,ID1108030,Aceh Besar,ID1108,Aceh,ID11,Indonesia,ID,1576800000000,1585699200000,NA
1766,Aneuk Laot,ID1172020005,NA,NA,NA,Sukakarya,ID1172020,Kota Sabang,ID1172,Aceh,ID11,Indonesia,ID,1576800000000,1585699200000,NA
1767,Aneuk Paya,ID1108020011,NA,NA,NA,Lhoknga,ID1108020,Aceh Besar,ID1108,Aceh,ID11,Indonesia,ID,1576800000000,1585699200000,NA
1768,Angadola,ID7403143006,NA,NA,NA,Wonggeduku Barat,ID7403143,Konawe,ID7403,Sulawesi Tenggara,ID74,Indonesia,ID,1576800000000,1585699200000,NA
1769,Angan,ID1108060024,NA,NA,NA,Darussalam,ID1108060,Aceh Besar,ID1108,Aceh,ID11,Indonesia,ID,1576800000000,1585699200000,NA
1770,Angan Tembawang,ID6103031003,NA,NA,NA,Jelimpo,ID6103031,Landak,ID6103,Kalimantan Barat,ID61,Indonesia,ID,1576800000000,1585699200000,NA
1771,Angantaka,ID5103050004,NA,NA,NA,Abiansemal,ID5103050,Badung,ID5103,Bali,ID51,Indonesia,ID,1576800000000,1585699200000,NA
1772,Angar,ID8107024004,NA,NA,NA,Kian Darat,ID8107024,Seram Bagian Timur,ID8107,Maluku,ID81,Indonesia,ID,1576800000000,1585699200000,NA
1773,Angata,ID7405110018,NA,NA,NA,Angata,ID7405110,Konawe Selatan,ID7405,Sulawesi Tenggara,ID74,Indonesia,ID,1576800000000,1585699200000,NA
1774,Anggaberi,ID7403171004,NA,NA,NA,Anggaberi,ID7403171,Konawe,ID7403,Sulawesi Tenggara,ID74,Indonesia,ID,1576800000000,1585699200000,NA
1775,Anggadita,ID3215040008,NA,NA,NA,Klari,ID3215040,Karawang,ID3215,Jawa Barat,ID32,Indonesia,ID,1576800000000,1585699200000,NA
1776,Anggaduber,ID9409041007,NA,NA,NA,Oridek,ID9409041,Biak Numfor,ID9409,Papua,ID94,Indonesia,ID,1576800000000,1585699200000,NA
1777,Anggah Jaya,ID6107140014,NA,NA,NA,Sintang,ID6107140,Sintang,ID6107,Kalimantan Barat,ID61,Indonesia,ID,1576800000000,1585699200000,NA
1778,Anggai,ID8204020008,NA,NA,NA,Obi,ID8204020,Halmahera Selatan,ID8204,Maluku Utara,ID82,Indonesia,ID,1576800000000,1585699200000,NA
1779,Anggai,ID9413010009,NA,NA,NA,Jair,ID9413010,Boven Digoel,ID9413,Papua,ID94,Indonesia,ID,1576800000000,1585699200000,NA
1780,Anggalan,ID3602150001,NA,NA,NA,Cikulur,ID3602150,Lebak,ID3602,Banten,ID36,Indonesia,ID,1576800000000,1585699200000,NA
1781,Anggalomoare,ID7403104002,NA,NA,NA,Anggalomoare,ID7403104,Konawe,ID7403,Sulawesi Tenggara,ID74,Indonesia,ID,1576800000000,1585699200000,NA
1782,Anggalomoare Jaya,ID7403104001,NA,NA,NA,Anggalomoare,ID7403104,Konawe,ID7403,Sulawesi Tenggara,ID74,Indonesia,ID,1576800000000,1585699200000,NA
1783,Anggaloosi,ID7403133012,NA,NA,NA,Onembute,ID7403133,Konawe,ID7403,Sulawesi Tenggara,ID74,Indonesia,ID,1576800000000,1585699200000,NA
1784,Anggaloosi,ID7411050010,NA,NA,NA,Ladongi,ID7411050,Kolaka Timur,ID7411,Sulawesi Tenggara,ID74,Indonesia,ID,1576800000000,1585699200000,NA
1785,Anggamburan,ID9413023001,NA,NA,NA,Sesnuk,ID9413023,Boven Digoel,ID9413,Papua,ID94,Indonesia,ID,1576800000000,1585699200000,NA
1786,Anggana,ID6403120005,NA,NA,NA,Anggana,ID6403120,Kutai Kartanegara,ID6403,Kalimantan Timur,ID64,Indonesia,ID,1576800000000,1585699200000,NA
1787,Anggaraksa,ID5203080018,NA,NA,NA,Pringgabaya,ID5203080,Lombok Timur,ID5203,Nusa Tenggara Barat,ID52,Indonesia,ID,1576800000000,1585699200000,NA
1788,Anggasan,ID7206030013,NA,NA,NA,Dondo,ID7206030,Toli-Toli,ID7206,Sulawesi Tengah,ID72,Indonesia,ID,1576800000000,1585699200000,NA
1789,Anggasari,ID3213191006,NA,NA,NA,Sukasari,ID3213191,Subang,ID3213,Jawa Barat,ID32,Indonesia,ID,1576800000000,1585699200000,NA
1790,Anggaswangi,ID3315160007,NA,NA,NA,Godong,ID3315160,Grobogan,ID3315,Jawa Tengah,ID33,Indonesia,ID,1576800000000,1585699200000,NA
1791,Anggaswangi,ID3515100003,NA,NA,NA,Sukodono,ID3515100,Sidoarjo,ID3515,Jawa Timur,ID35,Indonesia,ID,1576800000000,1585699200000,NA
1792,Anggawo,ID7403131017,NA,NA,NA,Uepai,ID7403131,Konawe,ID7403,Sulawesi Tenggara,ID74,Indonesia,ID,1576800000000,1585699200000,NA
1793,Anggege,ID9411070013,NA,NA,NA,Tingginambut,ID9411070,Puncak Jaya,ID9411,Papua,ID94,Indonesia,ID,1576800000000,1585699200000,NA
1794,Angger Parmegi,ID9401043006,NA,NA,NA,Jagebob,ID9401043,Merauke,ID9401,Papua,ID94,Indonesia,ID,1576800000000,1585699200000,NA
1795,Anggersek,ID3527040011,NA,NA,NA,Camplong,ID3527040,Sampang,ID3527,Jawa Timur,ID35,Indonesia,ID,1576800000000,1585699200000,NA
1796,Angges,ID7103092002,NA,NA,NA,Tahuna Barat,ID7103092,Kepulauan Sangihe,ID7103,Sulawesi Utara,ID71,Indonesia,ID,1576800000000,1585699200000,NA
1797,Anggilowu,ID7471010013,NA,NA,NA,Mandonga,ID7471010,Kota Kendari,ID7471,Sulawesi Tenggara,ID74,Indonesia,ID,1576800000000,1585699200000,NA
1798,Anggoeya,ID7471020005,NA,NA,NA,Poasia,ID7471020,Kota Kendari,ID7471,Sulawesi Tenggara,ID74,Indonesia,ID,1576800000000,1585699200000,NA
1799,Anggohu,ID7403185007,NA,NA,NA,Tongauna Utara,ID7403185,Konawe,ID7403,Sulawesi Tenggara,ID74,Indonesia,ID,1576800000000,1585699200000,NA
1800,Anggokoti,ID7405021012,NA,NA,NA,Buke,ID7405021,Konawe Selatan,ID7405,Sulawesi Tenggara,ID74,Indonesia,ID,1576800000000,1585699200000,NA
1801,Anggoli,ID1204020005,NA,NA,NA,Sibabangun,ID1204020,Tapanuli Tengah,ID1204,Sumatera Utara,ID12,Indonesia,ID,1576800000000,1585699200000,NA
1802,Anggolohipo,ID7410051009,NA,NA,NA,Andowia,ID7410051,Konawe Utara,ID7410,Sulawesi Tenggara,ID74,Indonesia,ID,1576800000000,1585699200000,NA
1803,Anggolomelai,ID7471021006,NA,NA,NA,Abeli,ID7471021,Kota Kendari,ID7471,Sulawesi Tenggara,ID74,Indonesia,ID,1576800000000,1585699200000,NA
1804,Anggondara,ID7405030016,NA,NA,NA,Palangga,ID7405030,Konawe Selatan,ID7405,Sulawesi Tenggara,ID74,Indonesia,ID,1576800000000,1585699200000,NA
1805,Anggopi,ID9409041006,NA,NA,NA,Oridek,ID9409041,Biak Numfor,ID9409,Papua,ID94,Indonesia,ID,1576800000000,1585699200000,NA
1806,Anggopiu,ID7403131010,NA,NA,NA,Uepai,ID7403131,Konawe,ID7403,Sulawesi Tenggara,ID74,Indonesia,ID,1576800000000,1585699200000,NA
1807,Anggoro,ID7403141002,NA,NA,NA,Wonggeduku,ID7403141,Konawe,ID7403,Sulawesi Tenggara,ID74,Indonesia,ID,1576800000000,1585699200000,NA
1808,Anggoro,ID7403180044,NA,NA,NA,Abuki,ID7403180,Konawe,ID7403,Sulawesi Tenggara,ID74,Indonesia,ID,1576800000000,1585699200000,NA
1809,Anggoroboti,ID7405041004,NA,NA,NA,Laeya,ID7405041,Konawe Selatan,ID7405,Sulawesi Tenggara,ID74,Indonesia,ID,1576800000000,1585699200000,NA
1810,Anggotoa,ID7403153005,NA,NA,NA,Anggotoa,ID7403153,Konawe,ID7403,Sulawesi Tenggara,ID74,Indonesia,ID,1576800000000,1585699200000,NA
1811,Anggra,ID9112080022,NA,NA,NA,Menyambouw,ID9112080,Pegunungan Arfak,ID9112,Papua Barat,ID91,Indonesia,ID,1576800000000,1585699200000,NA
1812,Anggraidi,ID9409050015,NA,NA,NA,Biak Kota,ID9409050,Biak Numfor,ID9409,Papua,ID94,Indonesia,ID,1576800000000,1585699200000,NA
1813,Anggrasmanis,ID3313170002,NA,NA,NA,Jenawi,ID3313170,Karanganyar,ID3313,Jawa Tengah,ID33,Indonesia,ID,1576800000000,1585699200000,NA
1814,Anggrawati,ID3210060004,NA,NA,NA,Maja,ID3210060,Majalengka,ID3210,Jawa Barat,ID32,Indonesia,ID,1576800000000,1585699200000,NA
1815,Anggreso,ID9428050006,NA,NA,NA,Mamberamo Tengah,ID9428050,Mamberamo Raya,ID9428,Papua,ID94,Indonesia,ID,1576800000000,1585699200000,NA
1816,Anggrung,ID1275080004,NA,NA,NA,Medan Polonia,ID1275080,Kota Medan,ID1275,Sumatera Utara,ID12,Indonesia,ID,1576800000000,1585699200000,NA
1817,Anggulpa,ID9402113033,NA,NA,NA,Trikora,ID9402113,Jayawijaya,ID9402,Papua,ID94,Indonesia,ID,1576800000000,1585699200000,NA
1818,Anggumbit,ID9413020006,NA,NA,NA,Mindiptana,ID9413020,Boven Digoel,ID9413,Papua,ID94,Indonesia,ID,1576800000000,1585699200000,NA
1819,Anggut,ID1701060014,NA,NA,NA,Pino,ID1701060,Bengkulu Selatan,ID1701,Bengkulu,ID17,Indonesia,ID,1576800000000,1585699200000,NA
1820,Anggut Atas,ID1771022008,NA,NA,NA,Ratu Samban,ID1771022,Kota Bengkulu,ID1771,Bengkulu,ID17,Indonesia,ID,1576800000000,1585699200000,NA
1821,Anggut Bawah,ID1771022001,NA,NA,NA,Ratu Samban,ID1771022,Kota Bengkulu,ID1771,Bengkulu,ID17,Indonesia,ID,1576800000000,1585699200000,NA
1822,Anggut Dalam,ID1771022009,NA,NA,NA,Ratu Samban,ID1771022,Kota Bengkulu,ID1771,Bengkulu,ID17,Indonesia,ID,1576800000000,1585699200000,NA
1823,Angin Barat,ID1202032015,NA,NA,NA,Tambangan,ID1202032,Mandailing Natal,ID1202,Sumatera Utara,ID12,Indonesia,ID,1576800000000,1585699200000,NA
1824,Angin Nauli,ID1271010002,NA,NA,NA,Sibolga Utara,ID1271010,Kota Sibolga,ID1271,Sumatera Utara,ID12,Indonesia,ID,1576800000000,1585699200000,NA
1825,Angkaes,ID5321030011,NA,NA,NA,Weliman,ID5321030,Malaka,ID5321,Nusa Tenggara Timur,ID53,Indonesia,ID,1576800000000,1585699200000,NA
1826,Angkah,ID5102012008,NA,NA,NA,Selemadeg Barat,ID5102012,Tabanan,ID5102,Bali,ID51,Indonesia,ID,1576800000000,1585699200000,NA
1827,Angkanyar,ID6103100010,NA,NA,NA,Kuala Behe,ID6103100,Landak,ID6103,Kalimantan Barat,ID61,Indonesia,ID,1576800000000,1585699200000,NA
1828,Angkaras,ID6103080012,NA,NA,NA,Menyuke,ID6103080,Landak,ID6103,Kalimantan Barat,ID61,Indonesia,ID,1576800000000,1585699200000,NA
1829,Angkasa,ID1404032006,NA,NA,NA,Bandar Petalangan,ID1404032,Pelalawan,ID1404,Riau,ID14,Indonesia,ID,1576800000000,1585699200000,NA
1830,Angkasa,ID9418021014,NA,NA,NA,Goyage,ID9418021,Tolikara,ID9418,Papua,ID94,Indonesia,ID,1576800000000,1585699200000,NA
1831,Angkasa Pura,ID1501050032,NA,NA,NA,Sitinjau Laut,ID1501050,Kerinci,ID1501,Jambi,ID15,Indonesia,ID,1576800000000,1585699200000,NA
1832,Angkasapura,ID9471040005,NA,NA,NA,Jayapura Utara,ID9471040,Kota Jayapura,ID9471,Papua,ID94,Indonesia,ID,1576800000000,1585699200000,NA
1833,Angkatan,ID3529240016,NA,NA,NA,Arjasa,ID3529240,Sumenep,ID3529,Jawa Timur,ID35,Indonesia,ID,1576800000000,1585699200000,NA
1834,Angkatan Kidul,ID3318030018,NA,NA,NA,Tambakromo,ID3318030,Pati,ID3318,Jawa Tengah,ID33,Indonesia,ID,1576800000000,1585699200000,NA
1835,Angkatan Lor,ID3318030017,NA,NA,NA,Tambakromo,ID3318030,Pati,ID3318,Jawa Tengah,ID33,Indonesia,ID,1576800000000,1585699200000,NA
1836,Angke,ID3174050007,NA,NA,NA,Tambora,ID3174050,Kota Jakarta Barat,ID3174,Dki Jakarta,ID31,Indonesia,ID,1576800000000,1585699200000,NA
1837,Angkeo,ID1101021015,NA,NA,NA,Teupah Barat,ID1101021,Simeulue,ID1101,Aceh,ID11,Indonesia,ID,1576800000000,1585699200000,NA
1838,Angkinang,ID6306040018,NA,NA,NA,Angkinang,ID6306040,Hulu Sungai Selatan,ID6306,Kalimantan Selatan,ID63,Indonesia,ID,1576800000000,1585699200000,NA
1839,Angkinang Selatan,ID6306040011,NA,NA,NA,Angkinang,ID6306040,Hulu Sungai Selatan,ID6306,Kalimantan Selatan,ID63,Indonesia,ID,1576800000000,1585699200000,NA
1840,Angkipih,ID6303091001,NA,NA,NA,Paramasan,ID6303091,Banjar,ID6303,Kalimantan Selatan,ID63,Indonesia,ID,1576800000000,1585699200000,NA
1841,Angkue,ID7311030017,NA,NA,NA,Kajuara,ID7311030,Bone,ID7311,Sulawesi Selatan,ID73,Indonesia,ID,1576800000000,1585699200000,NA
1842,Angohi,ID7403183006,NA,NA,NA,Asinua,ID7403183,Konawe,ID7403,Sulawesi Tenggara,ID74,Indonesia,ID,1576800000000,1585699200000,NA
1843,Angon Angon,ID3529240022,NA,NA,NA,Arjasa,ID3529240,Sumenep,ID3529,Jawa Timur,ID35,Indonesia,ID,1576800000000,1585699200000,NA
1844,Angonga,ID7403181011,NA,NA,NA,Latoma,ID7403181,Konawe,ID7403,Sulawesi Tenggara,ID74,Indonesia,ID,1576800000000,1585699200000,NA
1845,Angorudua Balaekha,ID1214050030,NA,NA,NA,Lahusa,ID1214050,Nias Selatan,ID1214,Sumatera Utara,ID12,Indonesia,ID,1576800000000,1585699200000,NA
1846,Angrisi,ID9105144007,NA,NA,NA,Manokwari Selatan,ID9105144,Manokwari,ID9105,Papua Barat,ID91,Indonesia,ID,1576800000000,1585699200000,NA
1847,Angsana,ID3601071009,NA,NA,NA,Angsana,ID3601071,Pandeglang,ID3601,Banten,ID36,Indonesia,ID,1576800000000,1585699200000,NA
1848,Angsana,ID3604190003,NA,NA,NA,Mancak,ID3604190,Serang,ID3604,Banten,ID36,Indonesia,ID,1576800000000,1585699200000,NA
1849,Angsana,ID6310031002,NA,NA,NA,Angsana,ID6310031,Tanah Bumbu,ID6310,Kalimantan Selatan,ID63,Indonesia,ID,1576800000000,1585699200000,NA
1850,Angsanah,ID3528070003,NA,NA,NA,Palengaan,ID3528070,Pamekasan,ID3528,Jawa Timur,ID35,Indonesia,ID,1576800000000,1585699200000,NA
1851,Angsau,ID6301060015,NA,NA,NA,Pelaihari,ID6301060,Tanah Laut,ID6301,Kalimantan Selatan,ID63,Indonesia,ID,1576800000000,1585699200000,NA
1852,Angseri,ID5102060007,NA,NA,NA,Baturiti,ID5102060,Tabanan,ID5102,Bali,ID51,Indonesia,ID,1576800000000,1585699200000,NA
1853,Angsokah,ID3527050015,NA,NA,NA,Omben,ID3527050,Sampang,ID3527,Jawa Timur,ID35,Indonesia,ID,1576800000000,1585699200000,NA
1854,Aniboi,ID9426022001,NA,NA,NA,Demba,ID9426022,Waropen,ID9426,Papua,ID94,Indonesia,ID,1576800000000,1585699200000,NA
1855,Anik Dingir,ID6103080005,NA,NA,NA,Menyuke,ID6103080,Landak,ID6103,Kalimantan Barat,ID61,Indonesia,ID,1576800000000,1585699200000,NA
1856,Animi,ID9409041008,NA,NA,NA,Oridek,ID9409041,Biak Numfor,ID9409,Papua,ID94,Indonesia,ID,1576800000000,1585699200000,NA
1857,Anin,ID5304100014,NA,NA,NA,Amanatun Selatan,ID5304100,Timor Tengah Selatan,ID5304,Nusa Tenggara Timur,ID53,Indonesia,ID,1576800000000,1585699200000,NA
1858,Anitila,ID9430040015,NA,NA,NA,Balingga,ID9430040,Lanny Jaya,ID9430,Papua,ID94,Indonesia,ID,1576800000000,1585699200000,NA
1859,Aniungan,ID6311060021,NA,NA,NA,Halong,ID6311060,Balangan,ID6311,Kalimantan Selatan,ID63,Indonesia,ID,1576800000000,1585699200000,NA
1860,Anjani,ID5203061001,NA,NA,NA,Suralaga,ID5203061,Lombok Timur,ID5203,Nusa Tenggara Barat,ID52,Indonesia,ID,1576800000000,1585699200000,NA
1861,Anjar Arip,ID6502090011,NA,NA,NA,Sekatak,ID6502090,Bulungan,ID6502,Kalimantan Utara,ID65,Indonesia,ID,1576800000000,1585699200000,NA
1862,Anjatan,ID3212210010,NA,NA,NA,Anjatan,ID3212210,Indramayu,ID3212,Jawa Barat,ID32,Indonesia,ID,1576800000000,1585699200000,NA
1863,Anjatan Baru,ID3212210009,NA,NA,NA,Anjatan,ID3212210,Indramayu,ID3212,Jawa Barat,ID32,Indonesia,ID,1576800000000,1585699200000,NA
1864,Anjatan Utara,ID3212210013,NA,NA,NA,Anjatan,ID3212210,Indramayu,ID3212,Jawa Barat,ID32,Indonesia,ID,1576800000000,1585699200000,NA
1865,Anjelma,ID9416010027,NA,NA,NA,Kurima,ID9416010,Yahukimo,ID9416,Papua,ID94,Indonesia,ID,1576800000000,1585699200000,NA
1866,Anjir Baru,ID6310040011,NA,NA,NA,Kusan Hulu,ID6310040,Tanah Bumbu,ID6310,Kalimantan Selatan,ID63,Indonesia,ID,1576800000000,1585699200000,NA
1867,Anjir Kalampan,ID6203110004,NA,NA,NA,Kapuas Barat,ID6203110,Kapuas,ID6203,Kalimantan Tengah,ID62,Indonesia,ID,1576800000000,1585699200000,NA
1868,Anjir Mambulau Barat,ID6203030007,NA,NA,NA,Kapuas Timur,ID6203030,Kapuas,ID6203,Kalimantan Tengah,ID62,Indonesia,ID,1576800000000,1585699200000,NA
1869,Anjir Mambulau Tengah,ID6203030006,NA,NA,NA,Kapuas Timur,ID6203030,Kapuas,ID6203,Kalimantan Tengah,ID62,Indonesia,ID,1576800000000,1585699200000,NA
1870,Anjir Mambulau Timur,ID6203030005,NA,NA,NA,Kapuas Timur,ID6203030,Kapuas,ID6203,Kalimantan Tengah,ID62,Indonesia,ID,1576800000000,1585699200000,NA
1871,Anjir Muara Kota,ID6304050008,NA,NA,NA,Anjir Muara,ID6304050,Barito Kuala,ID6304,Kalimantan Selatan,ID63,Indonesia,ID,1576800000000,1585699200000,NA
1872,Anjir Muara Kota Tengah,ID6304050010,NA,NA,NA,Anjir Muara,ID6304050,Barito Kuala,ID6304,Kalimantan Selatan,ID63,Indonesia,ID,1576800000000,1585699200000,NA
1873,Anjir Muara Lama,ID6304050012,NA,NA,NA,Anjir Muara,ID6304050,Barito Kuala,ID6304,Kalimantan Selatan,ID63,Indonesia,ID,1576800000000,1585699200000,NA
1874,Anjir Palambang,ID6203090008,NA,NA,NA,Pulau Petak,ID6203090,Kapuas,ID6203,Kalimantan Tengah,ID62,Indonesia,ID,1576800000000,1585699200000,NA
1875,Anjir Pasar Kota,ID6304040008,NA,NA,NA,Anjir Pasar,ID6304040,Barito Kuala,ID6304,Kalimantan Selatan,ID63,Indonesia,ID,1576800000000,1585699200000,NA
