OBJECTID,admin2Name_en,admin2Pcode,admin2RefName,admin2AltName1_en,admin2AltName2_en,admin1Name_en,admin1Pcode,admin0Name_en,admin0Pcode,date,validOn,validTo
270,Turbo,KE027142,NA,NA,NA,Uasin Gishu,KE027,Kenya,KE,1509667200000,1572480000000,NA
271,Turkana Central,KE023125,NA,NA,NA,Turkana,KE023,Kenya,KE,1509667200000,1572480000000,NA
272,Turkana East,KE023128,NA,NA,NA,Turkana,KE023,Kenya,KE,1509667200000,1572480000000,NA
273,Turkana North,KE023123,NA,NA,NA,Turkana,KE023,Kenya,KE,1509667200000,1572480000000,NA
274,Turkana South,KE023127,NA,NA,NA,Turkana,KE023,Kenya,KE,1509667200000,1572480000000,NA
275,Turkana West,KE023124,NA,NA,NA,Turkana,KE023,Kenya,KE,1509667200000,1572480000000,NA
276,Ugenya,KE041232,NA,NA,NA,Siaya,KE041,Kenya,KE,1509667200000,1572480000000,NA
277,Ugunja,KE041233,NA,NA,NA,Siaya,KE041,Kenya,KE,1509667200000,1572480000000,NA
278,Uriri,KE044257,NA,NA,NA,Migori,KE044,Kenya,KE,1509667200000,1572480000000,NA
279,Vihiga,KE038211,NA,NA,NA,Vihiga,KE038,Kenya,KE,1509667200000,1572480000000,NA
280,Voi,KE006026,NA,NA,NA,Taita Taveta,KE006,Kenya,KE,1509667200000,1572480000000,NA
281,Wajir East,KE008034,NA,NA,NA,Wajir,KE008,Kenya,KE,1509667200000,1572480000000,NA
282,Wajir North,KE008033,NA,NA,NA,Wajir,KE008,Kenya,KE,1509667200000,1572480000000,NA
283,Wajir South,KE008038,NA,NA,NA,Wajir,KE008,Kenya,KE,1509667200000,1572480000000,NA
284,Wajir West,KE008036,NA,NA,NA,Wajir,KE008,Kenya,KE,1509667200000,1572480000000,NA
285,Webuye East,KE039221,NA,NA,NA,Bungoma,KE039,Kenya,KE,1509667200000,1572480000000,NA
286,Webuye West,KE039222,NA,NA,NA,Bungoma,KE039,Kenya,KE,1509667200000,1572480000000,NA
287,West Mugirango,KE046271,NA,NA,NA,Nyamira,KE046,Kenya,KE,1509667200000,1572480000000,NA
288,Westlands,KE047274,NA,NA,NA,Nairobi,KE047,Kenya,KE,1509667200000,1572480000000,NA
289,Wundanyi,KE006024,NA,NA,NA,Taita Taveta,KE006,Kenya,KE,1509667200000,1572480000000,NA
290,Yatta,KE016076,NA,NA,NA,Machakos,KE016,Kenya,KE,1509667200000,1572480000000,NA
