OBJECTID,admin4Name_en,admin4Pcode,admin4RefName,admin4AltName1_en,admin4AltName2_en,admin3Name_en,admin3Pcode,admin2Name_en,admin2Pcode,admin1Name_en,admin1Pcode,admin0Name_en,admin0Pcode,date,validOn,validTo
1,Abako,UG30670101,NA,NA,NA,Moroto,UG306701,Alebtong,UG3067,Northern,UG3,Uganda,UG,1591833600000,1598227200000,NA
2,Abanga,UG31000101,NA,NA,NA,Okoro,UG310001,Zombo,UG3100,Northern,UG3,Uganda,UG,1591833600000,1598227200000,NA
3,Abarilela,UG20270101,NA,NA,NA,Amuria,UG202701,Amuria,UG2027,Eastern,UG2,Uganda,UG,1591833600000,1598227200000,NA
4,Aber,UG30960101,NA,NA,NA,Oyam,UG309601,Oyam,UG3096,Northern,UG3,Uganda,UG,1591833600000,1598227200000,NA
5,Abia,UG30670102,NA,NA,NA,Moroto,UG306701,Alebtong,UG3067,Northern,UG3,Uganda,UG,1591833600000,1598227200000,NA
6,Abim,UG30640101,NA,NA,NA,Labwor,UG306401,Abim,UG3064,Northern,UG3,Uganda,UG,1591833600000,1598227200000,NA
7,Abim Town Council,UG30640102,NA,NA,NA,Labwor,UG306401,Abim,UG3064,Northern,UG3,Uganda,UG,1591833600000,1598227200000,NA
8,Abindu Division,UG30910101,NA,NA,NA,Nebbi Municipality,UG309101,Nebbi,UG3091,Northern,UG3,Uganda,UG,1591833600000,1598227200000,NA
9,Abok,UG30960102,NA,NA,NA,Oyam,UG309601,Oyam,UG3096,Northern,UG3,Uganda,UG,1591833600000,1598227200000,NA
10,Aboke,UG30790101,NA,NA,NA,Kole,UG307901,Kole,UG3079,Northern,UG3,Uganda,UG,1591833600000,1598227200000,NA
11,Abongomola,UG30810101,NA,NA,NA,Kwania,UG308101,Kwania,UG3081,Northern,UG3,Uganda,UG,1591833600000,1598227200000,NA
12,Abuku,UG30780101,NA,NA,NA,Koboko,UG307801,Koboko,UG3078,Northern,UG3,Uganda,UG,1591833600000,1598227200000,NA
13,Acaba,UG30960103,NA,NA,NA,Oyam,UG309601,Oyam,UG3096,Northern,UG3,Uganda,UG,1591833600000,1598227200000,NA
14,Acholibur,UG30970101,NA,NA,NA,Aruu,UG309701,Pader,UG3097,Northern,UG3,Uganda,UG,1591833600000,1598227200000,NA
15,Acowa,UG20460101,NA,NA,NA,Kapelebyong,UG204601,Kapelebyong,UG2046,Eastern,UG2,Uganda,UG,1591833600000,1598227200000,NA
16,Adeknino,UG30730101,NA,NA,NA,Dokolo,UG307301,Dokolo,UG3073,Northern,UG3,Uganda,UG,1591833600000,1598227200000,NA
17,Adekokwok,UG30830101,NA,NA,NA,Erute,UG308301,Lira,UG3083,Northern,UG3,Uganda,UG,1591833600000,1598227200000,NA
18,Adilang,UG30660101,NA,NA,NA,Agago,UG306601,Agago,UG3066,Northern,UG3,Uganda,UG,1591833600000,1598227200000,NA
19,Adjumani Town Council,UG30650101,NA,NA,NA,East Moyo,UG306501,Adjumani,UG3065,Northern,UG3,Uganda,UG,1591833600000,1598227200000,NA
20,Adok,UG30730102,NA,NA,NA,Dokolo,UG307301,Dokolo,UG3073,Northern,UG3,Uganda,UG,1591833600000,1598227200000,NA
21,Adropi,UG30650102,NA,NA,NA,East Moyo,UG306501,Adjumani,UG3065,Northern,UG3,Uganda,UG,1591833600000,1598227200000,NA
22,Aduku,UG30810102,NA,NA,NA,Kwania,UG308101,Kwania,UG3081,Northern,UG3,Uganda,UG,1591833600000,1598227200000,NA
23,Aduku Town Council,UG30810103,NA,NA,NA,Kwania,UG308101,Kwania,UG3081,Northern,UG3,Uganda,UG,1591833600000,1598227200000,NA
24,Adumi,UG30720201,NA,NA,NA,Ayivu,UG307202,Arua,UG3072,Northern,UG3,Uganda,UG,1591833600000,1598227200000,NA
25,Adwari,UG30950101,NA,NA,NA,Otuke,UG309501,Otuke,UG3095,Northern,UG3,Uganda,UG,1591833600000,1598227200000,NA
26,Adyel Division,UG30830201,NA,NA,NA,Lira Municipality,UG308302,Lira,UG3083,Northern,UG3,Uganda,UG,1591833600000,1598227200000,NA
27,Agago Town Council,UG30660102,NA,NA,NA,Agago,UG306601,Agago,UG3066,Northern,UG3,Uganda,UG,1591833600000,1598227200000,NA
28,Agali,UG30830102,NA,NA,NA,Erute,UG308301,Lira,UG3083,Northern,UG3,Uganda,UG,1591833600000,1598227200000,NA
29,Agikdak,UG30680101,NA,NA,NA,Kioga,UG306801,Amolatar,UG3068,Northern,UG3,Uganda,UG,1591833600000,1598227200000,NA
30,Agoro,UG30820101,NA,NA,NA,Lamwo,UG308201,Lamwo,UG3082,Northern,UG3,Uganda,UG,1591833600000,1598227200000,NA
31,Agule,UG20590201,NA,NA,NA,Pallisa,UG205902,Pallisa,UG2059,Eastern,UG2,Uganda,UG,1591833600000,1598227200000,NA
32,Agulu Division,UG30710101,NA,NA,NA,Apac Municipality,UG307101,Apac,UG3071,Northern,UG3,Uganda,UG,1591833600000,1598227200000,NA
33,Agwata,UG30730103,NA,NA,NA,Dokolo,UG307301,Dokolo,UG3073,Northern,UG3,Uganda,UG,1591833600000,1598227200000,NA
34,Agweng,UG30830103,NA,NA,NA,Erute,UG308301,Lira,UG3083,Northern,UG3,Uganda,UG,1591833600000,1598227200000,NA
35,Agwingiri,UG30680102,NA,NA,NA,Kioga,UG306801,Amolatar,UG3068,Northern,UG3,Uganda,UG,1591833600000,1598227200000,NA
36,Aii-Vu,UG30720301,NA,NA,NA,Terego,UG307203,Arua,UG3072,Northern,UG3,Uganda,UG,1591833600000,1598227200000,NA
37,Ajia,UG30720401,NA,NA,NA,Vurra,UG307204,Arua,UG3072,Northern,UG3,Uganda,UG,1591833600000,1598227200000,NA
38,Akaa,UG31000102,NA,NA,NA,Okoro,UG310001,Zombo,UG3100,Northern,UG3,Uganda,UG,1591833600000,1598227200000,NA
39,Akalo,UG30790102,NA,NA,NA,Kole,UG307901,Kole,UG3079,Northern,UG3,Uganda,UG,1591833600000,1598227200000,NA
40,Akere Division,UG30710102,NA,NA,NA,Apac Municipality,UG307101,Apac,UG3071,Northern,UG3,Uganda,UG,1591833600000,1598227200000,NA
41,Akeriau,UG20270102,NA,NA,NA,Amuria,UG202701,Amuria,UG2027,Eastern,UG2,Uganda,UG,1591833600000,1598227200000,NA
42,Akisim,UG20590202,NA,NA,NA,Pallisa,UG205902,Pallisa,UG2059,Eastern,UG2,Uganda,UG,1591833600000,1598227200000,NA
43,Akokoro,UG30710201,NA,NA,NA,Maruzi,UG307102,Apac,UG3071,Northern,UG3,Uganda,UG,1591833600000,1598227200000,NA
44,Akoromit,UG20460102,NA,NA,NA,Kapelebyong,UG204601,Kapelebyong,UG2046,Eastern,UG2,Uganda,UG,1591833600000,1598227200000,NA
45,Akura,UG30670103,NA,NA,NA,Moroto,UG306701,Alebtong,UG3067,Northern,UG3,Uganda,UG,1591833600000,1598227200000,NA
46,Akwon,UG30680103,NA,NA,NA,Kioga,UG306801,Amolatar,UG3068,Northern,UG3,Uganda,UG,1591833600000,1598227200000,NA
47,Akworo,UG30910201,NA,NA,NA,Padyere,UG309102,Nebbi,UG3091,Northern,UG3,Uganda,UG,1591833600000,1598227200000,NA
48,Alangi,UG31000103,NA,NA,NA,Okoro,UG310001,Zombo,UG3100,Northern,UG3,Uganda,UG,1591833600000,1598227200000,NA
49,Alango,UG30950102,NA,NA,NA,Otuke,UG309501,Otuke,UG3095,Northern,UG3,Uganda,UG,1591833600000,1598227200000,NA
50,Alebtong Town Council,UG30670104,NA,NA,NA,Moroto,UG306701,Alebtong,UG3067,Northern,UG3,Uganda,UG,1591833600000,1598227200000,NA
51,Aleka,UG30960104,NA,NA,NA,Oyam,UG309601,Oyam,UG3096,Northern,UG3,Uganda,UG,1591833600000,1598227200000,NA
52,Alerek,UG30640103,NA,NA,NA,Labwor,UG306401,Abim,UG3064,Northern,UG3,Uganda,UG,1591833600000,1598227200000,NA
53,Alero,UG30920101,NA,NA,NA,Nwoya,UG309201,Nwoya,UG3092,Northern,UG3,Uganda,UG,1591833600000,1598227200000,NA
54,Aliba,UG30930101,NA,NA,NA,Obongi,UG309301,Obongi,UG3093,Northern,UG3,Uganda,UG,1591833600000,1598227200000,NA
55,Alito,UG30790103,NA,NA,NA,Kole,UG307901,Kole,UG3079,Northern,UG3,Uganda,UG,1591833600000,1598227200000,NA
56,Aloi,UG30670105,NA,NA,NA,Moroto,UG306701,Alebtong,UG3067,Northern,UG3,Uganda,UG,1591833600000,1598227200000,NA
57,Alwa,UG20410101,NA,NA,NA,Kaberamaido,UG204101,Kaberamaido,UG2041,Eastern,UG2,Uganda,UG,1591833600000,1598227200000,NA
58,Alwi,UG30980101,NA,NA,NA,Jonam,UG309801,Pakwach,UG3098,Northern,UG3,Uganda,UG,1591833600000,1598227200000,NA
59,Amach,UG30830104,NA,NA,NA,Erute,UG308301,Lira,UG3083,Northern,UG3,Uganda,UG,1591833600000,1598227200000,NA
60,Amolatar Town Council,UG30680104,NA,NA,NA,Kioga,UG306801,Amolatar,UG3068,Northern,UG3,Uganda,UG,1591833600000,1598227200000,NA
61,Amudat,UG30690101,NA,NA,NA,Pokot,UG306901,Amudat,UG3069,Northern,UG3,Uganda,UG,1591833600000,1598227200000,NA
62,Amudat Town Council,UG30690102,NA,NA,NA,Pokot,UG306901,Amudat,UG3069,Northern,UG3,Uganda,UG,1591833600000,1598227200000,NA
63,Amugu,UG30670106,NA,NA,NA,Moroto,UG306701,Alebtong,UG3067,Northern,UG3,Uganda,UG,1591833600000,1598227200000,NA
64,Amukol,UG20450201,NA,NA,NA,Tingey,UG204502,Kapchorwa,UG2045,Eastern,UG2,Uganda,UG,1591833600000,1598227200000,NA
65,Amuria Town Council,UG20270103,NA,NA,NA,Amuria,UG202701,Amuria,UG2027,Eastern,UG2,Uganda,UG,1591833600000,1598227200000,NA
66,Amuru,UG30700101,NA,NA,NA,Kilak,UG307001,Amuru,UG3070,Northern,UG3,Uganda,UG,1591833600000,1598227200000,NA
67,Amuru Town Council,UG30700102,NA,NA,NA,Kilak,UG307001,Amuru,UG3070,Northern,UG3,Uganda,UG,1591833600000,1598227200000,NA
68,Amwoma,UG30730104,NA,NA,NA,Dokolo,UG307301,Dokolo,UG3073,Northern,UG3,Uganda,UG,1591833600000,1598227200000,NA
69,Anaka Payira,UG30920102,NA,NA,NA,Nwoya,UG309201,Nwoya,UG3092,Northern,UG3,Uganda,UG,1591833600000,1598227200000,NA
70,Anaka Town Council,UG30920103,NA,NA,NA,Nwoya,UG309201,Nwoya,UG3092,Northern,UG3,Uganda,UG,1591833600000,1598227200000,NA
71,Angagura,UG30970102,NA,NA,NA,Aruu,UG309701,Pader,UG3097,Northern,UG3,Uganda,UG,1591833600000,1598227200000,NA
72,Anyara,UG20420101,NA,NA,NA,Kalaki,UG204201,Kalaki,UG2042,Eastern,UG2,Uganda,UG,1591833600000,1598227200000,NA
73,Anyiribu,UG30840101,NA,NA,NA,Madi Okollo,UG308401,Madi Okollo,UG3084,Northern,UG3,Uganda,UG,1591833600000,1598227200000,NA
74,Apac,UG30710202,NA,NA,NA,Maruzi,UG307102,Apac,UG3071,Northern,UG3,Uganda,UG,1591833600000,1598227200000,NA
75,Apala,UG30670107,NA,NA,NA,Moroto,UG306701,Alebtong,UG3067,Northern,UG3,Uganda,UG,1591833600000,1598227200000,NA
76,Apapai,UG20420102,NA,NA,NA,Kalaki,UG204201,Kalaki,UG2042,Eastern,UG2,Uganda,UG,1591833600000,1598227200000,NA
77,Apeduru,UG20270104,NA,NA,NA,Amuria,UG202701,Amuria,UG2027,Eastern,UG2,Uganda,UG,1591833600000,1598227200000,NA
78,Aperkira,UG20410102,NA,NA,NA,Kaberamaido,UG204101,Kaberamaido,UG2041,Eastern,UG2,Uganda,UG,1591833600000,1598227200000,NA
79,Apo,UG30990101,NA,NA,NA,Aringa,UG309901,Yumbe,UG3099,Northern,UG3,Uganda,UG,1591833600000,1598227200000,NA
80,Apopong,UG20590203,NA,NA,NA,Pallisa,UG205902,Pallisa,UG2059,Eastern,UG2,Uganda,UG,1591833600000,1598227200000,NA
81,Aputi,UG30680105,NA,NA,NA,Kioga,UG306801,Amolatar,UG3068,Northern,UG3,Uganda,UG,1591833600000,1598227200000,NA
82,Arapai,UG20620101,NA,NA,NA,Soroti,UG206201,Soroti,UG2062,Eastern,UG2,Uganda,UG,1591833600000,1598227200000,NA
83,Arinyapi,UG30650103,NA,NA,NA,East Moyo,UG306501,Adjumani,UG3065,Northern,UG3,Uganda,UG,1591833600000,1598227200000,NA
84,Arivu,UG30720402,NA,NA,NA,Vurra,UG307204,Arua,UG3072,Northern,UG3,Uganda,UG,1591833600000,1598227200000,NA
85,Ariwa,UG30990102,NA,NA,NA,Aringa,UG309901,Yumbe,UG3099,Northern,UG3,Uganda,UG,1591833600000,1598227200000,NA
86,Arocha Division,UG30710103,NA,NA,NA,Apac Municipality,UG307101,Apac,UG3071,Northern,UG3,Uganda,UG,1591833600000,1598227200000,NA
87,Aroi,UG30720202,NA,NA,NA,Ayivu,UG307202,Arua,UG3072,Northern,UG3,Uganda,UG,1591833600000,1598227200000,NA
88,Aromo,UG30830105,NA,NA,NA,Erute,UG308301,Lira,UG3083,Northern,UG3,Uganda,UG,1591833600000,1598227200000,NA
89,Arua Hill Division,UG30720101,NA,NA,NA,Arua Municipality,UG307201,Arua,UG3072,Northern,UG3,Uganda,UG,1591833600000,1598227200000,NA
90,Arum,UG30660103,NA,NA,NA,Agago,UG306601,Agago,UG3066,Northern,UG3,Uganda,UG,1591833600000,1598227200000,NA
91,Arwotcek,UG30680106,NA,NA,NA,Kioga,UG306801,Amolatar,UG3068,Northern,UG3,Uganda,UG,1591833600000,1598227200000,NA
92,Asamuk,UG20270105,NA,NA,NA,Amuria,UG202701,Amuria,UG2027,Eastern,UG2,Uganda,UG,1591833600000,1598227200000,NA
93,Asuret,UG20620102,NA,NA,NA,Soroti,UG206201,Soroti,UG2062,Eastern,UG2,Uganda,UG,1591833600000,1598227200000,NA
94,Atanga,UG30970103,NA,NA,NA,Aruu,UG309701,Pader,UG3097,Northern,UG3,Uganda,UG,1591833600000,1598227200000,NA
95,Atego,UG30910202,NA,NA,NA,Padyere,UG309102,Nebbi,UG3091,Northern,UG3,Uganda,UG,1591833600000,1598227200000,NA
96,Athuma,UG31000104,NA,NA,NA,Okoro,UG310001,Zombo,UG3100,Northern,UG3,Uganda,UG,1591833600000,1598227200000,NA
97,Atiira,UG20600201,NA,NA,NA,Serere,UG206002,Serere,UG2060,Eastern,UG2,Uganda,UG,1591833600000,1598227200000,NA
98,Atik Division,UG30710104,NA,NA,NA,Apac Municipality,UG307101,Apac,UG3071,Northern,UG3,Uganda,UG,1591833600000,1598227200000,NA
99,Attiak,UG30700103,NA,NA,NA,Kilak,UG307001,Amuru,UG3070,Northern,UG3,Uganda,UG,1591833600000,1598227200000,NA
100,Atutur,UG20490101,NA,NA,NA,Kumi,UG204901,Kumi,UG2049,Eastern,UG2,Uganda,UG,1591833600000,1598227200000,NA
101,Atyak,UG31000105,NA,NA,NA,Okoro,UG310001,Zombo,UG3100,Northern,UG3,Uganda,UG,1591833600000,1598227200000,NA
102,Awach,UG30640104,NA,NA,NA,Labwor,UG306401,Abim,UG3064,Northern,UG3,Uganda,UG,1591833600000,1598227200000,NA
103,Awach,UG30740101,NA,NA,NA,Aswa,UG307401,Gulu,UG3074,Northern,UG3,Uganda,UG,1591833600000,1598227200000,NA
104,Awei,UG30670108,NA,NA,NA,Moroto,UG306701,Alebtong,UG3067,Northern,UG3,Uganda,UG,1591833600000,1598227200000,NA
105,Awelo,UG30680107,NA,NA,NA,Kioga,UG306801,Amolatar,UG3068,Northern,UG3,Uganda,UG,1591833600000,1598227200000,NA
106,Awere,UG30970104,NA,NA,NA,Aruu,UG309701,Pader,UG3097,Northern,UG3,Uganda,UG,1591833600000,1598227200000,NA
107,Ayer,UG30790104,NA,NA,NA,Kole,UG307901,Kole,UG3079,Northern,UG3,Uganda,UG,1591833600000,1598227200000,NA
108,Ayivuni,UG30720203,NA,NA,NA,Ayivu,UG307202,Arua,UG3072,Northern,UG3,Uganda,UG,1591833600000,1598227200000,NA
109,Bagezza,UG10200201,NA,NA,NA,Kasambya,UG102002,Mubende,UG1020,Central,UG1,Uganda,UG,1591833600000,1598227200000,NA
110,Baitambogwe,UG20530101,NA,NA,NA,Bunya,UG205301,Mayuge,UG2053,Eastern,UG2,Uganda,UG,1591833600000,1598227200000,NA
111,Bala,UG30790105,NA,NA,NA,Kole,UG307901,Kole,UG3079,Northern,UG3,Uganda,UG,1591833600000,1598227200000,NA
112,Balawoli,UG20440101,NA,NA,NA,Bugabula,UG204401,Kamuli,UG2044,Eastern,UG2,Uganda,UG,1591833600000,1598227200000,NA
113,Bamunanika,UG10140101,NA,NA,NA,Bamunanika,UG101401,Luwero,UG1014,Central,UG1,Uganda,UG,1591833600000,1598227200000,NA
114,Bananywa,UG10120110,NA,NA,NA,Kiboga,UG101201,Kyankwanzi,UG1012,Central,UG1,Uganda,UG,1591833600000,1598227200000,NA
115,Banda,UG10120111,NA,NA,NA,Kiboga,UG101201,Kyankwanzi,UG1012,Central,UG1,Uganda,UG,1591833600000,1598227200000,NA
116,Banda,UG20550101,NA,NA,NA,Bukooli,UG205501,Namayingo,UG2055,Eastern,UG2,Uganda,UG,1591833600000,1598227200000,NA
117,Bar Dege Division,UG30740201,NA,NA,NA,Gulu Municipality,UG307402,Gulu,UG3074,Northern,UG3,Uganda,UG,1591833600000,1598227200000,NA
118,Barr,UG30830106,NA,NA,NA,Erute,UG308301,Lira,UG3083,Northern,UG3,Uganda,UG,1591833600000,1598227200000,NA
119,Batta,UG30730105,NA,NA,NA,Dokolo,UG307301,Dokolo,UG3073,Northern,UG3,Uganda,UG,1591833600000,1598227200000,NA
120,Bbaale,UG10100101,NA,NA,NA,Bbaale,UG101001,Kayunga,UG1010,Central,UG1,Uganda,UG,1591833600000,1598227200000,NA
121,Bbanda,UG10180101,NA,NA,NA,Busujju,UG101801,Mityana,UG1018,Central,UG1,Uganda,UG,1591833600000,1598227200000,NA
122,Benet,UG20500101,NA,NA,NA,Kween,UG205001,Kween,UG2050,Eastern,UG2,Uganda,UG,1591833600000,1598227200000,NA
123,Bigasa,UG10020101,NA,NA,NA,Bukomansimbi,UG100201,Bukomansimbi,UG1002,Central,UG1,Uganda,UG,1591833600000,1598227200000,NA
124,Biguli,UG41130101,NA,NA,NA,Kibale,UG411301,Kamwenge,UG4113,Western,UG4,Uganda,UG,1591833600000,1598227200000,NA
125,Bihanga,UG41010101,NA,NA,NA,Buhweju,UG410101,Buhweju,UG4101,Western,UG4,Uganda,UG,1591833600000,1598227200000,NA
126,Bihanga,UG41130102,NA,NA,NA,Kibale,UG411301,Kamwenge,UG4113,Western,UG4,Uganda,UG,1591833600000,1598227200000,NA
127,Biharwe Division,UG41260101,NA,NA,NA,Kashari,UG412601,Mbarara,UG4126,Western,UG4,Uganda,UG,1591833600000,1598227200000,NA
128,Biiso,UG41020101,NA,NA,NA,Buliisa,UG410201,Buliisa,UG4102,Western,UG4,Uganda,UG,1591833600000,1598227200000,NA
129,Bileafe,UG30720302,NA,NA,NA,Terego,UG307203,Arua,UG3072,Northern,UG3,Uganda,UG,1591833600000,1598227200000,NA
130,Binyiny,UG20500102,NA,NA,NA,Kween,UG205001,Kween,UG2050,Eastern,UG2,Uganda,UG,1591833600000,1598227200000,NA
131,Binyiny Town Council,UG20500103,NA,NA,NA,Kween,UG205001,Kween,UG2050,Eastern,UG2,Uganda,UG,1591833600000,1598227200000,NA
132,Birembo,UG41120101,NA,NA,NA,Bugangaizi,UG411201,Kakumiro,UG4112,Western,UG4,Uganda,UG,1591833600000,1598227200000,NA
133,Birere,UG41080201,NA,NA,NA,Isingiro,UG410802,Isingiro,UG4108,Western,UG4,Uganda,UG,1591833600000,1598227200000,NA
134,Bisheshe Division,UG41070201,NA,NA,NA,Ibanda Municipality,UG410702,Ibanda,UG4107,Western,UG4,Uganda,UG,1591833600000,1598227200000,NA
135,Bitereko,UG41270101,NA,NA,NA,Ruhinda,UG412701,Mitooma,UG4127,Western,UG4,Uganda,UG,1591833600000,1598227200000,NA
136,Bitooma,UG41050201,NA,NA,NA,Igara,UG410502,Bushenyi,UG4105,Western,UG4,Uganda,UG,1591833600000,1598227200000,NA
137,Bitsya,UG41010102,NA,NA,NA,Buhweju,UG410101,Buhweju,UG4101,Western,UG4,Uganda,UG,1591833600000,1598227200000,NA
138,Bobi,UG30940101,NA,NA,NA,Omoro,UG309401,Omoro,UG3094,Northern,UG3,Uganda,UG,1591833600000,1598227200000,NA
139,Bombo Town Council,UG10140201,NA,NA,NA,Katikamu,UG101402,Luwero,UG1014,Central,UG1,Uganda,UG,1591833600000,1598227200000,NA
140,Bubaare,UG41260102,NA,NA,NA,Kashari,UG412601,Mbarara,UG4126,Western,UG4,Uganda,UG,1591833600000,1598227200000,NA
141,Bubaare,UG41300101,NA,NA,NA,Rubanda,UG413001,Rubanda,UG4130,Western,UG4,Uganda,UG,1591833600000,1598227200000,NA
142,Bubandi,UG41030201,NA,NA,NA,Bwamba,UG410302,Bundibugyo,UG4103,Western,UG4,Uganda,UG,1591833600000,1598227200000,NA
143,Bubango,UG41170101,NA,NA,NA,Buyanja,UG411701,Kibaale,UG4117,Western,UG4,Uganda,UG,1591833600000,1598227200000,NA
144,Bubeke,UG10060201,NA,NA,NA,Kyamuswa,UG100602,Kalangala,UG1006,Central,UG1,Uganda,UG,1591833600000,1598227200000,NA
145,Bubiita,UG20290101,NA,NA,NA,Manjiya,UG202901,Bududa,UG2029,Eastern,UG2,Uganda,UG,1591833600000,1598227200000,NA
146,Bubukwanga,UG41030202,NA,NA,NA,Bwamba,UG410302,Bundibugyo,UG4103,Western,UG4,Uganda,UG,1591833600000,1598227200000,NA
147,Bubutu,UG20560101,NA,NA,NA,Bubulo,UG205601,Namisindwa,UG2056,Eastern,UG2,Uganda,UG,1591833600000,1598227200000,NA
148,Bubyangu,UG20540101,NA,NA,NA,Bungokho,UG205401,Mbale,UG2054,Eastern,UG2,Uganda,UG,1591833600000,1598227200000,NA
149,Budadiri Town Council,UG20610101,NA,NA,NA,Budadiri,UG206101,Sironko,UG2061,Eastern,UG2,Uganda,UG,1591833600000,1598227200000,NA
150,Budaka,UG20280101,NA,NA,NA,Budaka,UG202801,Budaka,UG2028,Eastern,UG2,Uganda,UG,1591833600000,1598227200000,NA
151,Budaka Town Council,UG20280102,NA,NA,NA,Budaka,UG202801,Budaka,UG2028,Eastern,UG2,Uganda,UG,1591833600000,1598227200000,NA
152,Budde,UG10030101,NA,NA,NA,Butambala,UG100301,Butambala,UG1003,Central,UG1,Uganda,UG,1591833600000,1598227200000,NA
153,Budhaya,UG20300201,NA,NA,NA,Bukooli,UG203002,Bugiri,UG2030,Eastern,UG2,Uganda,UG,1591833600000,1598227200000,NA
154,Budomero,UG20430101,NA,NA,NA,Bulamogi,UG204301,Kaliro,UG2043,Eastern,UG2,Uganda,UG,1591833600000,1598227200000,NA
155,Budondo,UG20400301,NA,NA,NA,Kagoma,UG204003,Jinja,UG2040,Eastern,UG2,Uganda,UG,1591833600000,1598227200000,NA
156,Budongo,UG41250101,NA,NA,NA,Bujenje,UG412501,Masindi,UG4125,Western,UG4,Uganda,UG,1591833600000,1598227200000,NA
157,Bududa,UG20290102,NA,NA,NA,Manjiya,UG202901,Bududa,UG2029,Eastern,UG2,Uganda,UG,1591833600000,1598227200000,NA
158,Bududa Town Council,UG20290103,NA,NA,NA,Manjiya,UG202901,Bududa,UG2029,Eastern,UG2,Uganda,UG,1591833600000,1598227200000,NA
159,Budumba,UG20360101,NA,NA,NA,Bunyole,UG203601,Butaleja,UG2036,Eastern,UG2,Uganda,UG,1591833600000,1598227200000,NA
160,Budwale,UG20540102,NA,NA,NA,Bungokho,UG205401,Mbale,UG2054,Eastern,UG2,Uganda,UG,1591833600000,1598227200000,NA
161,Bufumbo,UG20540103,NA,NA,NA,Bungokho,UG205401,Mbale,UG2054,Eastern,UG2,Uganda,UG,1591833600000,1598227200000,NA
162,Bufumira,UG10060202,NA,NA,NA,Kyamuswa,UG100602,Kalangala,UG1006,Central,UG1,Uganda,UG,1591833600000,1598227200000,NA
163,Bufunda Division,UG41070202,NA,NA,NA,Ibanda Municipality,UG410702,Ibanda,UG4107,Western,UG4,Uganda,UG,1591833600000,1598227200000,NA
164,Bufundi,UG41300102,NA,NA,NA,Rubanda,UG413001,Rubanda,UG4130,Western,UG4,Uganda,UG,1591833600000,1598227200000,NA
165,Bufunjo,UG41240101,NA,NA,NA,Mwenge,UG412401,Kyenjojo,UG4124,Western,UG4,Uganda,UG,1591833600000,1598227200000,NA
166,Bugaaki,UG41240102,NA,NA,NA,Mwenge,UG412401,Kyenjojo,UG4124,Western,UG4,Uganda,UG,1591833600000,1598227200000,NA
167,Bugamba,UG41340101,NA,NA,NA,Rwampara,UG413401,Rwampara,UG4134,Western,UG4,Uganda,UG,1591833600000,1598227200000,NA
168,Bugambe,UG41180101,NA,NA,NA,Buhaguzi,UG411801,Kikuube,UG4118,Western,UG4,Uganda,UG,1591833600000,1598227200000,NA
169,Bugangari,UG41330101,NA,NA,NA,Bujumbura,UG413301,Rukungiri,UG4133,Western,UG4,Uganda,UG,1591833600000,1598227200000,NA
170,Buganikire Town Councili,UG41030203,NA,NA,NA,Bwamba,UG410302,Bundibugyo,UG4103,Western,UG4,Uganda,UG,1591833600000,1598227200000,NA
171,Bugaya,UG10040101,NA,NA,NA,Buvuma Island,UG100401,Buvuma,UG1004,Central,UG1,Uganda,UG,1591833600000,1598227200000,NA
172,Bugaya,UG20380101,NA,NA,NA,Budiope,UG203801,Buyende,UG2038,Eastern,UG2,Uganda,UG,1591833600000,1598227200000,NA
173,Bugembe Town Council,UG20400101,NA,NA,NA,Butembe,UG204001,Jinja,UG2040,Eastern,UG2,Uganda,UG,1591833600000,1598227200000,NA
174,Buginyanya,UG20340101,NA,NA,NA,Bulambuli,UG203401,Bulambuli,UG2034,Eastern,UG2,Uganda,UG,1591833600000,1598227200000,NA
175,Bugitimwa,UG20610102,NA,NA,NA,Budadiri,UG206101,Sironko,UG2061,Eastern,UG2,Uganda,UG,1591833600000,1598227200000,NA
176,Bugobero,UG20520101,NA,NA,NA,Bubulo,UG205201,Manafwa,UG2052,Eastern,UG2,Uganda,UG,1591833600000,1598227200000,NA
177,Bugondo,UG20600101,NA,NA,NA,Kasilo,UG206001,Serere,UG2060,Eastern,UG2,Uganda,UG,1591833600000,1598227200000,NA
178,Bugongi Town Council,UG41350101,NA,NA,NA,Sheema,UG413501,Sheema,UG4135,Western,UG4,Uganda,UG,1591833600000,1598227200000,NA
179,Bugoye,UG41150201,NA,NA,NA,Busongora,UG411502,Kasese,UG4115,Western,UG4,Uganda,UG,1591833600000,1598227200000,NA
180,Bugulumbya,UG20440201,NA,NA,NA,Buzaaya,UG204402,Kamuli,UG2044,Eastern,UG2,Uganda,UG,1591833600000,1598227200000,NA
181,Bugweri Town Council,UG20310101,NA,NA,NA,Bugweri,UG203101,Bugweri,UG2031,Eastern,UG2,Uganda,UG,1591833600000,1598227200000,NA
182,Buhanda,UG41220101,NA,NA,NA,Kitagwenda,UG412201,Kitagwenda,UG4122,Western,UG4,Uganda,UG,1591833600000,1598227200000,NA
183,Buhanika,UG41060101,NA,NA,NA,Bugahya,UG410601,Hoima,UG4106,Western,UG4,Uganda,UG,1591833600000,1598227200000,NA
184,Buhara,UG41090201,NA,NA,NA,Ndorwa,UG410902,Kabale,UG4109,Western,UG4,Uganda,UG,1591833600000,1598227200000,NA
