OBJECTID,admin4Name_en,admin4Pcode,admin4RefName,admin4AltName1_en,admin4AltName2_en,admin3Name_en,admin3Pcode,admin2Name_en,admin2Pcode,admin1Name_en,admin1Pcode,admin0Name_en,admin0Pcode,date,validOn,validTo
1,Abaipur,BD40448010,NA,NA,NA,Shailkupa,BD404480,Jhenaidah,BD4044,Khulna,BD40,Bangladesh,BD,1420070400000,1605225600000,NA
2,Abdullahpur,BD30599411,NA,NA,NA,Tongibari,BD305994,Munshiganj,BD3059,Dhaka,BD30,Bangladesh,BD,1420070400000,1605225600000,NA
3,Abdullapur,BD10092513,NA,NA,NA,Char Fasson,BD100925,Bhola,BD1009,Barisal,BD10,Bangladesh,BD,1420070400000,1605225600000,NA
4,Abdullapur,BD20153311,NA,NA,NA,Fatikchhari,BD201533,Chittagong,BD2015,Chittagong,BD20,Bangladesh,BD,1420070400000,1605225600000,NA
5,Abdulpur,BD40507916,NA,NA,NA,Kushtia Sadar,BD405079,Kushtia,BD4050,Khulna,BD40,Bangladesh,BD,1420070400000,1605225600000,NA
6,Abdulpur,BD55273013,NA,NA,NA,Chirirbandar,BD552730,Dinajpur,BD5527,Rangpur,BD55,Bangladesh,BD,1420070400000,1605225600000,NA
7,Abu Bakarpur,BD10092511,NA,NA,NA,Char Fasson,BD100925,Bhola,BD1009,Barisal,BD10,Bangladesh,BD,1420070400000,1605225600000,NA
8,Achargaon,BD45617213,NA,NA,NA,Nandail,BD456172,Mymensingh,BD4561,Mymensingh,BD45,Bangladesh,BD,1420070400000,1605225600000,NA
9,Achim Patuli,BD45612011,NA,NA,NA,Fulbaria,BD456120,Mymensingh,BD4561,Mymensingh,BD45,Bangladesh,BD,1420070400000,1605225600000,NA
10,Achintapur,BD45612315,NA,NA,NA,Gauripur,BD456123,Mymensingh,BD4561,Mymensingh,BD45,Bangladesh,BD,1420070400000,1605225600000,NA
11,Achmita,BD30484513,NA,NA,NA,Katiadi,BD304845,Kishoreganj,BD3048,Dhaka,BD30,Bangladesh,BD,1420070400000,1605225600000,NA
12,Adabaria,BD10783810,NA,NA,NA,Bauphal,BD107838,Patuakhali,BD1078,Barisal,BD10,Bangladesh,BD,1420070400000,1605225600000,NA
13,Adabaria,BD40503911,NA,NA,NA,Daulatpur,BD405039,Kushtia,BD4050,Khulna,BD40,Bangladesh,BD,1420070400000,1605225600000,NA
14,Adair,BD60367116,NA,NA,NA,Madhabpur,BD603671,Habiganj,BD6036,Sylhet,BD60,Bangladesh,BD,1420070400000,1605225600000,NA
15,Adam Dighi,BD50100613,NA,NA,NA,Adamdighi,BD501006,Bogra,BD5010,Rajshahi,BD50,Bangladesh,BD,1420070400000,1605225600000,NA
16,Adampur,BD30480211,NA,NA,NA,Austagram,BD304802,Kishoreganj,BD3048,Dhaka,BD30,Bangladesh,BD,1420070400000,1605225600000,NA
17,Adampur,BD60585617,NA,NA,NA,Kamalganj,BD605856,Maulvibazar,BD6058,Sylhet,BD60,Bangladesh,BD,1420070400000,1605225600000,NA
18,Adarbhita,BD45395811,NA,NA,NA,Madarganj,BD453958,Jamalpur,BD4539,Mymensingh,BD45,Bangladesh,BD,1420070400000,1605225600000,NA
19,Adda,BD20190911,NA,NA,NA,Barura,BD201909,Comilla,BD2019,Chittagong,BD20,Bangladesh,BD,1420070400000,1605225600000,NA
20,Adhaipur,BD50640610,NA,NA,NA,Badalgachhi,BD506406,Naogaon,BD5064,Rajshahi,BD50,Bangladesh,BD,1420070400000,1605225600000,NA
21,Adhakha Nazrul Nagar,BD10092514,NA,NA,NA,Char Fasson,BD100925,Bhola,BD1009,Barisal,BD10,Bangladesh,BD,1420070400000,1605225600000,NA
22,Adhara,BD30595620,NA,NA,NA,Munshiganj Sadar,BD305956,Munshiganj,BD3059,Dhaka,BD30,Bangladesh,BD,1420070400000,1605225600000,NA
23,Adhunagar,BD20154713,NA,NA,NA,Lohagara,BD201547,Chittagong,BD2015,Chittagong,BD20,Bangladesh,BD,1420070400000,1605225600000,NA
24,Adiabad,BD30686412,NA,NA,NA,Roypura,BD306864,Narsingdi,BD3068,Dhaka,BD30,Bangladesh,BD,1420070400000,1605225600000,NA
25,Adra,BD20190912,NA,NA,NA,Barura,BD201909,Comilla,BD2019,Chittagong,BD20,Bangladesh,BD,1420070400000,1605225600000,NA
26,Adra,BD20198711,NA,NA,NA,Nangalkot,BD201987,Comilla,BD2019,Chittagong,BD20,Bangladesh,BD,1420070400000,1605225600000,NA
27,Adra,BD45396117,NA,NA,NA,Melandaha,BD453961,Jamalpur,BD4539,Mymensingh,BD45,Bangladesh,BD,1420070400000,1605225600000,NA
28,Adrabunia,BD10424331,NA,NA,NA,Kanthalia,BD104243,Jhalokati,BD1042,Barisal,BD10,Bangladesh,BD,1420070400000,1605225600000,NA
29,Adrarak Chara,BD20845813,NA,NA,NA,Langadu,BD208458,Rangamati,BD2084,Chittagong,BD20,Bangladesh,BD,1420070400000,1605225600000,NA
30,Aftabnagar,BD60908910,NA,NA,NA,Sunamganj Sadar,BD609089,Sunamganj,BD6090,Sylhet,BD60,Bangladesh,BD,1420070400000,1605225600000,NA
31,Aganagar,BD20190918,NA,NA,NA,Barura,BD201909,Comilla,BD2019,Chittagong,BD20,Bangladesh,BD,1420070400000,1605225600000,NA
32,Aganagar,BD30263811,NA,NA,NA,Keraniganj,BD302638,Dhaka,BD3026,Dhaka,BD30,Bangladesh,BD,1420070400000,1605225600000,NA
33,Aganagar,BD30481121,NA,NA,NA,Bhairab,BD304811,Kishoreganj,BD3048,Dhaka,BD30,Bangladesh,BD,1420070400000,1605225600000,NA
34,Agardari,BD40878213,NA,NA,NA,Satkhira Sadar,BD408782,Satkhira,BD4087,Khulna,BD40,Bangladesh,BD,1420070400000,1605225600000,NA
35,Agarpur,BD10060313,NA,NA,NA,Babuganj,BD100603,Barisal,BD1006,Barisal,BD10,Bangladesh,BD,1420070400000,1605225600000,NA
36,Agia,BD45728313,NA,NA,NA,Purbadhala,BD457283,Netrakona,BD4572,Mymensingh,BD45,Bangladesh,BD,1420070400000,1605225600000,NA
37,Agla,BD30266211,NA,NA,NA,Nawabganj,BD302662,Dhaka,BD3026,Dhaka,BD30,Bangladesh,BD,1420070400000,1605225600000,NA
38,Agra Digun,BD50642810,NA,NA,NA,Dhamoirhat,BD506428,Naogaon,BD5064,Rajshahi,BD50,Bangladesh,BD,1420070400000,1605225600000,NA
39,Ahammedpur,BD50768317,NA,NA,NA,Sujanagar,BD507683,Pabna,BD5076,Rajshahi,BD50,Bangladesh,BD,1420070400000,1605225600000,NA
40,Ahla Karaldanga,BD20151217,NA,NA,NA,Boalkhali,BD201512,Chittagong,BD2015,Chittagong,BD20,Bangladesh,BD,1420070400000,1605225600000,NA
41,Ahmadabad,BD60362613,NA,NA,NA,Chunarughat,BD603626,Habiganj,BD6036,Sylhet,BD60,Bangladesh,BD,1420070400000,1605225600000,NA
42,Ahmmedabad,BD50385838,NA,NA,NA,Kalai,BD503858,Joypurhat,BD5038,Rajshahi,BD50,Bangladesh,BD,1420070400000,1605225600000,NA
43,Ahsanganj,BD50640310,NA,NA,NA,Atrai,BD506403,Naogaon,BD5064,Rajshahi,BD50,Bangladesh,BD,1420070400000,1605225600000,NA
44,Aiba Chhara,BD20842115,NA,NA,NA,Barkal,BD208421,Rangamati,BD2084,Chittagong,BD20,Bangladesh,BD,1420070400000,1605225600000,NA
45,Aihai,BD50648617,NA,NA,NA,Sapahar,BD506486,Naogaon,BD5064,Rajshahi,BD50,Bangladesh,BD,1420070400000,1605225600000,NA
46,Aijganti,BD40477513,NA,NA,NA,Rupsa,BD404775,Khulna,BD4047,Khulna,BD40,Bangladesh,BD,1420070400000,1605225600000,NA
47,Ailchara,BD40507917,NA,NA,NA,Kushtia Sadar,BD405079,Kushtia,BD4050,Khulna,BD40,Bangladesh,BD,1420070400000,1605225600000,NA
48,Ajgana,BD30936613,NA,NA,NA,Mirzapur,BD309366,Tangail,BD3093,Dhaka,BD30,Bangladesh,BD,1420070400000,1605225600000,NA
49,Ajgara,BD20197284,NA,NA,NA,Laksam,BD201972,Comilla,BD2019,Chittagong,BD20,Bangladesh,BD,1420070400000,1605225600000,NA
50,Ajmiriganj,BD60360213,NA,NA,NA,Ajmiriganj,BD603602,Habiganj,BD6036,Sylhet,BD60,Bangladesh,BD,1420070400000,1605225600000,NA
51,Ajmiriganj Paurashava,BD60360299,NA,NA,NA,Ajmiriganj,BD603602,Habiganj,BD6036,Sylhet,BD60,Bangladesh,BD,1420070400000,1605225600000,NA
52,Ajugara,BD40479413,NA,NA,NA,Terokhada,BD404794,Khulna,BD4047,Khulna,BD40,Bangladesh,BD,1420070400000,1605225600000,NA
53,Akbarpur,BD50647512,NA,NA,NA,Patnitala,BD506475,Naogaon,BD5064,Rajshahi,BD50,Bangladesh,BD,1420070400000,1605225600000,NA
54,Akcha,BD55949414,NA,NA,NA,Thakurgaon Sadar,BD559494,Thakurgaon,BD5594,Rangpur,BD55,Bangladesh,BD,1420070400000,1605225600000,NA
55,Akhailkura,BD60587413,NA,NA,NA,Maulvi Bazar Sadar,BD605874,Maulvibazar,BD6058,Sylhet,BD60,Bangladesh,BD,1420070400000,1605225600000,NA
56,Akhanagar,BD55949413,NA,NA,NA,Thakurgaon Sadar,BD559494,Thakurgaon,BD5594,Rangpur,BD55,Bangladesh,BD,1420070400000,1605225600000,NA
57,Akhaura Paurashava,BD20120299,NA,NA,NA,Akhaura,BD201202,Brahamanbaria,BD2012,Chittagong,BD20,Bangladesh,BD,1420070400000,1605225600000,NA
58,Akkelpur Paurashava,BD50381399,NA,NA,NA,Akkelpur,BD503813,Joypurhat,BD5038,Rajshahi,BD50,Bangladesh,BD,1420070400000,1605225600000,NA
59,Akter Char,BD30298415,NA,NA,NA,Sadarpur,BD302984,Faridpur,BD3029,Dhaka,BD30,Bangladesh,BD,1420070400000,1605225600000,NA
60,Akua,BD45615223,NA,NA,NA,Mymensingh Sadar,BD456152,Mymensingh,BD4561,Mymensingh,BD45,Bangladesh,BD,1420070400000,1605225600000,NA
61,Akubpur,BD20198110,NA,NA,NA,Muradnagar,BD201981,Comilla,BD2019,Chittagong,BD20,Bangladesh,BD,1420070400000,1605225600000,NA
62,Aladipur,BD55273825,NA,NA,NA,Fulbari,BD552738,Dinajpur,BD5527,Rangpur,BD55,Bangladesh,BD,1420070400000,1605225600000,NA
63,Alam Biditar,BD55852716,NA,NA,NA,Gangachara,BD558527,Rangpur,BD5585,Rangpur,BD55,Bangladesh,BD,1420070400000,1605225600000,NA
64,Alamdanga Paurashava,BD40180799,NA,NA,NA,Alamdanga,BD401807,Chuadanga,BD4018,Khulna,BD40,Bangladesh,BD,1420070400000,1605225600000,NA
65,Alamnagar,BD30933817,NA,NA,NA,Gopalpur,BD309338,Tangail,BD3093,Dhaka,BD30,Bangladesh,BD,1420070400000,1605225600000,NA
66,Alampur,BD40507918,NA,NA,NA,Kushtia Sadar,BD405079,Kushtia,BD4050,Khulna,BD40,Bangladesh,BD,1420070400000,1605225600000,NA
67,Alampur,BD50386115,NA,NA,NA,Khetlal,BD503861,Joypurhat,BD5038,Rajshahi,BD50,Bangladesh,BD,1420070400000,1605225600000,NA
68,Alampur,BD50642821,NA,NA,NA,Dhamoirhat,BD506428,Naogaon,BD5064,Rajshahi,BD50,Bangladesh,BD,1420070400000,1605225600000,NA
69,Alampur,BD55859225,NA,NA,NA,Taraganj,BD558592,Rangpur,BD5585,Rangpur,BD55,Bangladesh,BD,1420070400000,1605225600000,NA
70,Alankari,BD60912010,NA,NA,NA,Bishwanath,BD609120,Sylhet,BD6091,Sylhet,BD60,Bangladesh,BD,1420070400000,1605225600000,NA
71,Alatuli,BD50706617,NA,NA,NA,Nawabganj Sadar,BD507066,Nawabganj,BD5070,Rajshahi,BD50,Bangladesh,BD,1420070400000,1605225600000,NA
72,Alfadanga,BD30290310,NA,NA,NA,Alfadanga,BD302903,Faridpur,BD3029,Dhaka,BD30,Bangladesh,BD,1420070400000,1605225600000,NA
73,Algi,BD30291013,NA,NA,NA,Bhanga,BD302910,Faridpur,BD3029,Dhaka,BD30,Bangladesh,BD,1420070400000,1605225600000,NA
74,Ali Akbar Deil,BD20224513,NA,NA,NA,Kutubdia,BD202245,Cox's Bazar,BD2022,Chittagong,BD20,Bangladesh,BD,1420070400000,1605225600000,NA
75,Aliabad,BD30294713,NA,NA,NA,Faridpur Sadar,BD302947,Faridpur,BD3029,Dhaka,BD30,Bangladesh,BD,1420070400000,1605225600000,NA
76,Alihat,BD55274713,NA,NA,NA,Hakimpur,BD552747,Dinajpur,BD5527,Rangpur,BD55,Bangladesh,BD,1420070400000,1605225600000,NA
77,Alikadam,BD20030431,NA,NA,NA,Alikadam,BD200304,Bandarban,BD2003,Chittagong,BD20,Bangladesh,BD,1420070400000,1605225600000,NA
78,Alikhong,BD20038919,NA,NA,NA,Rowangchhari,BD200389,Bandarban,BD2003,Chittagong,BD20,Bangladesh,BD,1420070400000,1605225600000,NA
79,Alimabad,BD10066213,NA,NA,NA,Mehendiganj,BD100662,Barisal,BD1006,Barisal,BD10,Bangladesh,BD,1420070400000,1605225600000,NA
80,Alinagar,BD10091812,NA,NA,NA,Bhola Sadar,BD100918,Bhola,BD1009,Barisal,BD10,Bangladesh,BD,1420070400000,1605225600000,NA
81,Alinagar,BD30544011,NA,NA,NA,Kalkini,BD305440,Madaripur,BD3054,Dhaka,BD30,Bangladesh,BD,1420070400000,1605225600000,NA
82,Alinagar,BD50703710,NA,NA,NA,Gomastapur,BD507037,Nawabganj,BD5070,Rajshahi,BD50,Bangladesh,BD,1420070400000,1605225600000,NA
83,Alinagar,BD60585619,NA,NA,NA,Kamalganj,BD605856,Maulvibazar,BD6058,Sylhet,BD60,Bangladesh,BD,1420070400000,1605225600000,NA
84,Alinagar,BD60911711,NA,NA,NA,Beani Bazar,BD609117,Sylhet,BD6091,Sylhet,BD60,Bangladesh,BD,1420070400000,1605225600000,NA
85,Alipur,BD10785210,NA,NA,NA,Dashmina,BD107852,Patuakhali,BD1078,Barisal,BD10,Bangladesh,BD,1420070400000,1605225600000,NA
86,Alipur,BD30827612,NA,NA,NA,Rajbari Sadar,BD308276,Rajbari,BD3082,Dhaka,BD30,Bangladesh,BD,1420070400000,1605225600000,NA
87,Alipur,BD40878216,NA,NA,NA,Satkhira Sadar,BD408782,Satkhira,BD4087,Khulna,BD40,Bangladesh,BD,1420070400000,1605225600000,NA
88,Alipura,BD30686414,NA,NA,NA,Roypura,BD306864,Narsingdi,BD3068,Dhaka,BD30,Bangladesh,BD,1420070400000,1605225600000,NA
89,Alir Tek,BD30675820,NA,NA,NA,Narayanganj Sadar,BD306758,Narayanganj,BD3067,Dhaka,BD30,Bangladesh,BD,1420070400000,1605225600000,NA
90,Alirgaon,BD60914110,NA,NA,NA,Gowainghat,BD609141,Sylhet,BD6091,Sylhet,BD60,Bangladesh,BD,1420070400000,1605225600000,NA
91,Alkara,BD20193110,NA,NA,NA,Chauddagram,BD201931,Comilla,BD2019,Chittagong,BD20,Bangladesh,BD,1420070400000,1605225600000,NA
92,Alokbali,BD30686020,NA,NA,NA,Narsingdi Sadar,BD306860,Narsingdi,BD3068,Dhaka,BD30,Bangladesh,BD,1420070400000,1605225600000,NA
93,Alokdia,BD30935721,NA,NA,NA,Madhupur,BD309357,Tangail,BD3093,Dhaka,BD30,Bangladesh,BD,1420070400000,1605225600000,NA
94,Alokdia,BD40182311,NA,NA,NA,Chuadanga Sadar,BD401823,Chuadanga,BD4018,Khulna,BD40,Bangladesh,BD,1420070400000,1605225600000,NA
95,Alokdihi,BD55273015,NA,NA,NA,Chirirbandar,BD552730,Dinajpur,BD5527,Rangpur,BD55,Bangladesh,BD,1420070400000,1605225600000,NA
96,Alokjhari,BD55276015,NA,NA,NA,Khansama,BD552760,Dinajpur,BD5527,Rangpur,BD55,Bangladesh,BD,1420070400000,1605225600000,NA
97,Alowa Khowa,BD55770413,NA,NA,NA,Atwari,BD557704,Panchagarh,BD5577,Rangpur,BD55,Bangladesh,BD,1420070400000,1605225600000,NA
98,Alyerapur,BD20750710,NA,NA,NA,Begumganj,BD207507,Noakhali,BD2075,Chittagong,BD20,Bangladesh,BD,1420070400000,1605225600000,NA
99,Amadi,BD40475310,NA,NA,NA,Koyra,BD404753,Khulna,BD4047,Khulna,BD40,Bangladesh,BD,1420070400000,1605225600000,NA
100,Amair,BD50647517,NA,NA,NA,Patnitala,BD506475,Naogaon,BD5064,Rajshahi,BD50,Bangladesh,BD,1420070400000,1605225600000,NA
101,Amalsar,BD40559510,NA,NA,NA,Sreepur,BD405595,Magura,BD4055,Khulna,BD40,Bangladesh,BD,1420070400000,1605225600000,NA
102,Amanullah,BD20157811,NA,NA,NA,Sandwip,BD201578,Chittagong,BD2015,Chittagong,BD20,Bangladesh,BD,1420070400000,1605225600000,NA
103,Amanullapur,BD20750712,NA,NA,NA,Begumganj,BD207507,Noakhali,BD2075,Chittagong,BD20,Bangladesh,BD,1420070400000,1605225600000,NA
104,Amarkhana,BD55777311,NA,NA,NA,Panchagarh Sadar,BD557773,Panchagarh,BD5577,Rangpur,BD55,Bangladesh,BD,1420070400000,1605225600000,NA
105,Amarpur,BD55273023,NA,NA,NA,Chirirbandar,BD552730,Dinajpur,BD5527,Rangpur,BD55,Bangladesh,BD,1420070400000,1605225600000,NA
106,Ambaria,BD40506317,NA,NA,NA,Khoksa,BD405063,Kushtia,BD4050,Khulna,BD40,Bangladesh,BD,1420070400000,1605225600000,NA
107,Ambaria,BD40509413,NA,NA,NA,Mirpur,BD405094,Kushtia,BD4050,Khulna,BD40,Bangladesh,BD,1420070400000,1605225600000,NA
108,Ambarnagar,BD20758313,NA,NA,NA,Sonaimuri,BD207583,Noakhali,BD2075,Chittagong,BD20,Bangladesh,BD,1420070400000,1605225600000,NA
109,Ambikapur,BD30294715,NA,NA,NA,Faridpur Sadar,BD302947,Faridpur,BD3029,Dhaka,BD30,Bangladesh,BD,1420070400000,1605225600000,NA
110,Amchia,BD20151219,NA,NA,NA,Boalkhali,BD201512,Chittagong,BD2015,Chittagong,BD20,Bangladesh,BD,1420070400000,1605225600000,NA
111,Amda,BD40578714,NA,NA,NA,Meherpur Sadar,BD405787,Meherpur,BD4057,Khulna,BD40,Bangladesh,BD,1420070400000,1605225600000,NA
112,Amdai,BD50384717,NA,NA,NA,Joypurhat Sadar,BD503847,Joypurhat,BD5038,Rajshahi,BD50,Bangladesh,BD,1420070400000,1605225600000,NA
113,Amdia,BD30686021,NA,NA,NA,Narsingdi Sadar,BD306860,Narsingdi,BD3068,Dhaka,BD30,Bangladesh,BD,1420070400000,1605225600000,NA
114,Amgaon,BD55945113,NA,NA,NA,Haripur,BD559451,Thakurgaon,BD5594,Rangpur,BD55,Bangladesh,BD,1420070400000,1605225600000,NA
115,Amgram,BD30548013,NA,NA,NA,Rajoir,BD305480,Madaripur,BD3054,Dhaka,BD30,Bangladesh,BD,1420070400000,1605225600000,NA
116,Amilais,BD20158212,NA,NA,NA,Satkania,BD201582,Chittagong,BD2015,Chittagong,BD20,Bangladesh,BD,1420070400000,1605225600000,NA
117,Amin Bazar,BD30267215,NA,NA,NA,Savar,BD302672,Dhaka,BD3026,Dhaka,BD30,Bangladesh,BD,1420070400000,1605225600000,NA
118,Aminabad,BD10092515,NA,NA,NA,Char Fasson,BD100925,Bhola,BD1009,Barisal,BD10,Bangladesh,BD,1420070400000,1605225600000,NA
119,Amirabad,BD20154710,NA,NA,NA,Lohagara,BD201547,Chittagong,BD2015,Chittagong,BD20,Bangladesh,BD,1420070400000,1605225600000,NA
120,Amirabad,BD20309415,NA,NA,NA,Sonagazi,BD203094,Feni,BD2030,Chittagong,BD20,Bangladesh,BD,1420070400000,1605225600000,NA
121,Amirabari,BD45619413,NA,NA,NA,Trishal,BD456194,Mymensingh,BD4561,Mymensingh,BD45,Bangladesh,BD,1420070400000,1605225600000,NA
122,Amirganj,BD30686410,NA,NA,NA,Roypura,BD306864,Narsingdi,BD3068,Dhaka,BD30,Bangladesh,BD,1420070400000,1605225600000,NA
123,Amirpur,BD40471211,NA,NA,NA,Batiaghata,BD404712,Khulna,BD4047,Khulna,BD40,Bangladesh,BD,1420070400000,1605225600000,NA
124,Amisha Para,BD20758315,NA,NA,NA,Sonaimuri,BD207583,Noakhali,BD2075,Chittagong,BD20,Bangladesh,BD,1420070400000,1605225600000,NA
125,Amjadhat,BD20304113,NA,NA,NA,Fulgazi,BD203041,Feni,BD2030,Chittagong,BD20,Bangladesh,BD,1420070400000,1605225600000,NA
126,Amjankhore,BD55940810,NA,NA,NA,Baliadangi,BD559408,Thakurgaon,BD5594,Rangpur,BD55,Bangladesh,BD,1420070400000,1605225600000,NA
127,Amjhupi,BD40578719,NA,NA,NA,Meherpur Sadar,BD405787,Meherpur,BD4057,Khulna,BD40,Bangladesh,BD,1420070400000,1605225600000,NA
128,Amkhola,BD10785711,NA,NA,NA,Galachipa,BD107857,Patuakhali,BD1078,Barisal,BD10,Bangladesh,BD,1420070400000,1605225600000,NA
129,Amla,BD40509414,NA,NA,NA,Mirpur,BD405094,Kushtia,BD4050,Khulna,BD40,Bangladesh,BD,1420070400000,1605225600000,NA
130,Amlaba,BD30680711,NA,NA,NA,Belabo,BD306807,Narsingdi,BD3068,Dhaka,BD30,Bangladesh,BD,1420070400000,1605225600000,NA
131,Amragachhia,BD10787613,NA,NA,NA,Mirzaganj,BD107876,Patuakhali,BD1078,Barisal,BD10,Bangladesh,BD,1420070400000,1605225600000,NA
132,Amragachhia,BD10795815,NA,NA,NA,Mathbaria,BD107958,Pirojpur,BD1079,Barisal,BD10,Bangladesh,BD,1420070400000,1605225600000,NA
133,Amrajuri,BD10794715,NA,NA,NA,Kawkhali,BD107947,Pirojpur,BD1079,Barisal,BD10,Bangladesh,BD,1420070400000,1605225600000,NA
134,Amratali,BD20196722,NA,NA,NA,Comilla Adarsha Sadar,BD201967,Comilla,BD2019,Chittagong,BD20,Bangladesh,BD,1420070400000,1605225600000,NA
135,Amrool,BD50108516,NA,NA,NA,Shajahanpur,BD501085,Bogra,BD5010,Rajshahi,BD50,Bangladesh,BD,1420070400000,1605225600000,NA
136,Amta,BD30261410,NA,NA,NA,Dhamrai,BD302614,Dhaka,BD3026,Dhaka,BD30,Bangladesh,BD,1420070400000,1605225600000,NA
137,Amtail,BD45612417,NA,NA,NA,Haluaghat,BD456124,Mymensingh,BD4561,Mymensingh,BD45,Bangladesh,BD,1420070400000,1605225600000,NA
138,Amtail,BD60587414,NA,NA,NA,Maulvi Bazar Sadar,BD605874,Maulvibazar,BD6058,Sylhet,BD60,Bangladesh,BD,1420070400000,1605225600000,NA
139,Amtala,BD45727413,NA,NA,NA,Netrokona Sadar,BD457274,Netrakona,BD4572,Mymensingh,BD45,Bangladesh,BD,1420070400000,1605225600000,NA
140,Amtali,BD10040913,NA,NA,NA,Amtali,BD100409,Barguna,BD1004,Barisal,BD10,Bangladesh,BD,1420070400000,1605225600000,NA
141,Amtali,BD20467013,NA,NA,NA,Matiranga,BD204670,Khagrachhari,BD2046,Chittagong,BD20,Bangladesh,BD,1420070400000,1605225600000,NA
142,Amtali,BD20840710,NA,NA,NA,Baghai Chhari,BD208407,Rangamati,BD2084,Chittagong,BD20,Bangladesh,BD,1420070400000,1605225600000,NA
143,Amtali,BD30355113,NA,NA,NA,Kotali Para,BD303551,Gopalganj,BD3035,Dhaka,BD30,Bangladesh,BD,1420070400000,1605225600000,NA
144,Amua,BD10424315,NA,NA,NA,Kanthalia,BD104243,Jhalokati,BD1042,Barisal,BD10,Bangladesh,BD,1420070400000,1605225600000,NA
145,Amura,BD60913813,NA,NA,NA,Golabganj,BD609138,Sylhet,BD6091,Sylhet,BD60,Bangladesh,BD,1420070400000,1605225600000,NA
146,Anaitara,BD30936615,NA,NA,NA,Mirzapur,BD309366,Tangail,BD3093,Dhaka,BD30,Bangladesh,BD,1420070400000,1605225600000,NA
147,Anandapur,BD20304127,NA,NA,NA,Fulgazi,BD203041,Feni,BD2030,Chittagong,BD20,Bangladesh,BD,1420070400000,1605225600000,NA
148,Anderchar,BD20758721,NA,NA,NA,Noakhali Sadar (Sudharam),BD207587,Noakhali,BD2075,Chittagong,BD20,Bangladesh,BD,1420070400000,1605225600000,NA
149,Andhar Manik,BD10066215,NA,NA,NA,Mehendiganj,BD100662,Barisal,BD1006,Barisal,BD10,Bangladesh,BD,1420070400000,1605225600000,NA
150,Andhari Jhar,BD55490613,NA,NA,NA,Bhurungamari,BD554906,Kurigram,BD5549,Rangpur,BD55,Bangladesh,BD,1420070400000,1605225600000,NA
151,Andikot,BD20198111,NA,NA,NA,Muradnagar,BD201981,Comilla,BD2019,Chittagong,BD20,Bangladesh,BD,1420070400000,1605225600000,NA
152,Andiurauk,BD60367177,NA,NA,NA,Madhabpur,BD603671,Habiganj,BD6036,Sylhet,BD60,Bangladesh,BD,1420070400000,1605225600000,NA
153,Andulbaria,BD40185519,NA,NA,NA,Jiban Nagar,BD401855,Chuadanga,BD4018,Khulna,BD40,Bangladesh,BD,1420070400000,1605225600000,NA
154,Anehola,BD30932815,NA,NA,NA,Ghatail,BD309328,Tangail,BD3093,Dhaka,BD30,Bangladesh,BD,1420070400000,1605225600000,NA
155,Angar Para,BD55276031,NA,NA,NA,Khansama,BD552760,Dinajpur,BD5527,Rangpur,BD55,Bangladesh,BD,1420070400000,1605225600000,NA
156,Angaria,BD10785519,NA,NA,NA,Dumki,BD107855,Patuakhali,BD1078,Barisal,BD10,Bangladesh,BD,1420070400000,1605225600000,NA
157,Angaria,BD30866917,NA,NA,NA,Shariatpur Sadar,BD308669,Shariatpur,BD3086,Dhaka,BD30,Bangladesh,BD,1420070400000,1605225600000,NA
158,Annadanagar,BD55857317,NA,NA,NA,Pirgachha,BD558573,Rangpur,BD5585,Rangpur,BD55,Bangladesh,BD,1420070400000,1605225600000,NA
159,Anowara,BD20150415,NA,NA,NA,Anowara,BD201504,Chittagong,BD2015,Chittagong,BD20,Bangladesh,BD,1420070400000,1605225600000,NA
160,Anulia,BD40870415,NA,NA,NA,Assasuni,BD408704,Satkhira,BD4087,Khulna,BD40,Bangladesh,BD,1420070400000,1605225600000,NA
161,Aolai,BD50387410,NA,NA,NA,Panchbibi,BD503874,Joypurhat,BD5038,Rajshahi,BD50,Bangladesh,BD,1420070400000,1605225600000,NA
162,Aona,BD45398510,NA,NA,NA,Sarishabari,BD453985,Jamalpur,BD4539,Mymensingh,BD45,Bangladesh,BD,1420070400000,1605225600000,NA
163,Aorail,BD20129413,NA,NA,NA,Sarail,BD201294,Brahamanbaria,BD2012,Chittagong,BD20,Bangladesh,BD,1420070400000,1605225600000,NA
164,Arabpur,BD40414710,NA,NA,NA,Kotwali,BD404147,Jessore,BD4041,Khulna,BD40,Bangladesh,BD,1420070400000,1605225600000,NA
165,Araibaria,BD30482713,NA,NA,NA,Hossainpur,BD304827,Kishoreganj,BD3048,Dhaka,BD30,Bangladesh,BD,1420070400000,1605225600000,NA
166,Araihazar,BD30670223,NA,NA,NA,Araihazar,BD306702,Narayanganj,BD3067,Dhaka,BD30,Bangladesh,BD,1420070400000,1605225600000,NA
167,Araisidha,BD20123312,NA,NA,NA,Ashuganj,BD201233,Brahamanbaria,BD2012,Chittagong,BD20,Bangladesh,BD,1420070400000,1605225600000,NA
168,Aranagar,BD50642831,NA,NA,NA,Dhamoirhat,BD506428,Naogaon,BD5064,Rajshahi,BD50,Bangladesh,BD,1420070400000,1605225600000,NA
169,Aranghata,BD40472110,NA,NA,NA,Daulatpur,BD404721,Khulna,BD4047,Khulna,BD40,Bangladesh,BD,1420070400000,1605225600000,NA
