OBJECTID,admin2Name_en,admin2Name_ar,admin2Pcode,admin2RefName,admin2AltName1_en,admin2AltName2_en,admin2AltName1_ar,admin2AltName2_ar,admin1Name_en,admin1Name_ar,admin1Pcode,admin0Name_en,admin0Name_ar,admin0Pcode,date,validOn,ValidTo
154,Fayyum,قسم الفيوم,EG2301,Fayyum,NA,NA,NA,NA,Fayoum,الفيوم,EG23,Egypt,مِصر,EG,1136073600000,1492732800000,NA
155,Fayyum,مركز الفيوم,EG2302,Fayyum,NA,NA,NA,NA,Fayoum,الفيوم,EG23,Egypt,مِصر,EG,1136073600000,1492732800000,NA
156,Fayyum City,مدينة الفيوم الجديدة,EG2308,Fayyum City,NA,NA,NA,NA,Fayoum,الفيوم,EG23,Egypt,مِصر,EG,1136073600000,1492732800000,NA
157,Fuwwa,مركز فوه,EG1508,Fuwwa,NA,NA,NA,NA,Kafr El-Shikh,كفر الشيخ,EG15,Egypt,مِصر,EG,1136073600000,1492732800000,NA
158,Gamaliyya,قسم  الجمالية,EG0115,Gamaliyya,NA,NA,NA,NA,Cairo,القاهرة,EG01,Egypt,مِصر,EG,1136073600000,1492732800000,NA
159,Gamaliyya,مركز الجمالية,EG1215,Gamaliyya,NA,NA,NA,NA,Dakahlia,الدقهلية,EG12,Egypt,مِصر,EG,1136073600000,1492732800000,NA
160,Gamsa,قسم جمصة,EG1220,Gamsa,NA,NA,NA,NA,Dakahlia,الدقهلية,EG12,Egypt,مِصر,EG,1136073600000,1492732800000,NA
161,Girga,قسم جرجا,EG2609,Girga,NA,NA,NA,NA,Suhag,سوهاج,EG26,Egypt,مِصر,EG,1136073600000,1492732800000,NA
162,Girga,مركز جرجا,EG2610,Girga,NA,NA,NA,NA,Suhag,سوهاج,EG26,Egypt,مِصر,EG,1136073600000,1492732800000,NA
163,Giza,قسم الجيزة,EG2104,Giza,NA,NA,NA,NA,Giza,الجيزة,EG21,Egypt,مِصر,EG,1136073600000,1492732800000,NA
164,Giza,مركز الجيزة,EG2109,Giza,NA,NA,NA,NA,Giza,الجيزة,EG21,Egypt,مِصر,EG,1136073600000,1492732800000,NA
165,Guhayna Al-Gharbiyya,مركز جهينة الغربية,EG2611,Guhayna Al-Gharbiyya,NA,NA,NA,NA,Suhag,سوهاج,EG26,Egypt,مِصر,EG,1136073600000,1492732800000,NA
166,Hadaiq Al-Qubba,قسم حدائق القبة,EG0123,Hadaiq Al-Qubba,NA,NA,NA,NA,Cairo,القاهرة,EG01,Egypt,مِصر,EG,1136073600000,1492732800000,NA
167,Halayib,قسم حلايب,EG3107,Halayib,NA,NA,NA,NA,Red Sea,البحر الأحمر,EG31,Egypt,مِصر,EG,1136073600000,1492732800000,NA
168,Hihya,مركز ههيا,EG1315,Hihya,NA,NA,NA,NA,Sharkia,الشرقية,EG13,Egypt,مِصر,EG,1136073600000,1492732800000,NA
169,Hilwan,قسم حلوان,EG0102,Hilwan,NA,NA,NA,NA,Cairo,القاهرة,EG01,Egypt,مِصر,EG,1136073600000,1492732800000,NA
170,Hurghada 1,قسم أول الغردقة,EG3101,Hurghada 1,NA,NA,NA,NA,Red Sea,البحر الأحمر,EG31,Egypt,مِصر,EG,1136073600000,1492732800000,NA
171,Hurghada 2,قسم ثان الغردقة,EG3108,Hurghada 2,NA,NA,NA,NA,Red Sea,البحر الأحمر,EG31,Egypt,مِصر,EG,1136073600000,1492732800000,NA
172,Hush Isa,مركز حوش عيسى,EG1808,Hush Isa,NA,NA,NA,NA,Behera,البحيرة,EG18,Egypt,مِصر,EG,1136073600000,1492732800000,NA
173,Hwamdeia,قسم الحوامدية,EG2108,Hwamdeia,NA,NA,NA,NA,Giza,الجيزة,EG21,Egypt,مِصر,EG,1136073600000,1492732800000,NA
174,Idku,مركز إدكو,EG1816,Idku,NA,NA,NA,NA,Behera,البحيرة,EG18,Egypt,مِصر,EG,1136073600000,1492732800000,NA
175,Imbaba,قسم امبابه,EG2101,Imbaba,NA,NA,NA,NA,Giza,الجيزة,EG21,Egypt,مِصر,EG,1136073600000,1492732800000,NA
176,Imbaba,مركز إمبابة,EG2113,Imbaba,NA,NA,NA,NA,Giza,الجيزة,EG21,Egypt,مِصر,EG,1136073600000,1492732800000,NA
177,Ismailiyya,مركز الاسماعيلية,EG1904,Ismailiyya,NA,NA,NA,NA,Ismailia,الإسماعيلية,EG19,Egypt,مِصر,EG,1136073600000,1492732800000,NA
178,Ismailiyya 1,قسم أول الاسماعيلية,EG1901,Ismailiyya 1,NA,NA,NA,NA,Ismailia,الإسماعيلية,EG19,Egypt,مِصر,EG,1136073600000,1492732800000,NA
179,Ismailiyya 2,قسم ثان الاسماعيلية,EG1902,Ismailiyya 2,NA,NA,NA,NA,Ismailia,الإسماعيلية,EG19,Egypt,مِصر,EG,1136073600000,1492732800000,NA
180,Ismailiyya 3,قسم ثالث الاسماعيلية,EG1903,Ismailiyya 3,NA,NA,NA,NA,Ismailia,الإسماعيلية,EG19,Egypt,مِصر,EG,1136073600000,1492732800000,NA
181,Isna,مركز إسنا,EG2705,Isna,NA,NA,NA,NA,Qena,قنا,EG27,Egypt,مِصر,EG,1136073600000,1492732800000,NA
182,Itay Al-Barud,مركز إيتاى البارود,EG1807,Itay Al-Barud,NA,NA,NA,NA,Behera,البحيرة,EG18,Egypt,مِصر,EG,1136073600000,1492732800000,NA
183,Kafr Al-Dawwar,قسم كفرالدوار,EG1811,Kafr Al-Dawwar,NA,NA,NA,NA,Behera,البحيرة,EG18,Egypt,مِصر,EG,1136073600000,1492732800000,NA
184,Kafr Al-Dawwar,مركز كفر الدوار,EG1812,Kafr Al-Dawwar,NA,NA,NA,NA,Behera,البحيرة,EG18,Egypt,مِصر,EG,1136073600000,1492732800000,NA
185,Kafr Al-Shaykh,قسم كفر الشيخ,EG1501,Kafr Al-Shaykh,NA,NA,NA,NA,Kafr El-Shikh,كفر الشيخ,EG15,Egypt,مِصر,EG,1136073600000,1492732800000,NA
186,Kafr Al-Shaykh,مركز كفر الشيخ,EG1502,Kafr Al-Shaykh,NA,NA,NA,NA,Kafr El-Shikh,كفر الشيخ,EG15,Egypt,مِصر,EG,1136073600000,1492732800000,NA
187,Kafr Al-Zayyat,مركز كفر الزيات,EG1612,Kafr Al-Zayyat,NA,NA,NA,NA,Gharbia,الغربية,EG16,Egypt,مِصر,EG,1136073600000,1492732800000,NA
188,Kafr Sad,مركز كفر سعد,EG1104,Kafr Sad,NA,NA,NA,NA,Damietta,دمياط,EG11,Egypt,مِصر,EG,1136073600000,1492732800000,NA
189,Kafr Saqr,مركز كفر صقر,EG1313,Kafr Saqr,NA,NA,NA,NA,Sharkia,الشرقية,EG13,Egypt,مِصر,EG,1136073600000,1492732800000,NA
190,Kafr Shukr,مركز كفر شكر,EG1411,Kafr Shukr,NA,NA,NA,NA,Kalyoubia,القليوبية,EG14,Egypt,مِصر,EG,1136073600000,1492732800000,NA
191,Kardasa,مركز كرداسة,EG2120,Kardasa,NA,NA,NA,NA,Giza,الجيزة,EG21,Egypt,مِصر,EG,1136073600000,1492732800000,NA
192,Karmuz,قسم  كرموز,EG0208,Karmuz,NA,NA,NA,NA,Alexandria,الاسكندرية,EG02,Egypt,مِصر,EG,1136073600000,1492732800000,NA
193,Kawther,قسم الكوثر,EG2616,Kawther,NA,NA,NA,NA,Suhag,سوهاج,EG26,Egypt,مِصر,EG,1136073600000,1492732800000,NA
194,Kesm Al-minya,قسم المنيا,EG2401,Kesm Al-minya,NA,NA,NA,NA,Menia,المنيا,EG24,Egypt,مِصر,EG,1136073600000,1492732800000,NA
195,Kesm Awal Assuit,قسم أول أسيوط,EG2501,Kesm Awal Assuit,NA,NA,NA,NA,Assiut,أسيوط,EG25,Egypt,مِصر,EG,1136073600000,1492732800000,NA
196,Kesm Mallawi,قسم ملوى,EG2411,Kesm Mallawi,NA,NA,NA,NA,Menia,المنيا,EG24,Egypt,مِصر,EG,1136073600000,1492732800000,NA
197,Kesm Tahta,قسم طهطا,EG2615,Kesm Tahta,NA,NA,NA,NA,Suhag,سوهاج,EG26,Egypt,مِصر,EG,1136073600000,1492732800000,NA
198,Kesm than Al Raml,قسم ثان الرمل,EG0217,Kesm than Al Raml,NA,NA,NA,NA,Alexandria,الاسكندرية,EG02,Egypt,مِصر,EG,1136073600000,1492732800000,NA
199,Kesm Than Assuit,قسم ثان أسيوط,EG2502,Kesm Than Assuit,NA,NA,NA,NA,Assiut,أسيوط,EG25,Egypt,مِصر,EG,1136073600000,1492732800000,NA
200,Khsos,قسم الخصوص,EG1412,Khsos,NA,NA,NA,NA,Kalyoubia,القليوبية,EG14,Egypt,مِصر,EG,1136073600000,1492732800000,NA
201,Kum Hamada,مركز كوم حمادة,EG1813,Kum Hamada,NA,NA,NA,NA,Behera,البحيرة,EG18,Egypt,مِصر,EG,1136073600000,1492732800000,NA
202,Kum Umbu,مركز كوم امبو,EG2804,Kum Umbu,NA,NA,NA,NA,Aswan,أسوان,EG28,Egypt,مِصر,EG,1136073600000,1492732800000,NA
203,Luxor,قسم الأقصر,EG2901,Luxor,NA,NA,NA,NA,Luxor,مدينة الأقصر,EG29,Egypt,مِصر,EG,1136073600000,1492732800000,NA
204,Luxor,مركز الأقصر,EG2902,Luxor,NA,NA,NA,NA,Luxor,مدينة الأقصر,EG29,Egypt,مِصر,EG,1136073600000,1492732800000,NA
205,Maadi,قسم المعادي,EG0104,Maadi,NA,NA,NA,NA,Cairo,القاهرة,EG01,Egypt,مِصر,EG,1136073600000,1492732800000,NA
206,Madinat Nasr-2,قسم  ثان مدينة نصر,EG0127,Madinat Nasr-2,NA,NA,NA,NA,Cairo,القاهرة,EG01,Egypt,مِصر,EG,1136073600000,1492732800000,NA
207,Mahalet Demna,مركز محلة دمنة,EG1219,Mahalet Demna,NA,NA,NA,NA,Dakahlia,الدقهلية,EG12,Egypt,مِصر,EG,1136073600000,1492732800000,NA
208,Manfalut,مركز منفلوط,EG2512,Manfalut,NA,NA,NA,NA,Assiut,أسيوط,EG25,Egypt,مِصر,EG,1136073600000,1492732800000,NA
209,Manzala,مركز المنزلة,EG1207,Manzala,NA,NA,NA,NA,Dakahlia,الدقهلية,EG12,Egypt,مِصر,EG,1136073600000,1492732800000,NA
210,Marg,قسم المرج,EG0136,Marg,NA,NA,NA,NA,Cairo,القاهرة,EG01,Egypt,مِصر,EG,1136073600000,1492732800000,NA
211,Markz Abu Qurqas,مركز ابو قرقاص,EG2404,Markz Abu Qurqas,NA,NA,NA,NA,Menia,المنيا,EG24,Egypt,مِصر,EG,1136073600000,1492732800000,NA
212,Markz Al Idwa,مركز العدوة,EG2405,Markz Al Idwa,NA,NA,NA,NA,Menia,المنيا,EG24,Egypt,مِصر,EG,1136073600000,1492732800000,NA
213,Markz Al Minya,مركز المنيا,EG2402,Markz Al Minya,NA,NA,NA,NA,Menia,المنيا,EG24,Egypt,مِصر,EG,1136073600000,1492732800000,NA
214,Markz Bani Mazar,مركز بنى مزار,EG2406,Markz Bani Mazar,NA,NA,NA,NA,Menia,المنيا,EG24,Egypt,مِصر,EG,1136073600000,1492732800000,NA
215,Markz Dir Mawas,مركز دير مواس,EG2407,Markz Dir Mawas,NA,NA,NA,NA,Menia,المنيا,EG24,Egypt,مِصر,EG,1136073600000,1492732800000,NA
216,Markz Maghagha,مركز مغاغة,EG2410,Markz Maghagha,NA,NA,NA,NA,Menia,المنيا,EG24,Egypt,مِصر,EG,1136073600000,1492732800000,NA
217,Markz Mallawi,مركز ملوى,EG2412,Markz Mallawi,NA,NA,NA,NA,Menia,المنيا,EG24,Egypt,مِصر,EG,1136073600000,1492732800000,NA
218,Markz Matay,مركز مطاى,EG2409,Markz Matay,NA,NA,NA,NA,Menia,المنيا,EG24,Egypt,مِصر,EG,1136073600000,1492732800000,NA
219,Markz Samalut,مركز سمالوط,EG2408,Markz Samalut,NA,NA,NA,NA,Menia,المنيا,EG24,Egypt,مِصر,EG,1136073600000,1492732800000,NA
220,Marsa Alam,قسم مرسى علم,EG3104,Marsa Alam,NA,NA,NA,NA,Red Sea,البحر الأحمر,EG31,Egypt,مِصر,EG,1136073600000,1492732800000,NA
221,Marsa Matruh,قسم مرسى مطروح,EG3301,Marsa Matruh,NA,NA,NA,NA,Matrouh,مطروح,EG33,Egypt,مِصر,EG,1136073600000,1492732800000,NA
222,Mashtul Al-Suq,مركز مشتول السوق,EG1316,Mashtul Al-Suq,NA,NA,NA,NA,Sharkia,الشرقية,EG13,Egypt,مِصر,EG,1136073600000,1492732800000,NA
223,Matariyya,مركز المطرية,EG1206,Matariyya,NA,NA,NA,NA,Dakahlia,الدقهلية,EG12,Egypt,مِصر,EG,1136073600000,1492732800000,NA
224,Mina Al-Basal,قسم  مينا البصل,EG0211,Mina Al-Basal,NA,NA,NA,NA,Alexandria,الاسكندرية,EG02,Egypt,مِصر,EG,1136073600000,1492732800000,NA
225,Minshat Nasir,منشأة ناصر,EG0134,Minshat Nasir,NA,NA,NA,NA,Cairo,القاهرة,EG01,Egypt,مِصر,EG,1136073600000,1492732800000,NA
226,Minuf,مركز منوف,EG1709,Minuf,NA,NA,NA,NA,Menoufia,المنوفية,EG17,Egypt,مِصر,EG,1136073600000,1492732800000,NA
227,Minuf City,قسم مدينة منوف,EG1712,Minuf City,NA,NA,NA,NA,Menoufia,المنوفية,EG17,Egypt,مِصر,EG,1136073600000,1492732800000,NA
228,Minya Al-Nasr,مركز منية النصر,EG1214,Minya Al-Nasr,NA,NA,NA,NA,Dakahlia,الدقهلية,EG12,Egypt,مِصر,EG,1136073600000,1492732800000,NA
229,Minya al-Qamh,مركز منيا القمح,EG1314,Minya al-Qamh,NA,NA,NA,NA,Sharkia,الشرقية,EG13,Egypt,مِصر,EG,1136073600000,1492732800000,NA
230,Misr al-Gadida,قسم مصر الجديدة,EG0128,Misr al-Gadida,NA,NA,NA,NA,Cairo,القاهرة,EG01,Egypt,مِصر,EG,1136073600000,1492732800000,NA
231,Misr Al-Qadima,مصر القديمة,EG0106,Misr Al-Qadima,NA,NA,NA,NA,Cairo,القاهرة,EG01,Egypt,مِصر,EG,1136073600000,1492732800000,NA
232,Mit Ghamr,قسم ميت غمر,EG1212,Mit Ghamr,NA,NA,NA,NA,Dakahlia,الدقهلية,EG12,Egypt,مِصر,EG,1136073600000,1492732800000,NA
233,Mit Ghamr,مركز ميت غمر,EG1213,Mit Ghamr,NA,NA,NA,NA,Dakahlia,الدقهلية,EG12,Egypt,مِصر,EG,1136073600000,1492732800000,NA
234,MIt Salsil,مركز ميت سلسيل,EG1217,MIt Salsil,NA,NA,NA,NA,Dakahlia,الدقهلية,EG12,Egypt,مِصر,EG,1136073600000,1492732800000,NA
235,Mitubas,مركز مطوبس,EG1510,Mitubas,NA,NA,NA,NA,Kafr El-Shikh,كفر الشيخ,EG15,Egypt,مِصر,EG,1136073600000,1492732800000,NA
236,Mubark-Sharq Tafrea,قسم مبارك - شرق التفريعة,EG0309,Mubark-Sharq Tafrea,NA,NA,NA,NA,Port Said,بورسعيد,EG03,Egypt,مِصر,EG,1136073600000,1492732800000,NA
237,Muharam Bik,قسم  محرم بك,EG0205,Muharam Bik,NA,NA,NA,NA,Alexandria,الاسكندرية,EG02,Egypt,مِصر,EG,1136073600000,1492732800000,NA
238,Muntazah,قسم  المنتزة,EG0201,Muntazah,NA,NA,NA,NA,Alexandria,الاسكندرية,EG02,Egypt,مِصر,EG,1136073600000,1492732800000,NA
239,Muski,قسم الموسكي,EG0110,Muski,NA,NA,NA,NA,Cairo,القاهرة,EG01,Egypt,مِصر,EG,1136073600000,1492732800000,NA
240,Nag Hammadi,مركز نجع حمادى,EG2708,Nag Hammadi,NA,NA,NA,NA,Qena,قنا,EG27,Egypt,مِصر,EG,1136073600000,1492732800000,NA
241,Nakhl,قسم نخل,EG3407,Nakhl,NA,NA,NA,NA,North Sinai,شمال سيناء,EG34,Egypt,مِصر,EG,1136073600000,1492732800000,NA
242,Naqada,مركز نقادة,EG2709,Naqada,NA,NA,NA,NA,Qena,قنا,EG27,Egypt,مِصر,EG,1136073600000,1492732800000,NA
243,Nasir,مركز ناصر,EG2209,Nasir,NA,NA,NA,NA,Beni Suef,بنى سويف,EG22,Egypt,مِصر,EG,1136073600000,1492732800000,NA
244,Nasr,مركز نصر,EG2805,Nasr,NA,NA,NA,NA,Aswan,أسوان,EG28,Egypt,مِصر,EG,1136073600000,1492732800000,NA
245,Nasr City,قسم أول مدينة نصر,EG0126,Nasr City,NA,NA,NA,NA,Cairo,القاهرة,EG01,Egypt,مِصر,EG,1136073600000,1492732800000,NA
246,Nebro,مركز نبروة,EG1221,Nebro,NA,NA,NA,NA,Dakahlia,الدقهلية,EG12,Egypt,مِصر,EG,1136073600000,1492732800000,NA
247,New Cairo-1,قسم أول القاهرة الجديدة,EG0137,New Cairo-1,NA,NA,NA,NA,Cairo,القاهرة,EG01,Egypt,مِصر,EG,1136073600000,1492732800000,NA
248,New Cairo-2,قسم ثان القاهرة الجديدة,EG0138,New Cairo-2,NA,NA,NA,NA,Cairo,القاهرة,EG01,Egypt,مِصر,EG,1136073600000,1492732800000,NA
249,New Cairo-3,قسم ثالث القاهرة الجديدة,EG0139,New Cairo-3,NA,NA,NA,NA,Cairo,القاهرة,EG01,Egypt,مِصر,EG,1136073600000,1492732800000,NA
250,New Minya,مدينة المنيا الجديدة,EG2403,New Minya,NA,NA,NA,NA,Menia,المنيا,EG24,Egypt,مِصر,EG,1136073600000,1492732800000,NA
251,North Coast,الساحل الشمالى,EG0218,North Coast,NA,NA,NA,NA,Alexandria,الاسكندرية,EG02,Egypt,مِصر,EG,1136073600000,1492732800000,NA
252,North Coast,قسم الساحل الشمالى-جزء,EG3308,North Coast,NA,NA,NA,NA,Matrouh,مطروح,EG33,Egypt,مِصر,EG,1136073600000,1492732800000,NA
253,Nubariyya West,قسم غرب النوبارية,EG1817,Nubariyya West,NA,NA,NA,NA,Behera,البحيرة,EG18,Egypt,مِصر,EG,1136073600000,1492732800000,NA
254,Nuweiba,قسم نويبع,EG3507,Nuweiba,NA,NA,NA,NA,South Sinai,جنوب سيناء,EG35,Egypt,مِصر,EG,1136073600000,1492732800000,NA
255,Nuzha,قسم النزهة,EG0129,Nuzha,NA,NA,NA,NA,Cairo,القاهرة,EG01,Egypt,مِصر,EG,1136073600000,1492732800000,NA
256,Paris Paris,مركز باريس,EG3204,Paris Paris,NA,NA,NA,NA,New Valley,الوادى الجديد,EG32,Egypt,مِصر,EG,1136073600000,1492732800000,NA
257,Police Department Port of Damietta,إداره شرطه ميناء دمياط الجديد,EG1108,Police Department Port of Damietta,NA,NA,NA,NA,Damietta,دمياط,EG11,Egypt,مِصر,EG,1136073600000,1492732800000,NA
258,Police Department Port Said Port,إدارة شرطة ميناء بورسعيد,EG0312,Police Department Port Said Port,NA,NA,NA,NA,Port Said,بورسعيد,EG03,Egypt,مِصر,EG,1136073600000,1492732800000,NA
259,Port Alexandria Police Department,اداره شرطه ميناء الأسكندريه,EG0215,Port Alexandria Police Department,NA,NA,NA,NA,Alexandria,الاسكندرية,EG02,Egypt,مِصر,EG,1136073600000,1492732800000,NA
260,Port Fuad,قسم بور فؤاد,EG0304,Port Fuad,NA,NA,NA,NA,Port Said,بورسعيد,EG03,Egypt,مِصر,EG,1136073600000,1492732800000,NA
261,Port Fuad 2,قسم ثان بور فؤاد,EG0308,Port Fuad 2,NA,NA,NA,NA,Port Said,بورسعيد,EG03,Egypt,مِصر,EG,1136073600000,1492732800000,NA
262,Port Suez Police Department,إدارة شرطة ميناء السويس,EG0406,Port Suez Police Department,NA,NA,NA,NA,Suez,السويس,EG04,Egypt,مِصر,EG,1136073600000,1492732800000,NA
263,Qaha,قسم قها,EG1414,Qaha,NA,NA,NA,NA,Kalyoubia,القليوبية,EG14,Egypt,مِصر,EG,1136073600000,1492732800000,NA
264,Qalyub,قسم قليوب,EG1409,Qalyub,NA,NA,NA,NA,Kalyoubia,القليوبية,EG14,Egypt,مِصر,EG,1136073600000,1492732800000,NA
265,Qalyub,مركز قليوب,EG1410,Qalyub,NA,NA,NA,NA,Kalyoubia,القليوبية,EG14,Egypt,مِصر,EG,1136073600000,1492732800000,NA
266,Qanatir Al-Khayriyya,مركز القناطر الخيرية,EG1404,Qanatir Al-Khayriyya,NA,NA,NA,NA,Kalyoubia,القليوبية,EG14,Egypt,مِصر,EG,1136073600000,1492732800000,NA
267,"Qantara Gharb, al-",مركز القنطرة,EG1906,"Qantara Gharb, al-",NA,NA,NA,NA,Ismailia,الإسماعيلية,EG19,Egypt,مِصر,EG,1136073600000,1492732800000,NA
268,"Qantara Sharq, al-",قسم القنطرة شرق,EG1908,"Qantara Sharq, al-",NA,NA,NA,NA,Ismailia,الإسماعيلية,EG19,Egypt,مِصر,EG,1136073600000,1492732800000,NA
269,Qasima,قسم القسيمة,EG3411,Qasima,NA,NA,NA,NA,North Sinai,شمال سيناء,EG34,Egypt,مِصر,EG,1136073600000,1492732800000,NA
270,Qasr Al-Nile,قسم  قصر النيل,EG0111,Qasr Al-Nile,NA,NA,NA,NA,Cairo,القاهرة,EG01,Egypt,مِصر,EG,1136073600000,1492732800000,NA
271,Qift,مركز قفط,EG2711,Qift,NA,NA,NA,NA,Qena,قنا,EG27,Egypt,مِصر,EG,1136073600000,1492732800000,NA
272,Qillin,مركز قلين,EG1509,Qillin,NA,NA,NA,NA,Kafr El-Shikh,كفر الشيخ,EG15,Egypt,مِصر,EG,1136073600000,1492732800000,NA
273,Qina,قسم قنا,EG2701,Qina,NA,NA,NA,NA,Qena,قنا,EG27,Egypt,مِصر,EG,1136073600000,1492732800000,NA
274,Qina,مركز قنا,EG2702,Qina,NA,NA,NA,NA,Qena,قنا,EG27,Egypt,مِصر,EG,1136073600000,1492732800000,NA
275,Qina City,مدينة قنا الجديدة,EG2713,Qina City,NA,NA,NA,NA,Qena,قنا,EG27,Egypt,مِصر,EG,1136073600000,1492732800000,NA
276,Qurin,قسم القرين,EG1320,Qurin,NA,NA,NA,NA,Sharkia,الشرقية,EG13,Egypt,مِصر,EG,1136073600000,1492732800000,NA
277,Qus,مركز قوص,EG2707,Qus,NA,NA,NA,NA,Qena,قنا,EG27,Egypt,مِصر,EG,1136073600000,1492732800000,NA
278,Qusir,قسم القصير,EG3102,Qusir,NA,NA,NA,NA,Red Sea,البحر الأحمر,EG31,Egypt,مِصر,EG,1136073600000,1492732800000,NA
279,Qutur,مركز قطور,EG1611,Qutur,NA,NA,NA,NA,Gharbia,الغربية,EG16,Egypt,مِصر,EG,1136073600000,1492732800000,NA
280,Quwisna,مركز قويسنا,EG1708,Quwisna,NA,NA,NA,NA,Menoufia,المنوفية,EG17,Egypt,مِصر,EG,1136073600000,1492732800000,NA
281,Rafah,قسم رفح,EG3409,Rafah,NA,NA,NA,NA,North Sinai,شمال سيناء,EG34,Egypt,مِصر,EG,1136073600000,1492732800000,NA
282,Ras al-Bar,قسم رأس البر,EG1106,Ras al-Bar,NA,NA,NA,NA,Damietta,دمياط,EG11,Egypt,مِصر,EG,1136073600000,1492732800000,NA
283,Ras Gharib,قسم رأس غارب,EG3105,Ras Gharib,NA,NA,NA,NA,Red Sea,البحر الأحمر,EG31,Egypt,مِصر,EG,1136073600000,1492732800000,NA
284,Ras Sidr,قسم رأس سدر,EG3502,Ras Sidr,NA,NA,NA,NA,South Sinai,جنوب سيناء,EG35,Egypt,مِصر,EG,1136073600000,1492732800000,NA
285,Rashid,مركز رشيد,EG1809,Rashid,NA,NA,NA,NA,Behera,البحيرة,EG18,Egypt,مِصر,EG,1136073600000,1492732800000,NA
286,Riyad,مركز الرياض,EG1512,Riyad,NA,NA,NA,NA,Kafr El-Shikh,كفر الشيخ,EG15,Egypt,مِصر,EG,1136073600000,1492732800000,NA
287,Rud Al-Farag,قسم روض الفرج,EG0120,Rud Al-Farag,NA,NA,NA,NA,Cairo,القاهرة,EG01,Egypt,مِصر,EG,1136073600000,1492732800000,NA
288,Rummana,قسم رمانة,EG3410,Rummana,NA,NA,NA,NA,North Sinai,شمال سيناء,EG34,Egypt,مِصر,EG,1136073600000,1492732800000,NA
289,Sadat City,مركز السادات,EG1711,Sadat City,NA,NA,NA,NA,Menoufia,المنوفية,EG17,Egypt,مِصر,EG,1136073600000,1492732800000,NA
290,Saf,مركز الصف,EG2111,Saf,NA,NA,NA,NA,Giza,الجيزة,EG21,Egypt,مِصر,EG,1136073600000,1492732800000,NA
291,Safaga,قسم سفاجا,EG3103,Safaga,NA,NA,NA,NA,Red Sea,البحر الأحمر,EG31,Egypt,مِصر,EG,1136073600000,1492732800000,NA
292,Sahil Silim,مركز ساحل سليم,EG2507,Sahil Silim,NA,NA,NA,NA,Assiut,أسيوط,EG25,Egypt,مِصر,EG,1136073600000,1492732800000,NA
293,Salloum,قسم السلوم,EG3303,Salloum,NA,NA,NA,NA,Matrouh,مطروح,EG33,Egypt,مِصر,EG,1136073600000,1492732800000,NA
294,Samannud,مركز سمنود,EG1610,Samannud,NA,NA,NA,NA,Gharbia,الغربية,EG16,Egypt,مِصر,EG,1136073600000,1492732800000,NA
295,Sant Katrin,قسم سانت كاترين,EG3504,Sant Katrin,NA,NA,NA,NA,South Sinai,جنوب سيناء,EG35,Egypt,مِصر,EG,1136073600000,1492732800000,NA
296,Santa,مركز السنطة,EG1604,Santa,NA,NA,NA,NA,Gharbia,الغربية,EG16,Egypt,مِصر,EG,1136073600000,1492732800000,NA
297,Saqulta,مركز ساقلته,EG2612,Saqulta,NA,NA,NA,NA,Suhag,سوهاج,EG26,Egypt,مِصر,EG,1136073600000,1492732800000,NA
298,Sayyida Zainab,قسم  السيدة زينب,EG0107,Sayyida Zainab,NA,NA,NA,NA,Cairo,القاهرة,EG01,Egypt,مِصر,EG,1136073600000,1492732800000,NA
299,Shallatin,قسم شلاتين,EG3106,Shallatin,NA,NA,NA,NA,Red Sea,البحر الأحمر,EG31,Egypt,مِصر,EG,1136073600000,1492732800000,NA
300,Sharm el-Sheikh,قسم شرم الشيخ,EG3505,Sharm el-Sheikh,NA,NA,NA,NA,South Sinai,جنوب سيناء,EG35,Egypt,مِصر,EG,1136073600000,1492732800000,NA
301,Shaykh Zayed,قسم الشيخ زايد,EG2119,Shaykh Zayed,NA,NA,NA,NA,Giza,الجيزة,EG21,Egypt,مِصر,EG,1136073600000,1492732800000,NA
302,Shaykh Zuwayd,قسم الشيخ زويد,EG3408,Shaykh Zuwayd,NA,NA,NA,NA,North Sinai,شمال سيناء,EG34,Egypt,مِصر,EG,1136073600000,1492732800000,NA
303,Shibin al-Kum,قسم شبين الكوم,EG1701,Shibin al-Kum,NA,NA,NA,NA,Menoufia,المنوفية,EG17,Egypt,مِصر,EG,1136073600000,1492732800000,NA
304,Shibin al-Kum,مركز شبين الكوم,EG1702,Shibin al-Kum,NA,NA,NA,NA,Menoufia,المنوفية,EG17,Egypt,مِصر,EG,1136073600000,1492732800000,NA
305,Shibin al-Qanatir,مركز شبين القناطر,EG1405,Shibin al-Qanatir,NA,NA,NA,NA,Kalyoubia,القليوبية,EG14,Egypt,مِصر,EG,1136073600000,1492732800000,NA
306,Shirbin,مركز شربين,EG1210,Shirbin,NA,NA,NA,NA,Dakahlia,الدقهلية,EG12,Egypt,مِصر,EG,1136073600000,1492732800000,NA
307,Shroq,قسم الشروق,EG0140,Shroq,NA,NA,NA,NA,Cairo,القاهرة,EG01,Egypt,مِصر,EG,1136073600000,1492732800000,NA
308,Shubra,قسم شبرا,EG0119,Shubra,NA,NA,NA,NA,Cairo,القاهرة,EG01,Egypt,مِصر,EG,1136073600000,1492732800000,NA
