OBJECTID,admin2Name_es,admin2Pcode,admin2RefName,admin2AltName1_es,admin2AltName2_es,admin1Name_es,admin1Pcode,admin0Name_es,admin0Pcode,date,validOn,validTo
835,San Francisco,CO05652,NA,NA,NA,Antioquia,CO05,Colombia,CO,1514764800000,1586995200000,NA
836,San Francisco,CO25658,NA,NA,NA,Cundinamarca,CO25,Colombia,CO,1514764800000,1586995200000,NA
837,San Francisco,CO86755,NA,NA,NA,Putumayo,CO86,Colombia,CO,1514764800000,1586995200000,NA
838,San Gil,CO68679,NA,NA,NA,Santander,CO68,Colombia,CO,1514764800000,1586995200000,NA
839,San Jacinto,CO13654,NA,NA,NA,Bolívar,CO13,Colombia,CO,1514764800000,1586995200000,NA
840,San Jacinto del Cauca,CO13655,NA,NA,NA,Bolívar,CO13,Colombia,CO,1514764800000,1586995200000,NA
841,San Jerónimo,CO05656,San Jeronimo,NA,NA,Antioquia,CO05,Colombia,CO,1514764800000,1586995200000,NA
842,San Joaquín,CO68682,San Joaquin,NA,NA,Santander,CO68,Colombia,CO,1514764800000,1586995200000,NA
843,San José,CO17665,San Jose,NA,NA,Caldas,CO17,Colombia,CO,1514764800000,1586995200000,NA
844,San José de Cúcuta,CO54001,San Jose de Cucuta,NA,NA,Norte de Santander,CO54,Colombia,CO,1514764800000,1586995200000,NA
845,San José de la Montaña,CO05658,San Jose de la Montana,NA,NA,Antioquia,CO05,Colombia,CO,1514764800000,1586995200000,NA
846,San José de Miranda,CO68684,San Jose de Miranda,NA,NA,Santander,CO68,Colombia,CO,1514764800000,1586995200000,NA
847,San José de Pare,CO15664,San Jose de Pare,NA,NA,Boyacá,CO15,Colombia,CO,1514764800000,1586995200000,NA
848,San José de Toluviejo,CO70823,San Jose de Toluviejo,NA,NA,Sucre,CO70,Colombia,CO,1514764800000,1586995200000,NA
849,San José de Uré,CO23682,San Jose de Ure,NA,NA,Córdoba,CO23,Colombia,CO,1514764800000,1586995200000,NA
850,San José del Fragua,CO18610,San Jose del Fragua,NA,NA,Caquetá,CO18,Colombia,CO,1514764800000,1586995200000,NA
851,San José del Guaviare,CO95001,San Jose del Guaviare,NA,NA,Guaviare,CO95,Colombia,CO,1514764800000,1586995200000,NA
852,San José del Palmar,CO27660,San Jose del Palmar,NA,NA,Chocó,CO27,Colombia,CO,1514764800000,1586995200000,NA
853,San Juan de Arama,CO50683,NA,NA,NA,Meta,CO50,Colombia,CO,1514764800000,1586995200000,NA
854,San Juan de Betulia,CO70702,NA,NA,NA,Sucre,CO70,Colombia,CO,1514764800000,1586995200000,NA
855,San Juan de Rioseco,CO25662,NA,NA,NA,Cundinamarca,CO25,Colombia,CO,1514764800000,1586995200000,NA
856,San Juan de Urabá,CO05659,San Juan de Uraba,NA,NA,Antioquia,CO05,Colombia,CO,1514764800000,1586995200000,NA
857,San Juan del Cesar,CO44650,NA,NA,NA,La Guajira,CO44,Colombia,CO,1514764800000,1586995200000,NA
858,San Juan Nepomuceno,CO13657,NA,NA,NA,Bolívar,CO13,Colombia,CO,1514764800000,1586995200000,NA
859,San Juanito,CO50686,NA,NA,NA,Meta,CO50,Colombia,CO,1514764800000,1586995200000,NA
860,San Lorenzo,CO52687,NA,NA,NA,Nariño,CO52,Colombia,CO,1514764800000,1586995200000,NA
861,San Luis,CO05660,NA,NA,NA,Antioquia,CO05,Colombia,CO,1514764800000,1586995200000,NA
862,San Luis,CO73678,NA,NA,NA,Tolima,CO73,Colombia,CO,1514764800000,1586995200000,NA
863,San Luis de Gaceno,CO15667,NA,NA,NA,Boyacá,CO15,Colombia,CO,1514764800000,1586995200000,NA
864,San Luis de Palenque,CO85325,NA,NA,NA,Casanare,CO85,Colombia,CO,1514764800000,1586995200000,NA
865,San Luis de Sincé,CO70742,San Luis de Since,NA,NA,Sucre,CO70,Colombia,CO,1514764800000,1586995200000,NA
866,San Marcos,CO70708,NA,NA,NA,Sucre,CO70,Colombia,CO,1514764800000,1586995200000,NA
867,San Martín,CO20770,San Martin,NA,NA,Cesar,CO20,Colombia,CO,1514764800000,1586995200000,NA
868,San Martín,CO50689,San Martin,NA,NA,Meta,CO50,Colombia,CO,1514764800000,1586995200000,NA
869,San Martín de Loba,CO13667,San Martin de Loba,NA,NA,Bolívar,CO13,Colombia,CO,1514764800000,1586995200000,NA
870,San Mateo,CO15673,NA,NA,NA,Boyacá,CO15,Colombia,CO,1514764800000,1586995200000,NA
871,San Miguel,CO68686,NA,NA,NA,Santander,CO68,Colombia,CO,1514764800000,1586995200000,NA
872,San Miguel,CO86757,NA,NA,NA,Putumayo,CO86,Colombia,CO,1514764800000,1586995200000,NA
873,San Miguel de Sema,CO15676,NA,NA,NA,Boyacá,CO15,Colombia,CO,1514764800000,1586995200000,NA
874,San Onofre,CO70713,NA,NA,NA,Sucre,CO70,Colombia,CO,1514764800000,1586995200000,NA
875,San Pablo,CO13670,NA,NA,NA,Bolívar,CO13,Colombia,CO,1514764800000,1586995200000,NA
876,San Pablo,CO52693,NA,NA,NA,Nariño,CO52,Colombia,CO,1514764800000,1586995200000,NA
877,San Pablo de Borbur,CO15681,NA,NA,NA,Boyacá,CO15,Colombia,CO,1514764800000,1586995200000,NA
878,San Pedro,CO70717,NA,NA,NA,Sucre,CO70,Colombia,CO,1514764800000,1586995200000,NA
879,San Pedro,CO76670,NA,NA,NA,Valle del Cauca,CO76,Colombia,CO,1514764800000,1586995200000,NA
880,San Pedro de Cartago,CO52694,NA,NA,NA,Nariño,CO52,Colombia,CO,1514764800000,1586995200000,NA
881,San Pedro de los Milagros,CO05664,NA,NA,NA,Antioquia,CO05,Colombia,CO,1514764800000,1586995200000,NA
882,San Pedro de Urabá,CO05665,San Pedro de Uraba,NA,NA,Antioquia,CO05,Colombia,CO,1514764800000,1586995200000,NA
883,San Pelayo,CO23686,NA,NA,NA,Córdoba,CO23,Colombia,CO,1514764800000,1586995200000,NA
884,San Rafael,CO05667,NA,NA,NA,Antioquia,CO05,Colombia,CO,1514764800000,1586995200000,NA
885,San Roque,CO05670,NA,NA,NA,Antioquia,CO05,Colombia,CO,1514764800000,1586995200000,NA
886,San Sebastián,CO19693,San Sebastian,NA,NA,Cauca,CO19,Colombia,CO,1514764800000,1586995200000,NA
887,San Sebastián de Buenavista,CO47692,San Sebastian de Buenavista,NA,NA,Magdalena,CO47,Colombia,CO,1514764800000,1586995200000,NA
888,San Sebastián de Mariquita,CO73443,San Sebastian de Mariquita,NA,NA,Tolima,CO73,Colombia,CO,1514764800000,1586995200000,NA
889,San Vicente de Chucurí,CO68689,San Vicente de Chucuri,NA,NA,Santander,CO68,Colombia,CO,1514764800000,1586995200000,NA
890,San Vicente del Caguán,CO18753,San Vicente del Caguan,NA,NA,Caquetá,CO18,Colombia,CO,1514764800000,1586995200000,NA
891,San Vicente Ferrer,CO05674,NA,NA,NA,Antioquia,CO05,Colombia,CO,1514764800000,1586995200000,NA
892,San Zenón,CO47703,San Zenon,NA,NA,Magdalena,CO47,Colombia,CO,1514764800000,1586995200000,NA
893,Sandoná,CO52683,Sandona,NA,NA,Nariño,CO52,Colombia,CO,1514764800000,1586995200000,NA
894,Santa Ana,CO47707,NA,NA,NA,Magdalena,CO47,Colombia,CO,1514764800000,1586995200000,NA
895,Santa Bárbara,CO05679,Santa Barbara,NA,NA,Antioquia,CO05,Colombia,CO,1514764800000,1586995200000,NA
896,Santa Bárbara,CO52696,Santa Barbara,NA,NA,Nariño,CO52,Colombia,CO,1514764800000,1586995200000,NA
897,Santa Bárbara,CO68705,Santa Barbara,NA,NA,Santander,CO68,Colombia,CO,1514764800000,1586995200000,NA
898,Santa Bárbara de Pinto,CO47720,Santa Barbara de Pinto,NA,NA,Magdalena,CO47,Colombia,CO,1514764800000,1586995200000,NA
899,Santa Catalina,CO13673,NA,NA,NA,Bolívar,CO13,Colombia,CO,1514764800000,1586995200000,NA
900,Santa Fé de Antioquia,CO05042,Santa Fe de Antioquia,NA,NA,Antioquia,CO05,Colombia,CO,1514764800000,1586995200000,NA
901,Santa Helena del Opón,CO68720,Santa Helena del Opon,NA,NA,Santander,CO68,Colombia,CO,1514764800000,1586995200000,NA
902,Santa Isabel,CO73686,NA,NA,NA,Tolima,CO73,Colombia,CO,1514764800000,1586995200000,NA
903,Santa Lucía,CO08675,Santa Lucia,NA,NA,Atlántico,CO08,Colombia,CO,1514764800000,1586995200000,NA
904,Santa María,CO15690,Santa Maria,NA,NA,Boyacá,CO15,Colombia,CO,1514764800000,1586995200000,NA
905,Santa María,CO41676,Santa Maria,NA,NA,Huila,CO41,Colombia,CO,1514764800000,1586995200000,NA
906,Santa Marta,CO47001,NA,NA,NA,Magdalena,CO47,Colombia,CO,1514764800000,1586995200000,NA
907,Santa Rosa,CO13683,NA,NA,NA,Bolívar,CO13,Colombia,CO,1514764800000,1586995200000,NA
908,Santa Rosa,CO19701,NA,NA,NA,Cauca,CO19,Colombia,CO,1514764800000,1586995200000,NA
909,Santa Rosa de Cabal,CO66682,NA,NA,NA,Risaralda,CO66,Colombia,CO,1514764800000,1586995200000,NA
910,Santa Rosa de Osos,CO05686,NA,NA,NA,Antioquia,CO05,Colombia,CO,1514764800000,1586995200000,NA
911,Santa Rosa de Viterbo,CO15693,NA,NA,NA,Boyacá,CO15,Colombia,CO,1514764800000,1586995200000,NA
912,Santa Rosa del Sur,CO13688,NA,NA,NA,Bolívar,CO13,Colombia,CO,1514764800000,1586995200000,NA
913,Santa Rosalía,CO99624,Santa Rosalia,NA,NA,Vichada,CO99,Colombia,CO,1514764800000,1586995200000,NA
914,Santa Sofía,CO15696,Santa Sofia,NA,NA,Boyacá,CO15,Colombia,CO,1514764800000,1586995200000,NA
915,Santacruz,CO52699,NA,NA,NA,Nariño,CO52,Colombia,CO,1514764800000,1586995200000,NA
916,Santana,CO15686,NA,NA,NA,Boyacá,CO15,Colombia,CO,1514764800000,1586995200000,NA
917,Santander de Quilichao,CO19698,NA,NA,NA,Cauca,CO19,Colombia,CO,1514764800000,1586995200000,NA
918,Santiago,CO54680,NA,NA,NA,Norte de Santander,CO54,Colombia,CO,1514764800000,1586995200000,NA
919,Santiago,CO86760,NA,NA,NA,Putumayo,CO86,Colombia,CO,1514764800000,1586995200000,NA
920,Santiago de Tolú,CO70820,Santiago de Tolu,NA,NA,Sucre,CO70,Colombia,CO,1514764800000,1586995200000,NA
921,Santo Domingo,CO05690,NA,NA,NA,Antioquia,CO05,Colombia,CO,1514764800000,1586995200000,NA
922,Santo Tomás,CO08685,Santo Tomas,NA,NA,Atlántico,CO08,Colombia,CO,1514764800000,1586995200000,NA
923,Santuario,CO66687,NA,NA,NA,Risaralda,CO66,Colombia,CO,1514764800000,1586995200000,NA
924,Sapuyes,CO52720,NA,NA,NA,Nariño,CO52,Colombia,CO,1514764800000,1586995200000,NA
925,Saravena,CO81736,NA,NA,NA,Arauca,CO81,Colombia,CO,1514764800000,1586995200000,NA
926,Sardinata,CO54720,NA,NA,NA,Norte de Santander,CO54,Colombia,CO,1514764800000,1586995200000,NA
927,Sasaima,CO25718,NA,NA,NA,Cundinamarca,CO25,Colombia,CO,1514764800000,1586995200000,NA
928,Sativanorte,CO15720,NA,NA,NA,Boyacá,CO15,Colombia,CO,1514764800000,1586995200000,NA
929,Sativasur,CO15723,NA,NA,NA,Boyacá,CO15,Colombia,CO,1514764800000,1586995200000,NA
930,Segovia,CO05736,NA,NA,NA,Antioquia,CO05,Colombia,CO,1514764800000,1586995200000,NA
931,Sesquilé,CO25736,Sesquile,NA,NA,Cundinamarca,CO25,Colombia,CO,1514764800000,1586995200000,NA
932,Sevilla,CO76736,NA,NA,NA,Valle del Cauca,CO76,Colombia,CO,1514764800000,1586995200000,NA
933,Siachoque,CO15740,NA,NA,NA,Boyacá,CO15,Colombia,CO,1514764800000,1586995200000,NA
934,Sibaté,CO25740,Sibate,NA,NA,Cundinamarca,CO25,Colombia,CO,1514764800000,1586995200000,NA
935,Sibundoy,CO86749,NA,NA,NA,Putumayo,CO86,Colombia,CO,1514764800000,1586995200000,NA
936,Silos,CO54743,NA,NA,NA,Norte de Santander,CO54,Colombia,CO,1514764800000,1586995200000,NA
937,Silvania,CO25743,NA,NA,NA,Cundinamarca,CO25,Colombia,CO,1514764800000,1586995200000,NA
938,Silvia,CO19743,NA,NA,NA,Cauca,CO19,Colombia,CO,1514764800000,1586995200000,NA
939,Simacota,CO68745,NA,NA,NA,Santander,CO68,Colombia,CO,1514764800000,1586995200000,NA
940,Simijaca,CO25745,NA,NA,NA,Cundinamarca,CO25,Colombia,CO,1514764800000,1586995200000,NA
941,Simití,CO13744,Simiti,NA,NA,Bolívar,CO13,Colombia,CO,1514764800000,1586995200000,NA
942,Sincelejo,CO70001,NA,NA,NA,Sucre,CO70,Colombia,CO,1514764800000,1586995200000,NA
943,Sipí,CO27745,Sipi,NA,NA,Chocó,CO27,Colombia,CO,1514764800000,1586995200000,NA
944,Sitionuevo,CO47745,NA,NA,NA,Magdalena,CO47,Colombia,CO,1514764800000,1586995200000,NA
945,Soacha,CO25754,NA,NA,NA,Cundinamarca,CO25,Colombia,CO,1514764800000,1586995200000,NA
946,Soatá,CO15753,Soata,NA,NA,Boyacá,CO15,Colombia,CO,1514764800000,1586995200000,NA
947,Socha,CO15757,NA,NA,NA,Boyacá,CO15,Colombia,CO,1514764800000,1586995200000,NA
948,Socorro,CO68755,NA,NA,NA,Santander,CO68,Colombia,CO,1514764800000,1586995200000,NA
949,Socotá,CO15755,Socota,NA,NA,Boyacá,CO15,Colombia,CO,1514764800000,1586995200000,NA
950,Sogamoso,CO15759,NA,NA,NA,Boyacá,CO15,Colombia,CO,1514764800000,1586995200000,NA
951,Solano,CO18756,NA,NA,NA,Caquetá,CO18,Colombia,CO,1514764800000,1586995200000,NA
952,Soledad,CO08758,NA,NA,NA,Atlántico,CO08,Colombia,CO,1514764800000,1586995200000,NA
953,Solita,CO18785,NA,NA,NA,Caquetá,CO18,Colombia,CO,1514764800000,1586995200000,NA
954,Somondoco,CO15761,NA,NA,NA,Boyacá,CO15,Colombia,CO,1514764800000,1586995200000,NA
955,Sonsón,CO05756,Sonson,NA,NA,Antioquia,CO05,Colombia,CO,1514764800000,1586995200000,NA
956,Sopetrán,CO05761,Sopetran,NA,NA,Antioquia,CO05,Colombia,CO,1514764800000,1586995200000,NA
957,Soplaviento,CO13760,NA,NA,NA,Bolívar,CO13,Colombia,CO,1514764800000,1586995200000,NA
958,Sopó,CO25758,Sopo,NA,NA,Cundinamarca,CO25,Colombia,CO,1514764800000,1586995200000,NA
959,Sora,CO15762,NA,NA,NA,Boyacá,CO15,Colombia,CO,1514764800000,1586995200000,NA
960,Soracá,CO15764,Soraca,NA,NA,Boyacá,CO15,Colombia,CO,1514764800000,1586995200000,NA
961,Sotaquirá,CO15763,Sotaquira,NA,NA,Boyacá,CO15,Colombia,CO,1514764800000,1586995200000,NA
962,Sotará - Paispamba,CO19760,Sotara - Paispamba,NA,NA,Cauca,CO19,Colombia,CO,1514764800000,1586995200000,NA
963,Suaita,CO68770,NA,NA,NA,Santander,CO68,Colombia,CO,1514764800000,1586995200000,NA
964,Suan,CO08770,NA,NA,NA,Atlántico,CO08,Colombia,CO,1514764800000,1586995200000,NA
965,Suárez,CO19780,Suarez,NA,NA,Cauca,CO19,Colombia,CO,1514764800000,1586995200000,NA
966,Suárez,CO73770,Suarez,NA,NA,Tolima,CO73,Colombia,CO,1514764800000,1586995200000,NA
967,Suaza,CO41770,NA,NA,NA,Huila,CO41,Colombia,CO,1514764800000,1586995200000,NA
968,Subachoque,CO25769,NA,NA,NA,Cundinamarca,CO25,Colombia,CO,1514764800000,1586995200000,NA
969,Sucre,CO19785,NA,NA,NA,Cauca,CO19,Colombia,CO,1514764800000,1586995200000,NA
970,Sucre,CO68773,NA,NA,NA,Santander,CO68,Colombia,CO,1514764800000,1586995200000,NA
971,Sucre,CO70771,NA,NA,NA,Sucre,CO70,Colombia,CO,1514764800000,1586995200000,NA
972,Suesca,CO25772,NA,NA,NA,Cundinamarca,CO25,Colombia,CO,1514764800000,1586995200000,NA
973,Supatá,CO25777,Supata,NA,NA,Cundinamarca,CO25,Colombia,CO,1514764800000,1586995200000,NA
974,Supía,CO17777,Supia,NA,NA,Caldas,CO17,Colombia,CO,1514764800000,1586995200000,NA
975,Suratá,CO68780,Surata,NA,NA,Santander,CO68,Colombia,CO,1514764800000,1586995200000,NA
976,Susa,CO25779,NA,NA,NA,Cundinamarca,CO25,Colombia,CO,1514764800000,1586995200000,NA
977,Susacón,CO15774,Susacon,NA,NA,Boyacá,CO15,Colombia,CO,1514764800000,1586995200000,NA
978,Sutamarchán,CO15776,Sutamarchan,NA,NA,Boyacá,CO15,Colombia,CO,1514764800000,1586995200000,NA
979,Sutatausa,CO25781,NA,NA,NA,Cundinamarca,CO25,Colombia,CO,1514764800000,1586995200000,NA
980,Sutatenza,CO15778,NA,NA,NA,Boyacá,CO15,Colombia,CO,1514764800000,1586995200000,NA
981,Tabio,CO25785,NA,NA,NA,Cundinamarca,CO25,Colombia,CO,1514764800000,1586995200000,NA
982,Tadó,CO27787,Tado,NA,NA,Chocó,CO27,Colombia,CO,1514764800000,1586995200000,NA
983,Talaigua Nuevo,CO13780,NA,NA,NA,Bolívar,CO13,Colombia,CO,1514764800000,1586995200000,NA
984,Tamalameque,CO20787,NA,NA,NA,Cesar,CO20,Colombia,CO,1514764800000,1586995200000,NA
985,Támara,CO85400,Tamara,NA,NA,Casanare,CO85,Colombia,CO,1514764800000,1586995200000,NA
986,Tame,CO81794,NA,NA,NA,Arauca,CO81,Colombia,CO,1514764800000,1586995200000,NA
987,Támesis,CO05789,Tamesis,NA,NA,Antioquia,CO05,Colombia,CO,1514764800000,1586995200000,NA
988,Taminango,CO52786,NA,NA,NA,Nariño,CO52,Colombia,CO,1514764800000,1586995200000,NA
989,Tangua,CO52788,NA,NA,NA,Nariño,CO52,Colombia,CO,1514764800000,1586995200000,NA
990,Taraira,CO97666,NA,NA,NA,Vaupés,CO97,Colombia,CO,1514764800000,1586995200000,NA
991,Tarapacá,CO91798,Tarapaca,NA,NA,Amazonas,CO91,Colombia,CO,1514764800000,1586995200000,NA
992,Tarazá,CO05790,Taraza,NA,NA,Antioquia,CO05,Colombia,CO,1514764800000,1586995200000,NA
993,Tarqui,CO41791,NA,NA,NA,Huila,CO41,Colombia,CO,1514764800000,1586995200000,NA
994,Tarso,CO05792,NA,NA,NA,Antioquia,CO05,Colombia,CO,1514764800000,1586995200000,NA
995,Tasco,CO15790,NA,NA,NA,Boyacá,CO15,Colombia,CO,1514764800000,1586995200000,NA
996,Tauramena,CO85410,NA,NA,NA,Casanare,CO85,Colombia,CO,1514764800000,1586995200000,NA
997,Tausa,CO25793,NA,NA,NA,Cundinamarca,CO25,Colombia,CO,1514764800000,1586995200000,NA
998,Tello,CO41799,NA,NA,NA,Huila,CO41,Colombia,CO,1514764800000,1586995200000,NA
999,Tena,CO25797,NA,NA,NA,Cundinamarca,CO25,Colombia,CO,1514764800000,1586995200000,NA
1000,Tenerife,CO47798,NA,NA,NA,Magdalena,CO47,Colombia,CO,1514764800000,1586995200000,NA
1001,Tenjo,CO25799,NA,NA,NA,Cundinamarca,CO25,Colombia,CO,1514764800000,1586995200000,NA
1002,Tenza,CO15798,NA,NA,NA,Boyacá,CO15,Colombia,CO,1514764800000,1586995200000,NA
1003,Teorama,CO54800,NA,NA,NA,Norte de Santander,CO54,Colombia,CO,1514764800000,1586995200000,NA
1004,Teruel,CO41801,NA,NA,NA,Huila,CO41,Colombia,CO,1514764800000,1586995200000,NA
1005,Tesalia,CO41797,NA,NA,NA,Huila,CO41,Colombia,CO,1514764800000,1586995200000,NA
1006,Tibacuy,CO25805,NA,NA,NA,Cundinamarca,CO25,Colombia,CO,1514764800000,1586995200000,NA
1007,Tibaná,CO15804,Tibana,NA,NA,Boyacá,CO15,Colombia,CO,1514764800000,1586995200000,NA
1008,Tibasosa,CO15806,NA,NA,NA,Boyacá,CO15,Colombia,CO,1514764800000,1586995200000,NA
1009,Tibirita,CO25807,NA,NA,NA,Cundinamarca,CO25,Colombia,CO,1514764800000,1586995200000,NA
1010,Tibú,CO54810,Tibu,NA,NA,Norte de Santander,CO54,Colombia,CO,1514764800000,1586995200000,NA
1011,Tierralta,CO23807,NA,NA,NA,Córdoba,CO23,Colombia,CO,1514764800000,1586995200000,NA
1012,Timaná,CO41807,Timana,NA,NA,Huila,CO41,Colombia,CO,1514764800000,1586995200000,NA
1013,Timbío,CO19807,Timbio,NA,NA,Cauca,CO19,Colombia,CO,1514764800000,1586995200000,NA
1014,Timbiquí,CO19809,Timbiqui,NA,NA,Cauca,CO19,Colombia,CO,1514764800000,1586995200000,NA
1015,Tinjacá,CO15808,Tinjaca,NA,NA,Boyacá,CO15,Colombia,CO,1514764800000,1586995200000,NA
1016,Tipacoque,CO15810,NA,NA,NA,Boyacá,CO15,Colombia,CO,1514764800000,1586995200000,NA
1017,Tiquisio,CO13810,NA,NA,NA,Bolívar,CO13,Colombia,CO,1514764800000,1586995200000,NA
1018,Titiribí,CO05809,Titiribi,NA,NA,Antioquia,CO05,Colombia,CO,1514764800000,1586995200000,NA
1019,Toca,CO15814,NA,NA,NA,Boyacá,CO15,Colombia,CO,1514764800000,1586995200000,NA
1020,Tocaima,CO25815,NA,NA,NA,Cundinamarca,CO25,Colombia,CO,1514764800000,1586995200000,NA
1021,Tocancipá,CO25817,Tocancipa,NA,NA,Cundinamarca,CO25,Colombia,CO,1514764800000,1586995200000,NA
1022,Togüí,CO15816,Togui,NA,NA,Boyacá,CO15,Colombia,CO,1514764800000,1586995200000,NA
1023,Toledo,CO05819,NA,NA,NA,Antioquia,CO05,Colombia,CO,1514764800000,1586995200000,NA
1024,Toledo,CO54820,NA,NA,NA,Norte de Santander,CO54,Colombia,CO,1514764800000,1586995200000,NA
1025,Tona,CO68820,NA,NA,NA,Santander,CO68,Colombia,CO,1514764800000,1586995200000,NA
1026,Tópaga,CO15820,Topaga,NA,NA,Boyacá,CO15,Colombia,CO,1514764800000,1586995200000,NA
1027,Topaipí,CO25823,Topaipi,NA,NA,Cundinamarca,CO25,Colombia,CO,1514764800000,1586995200000,NA
1028,Toribío,CO19821,Toribio,NA,NA,Cauca,CO19,Colombia,CO,1514764800000,1586995200000,NA
1029,Toro,CO76823,NA,NA,NA,Valle del Cauca,CO76,Colombia,CO,1514764800000,1586995200000,NA
1030,Tota,CO15822,NA,NA,NA,Boyacá,CO15,Colombia,CO,1514764800000,1586995200000,NA
1031,Totoró,CO19824,Totoro,NA,NA,Cauca,CO19,Colombia,CO,1514764800000,1586995200000,NA
1032,Trinidad,CO85430,NA,NA,NA,Casanare,CO85,Colombia,CO,1514764800000,1586995200000,NA
1033,Trujillo,CO76828,NA,NA,NA,Valle del Cauca,CO76,Colombia,CO,1514764800000,1586995200000,NA
1034,Tubará,CO08832,Tubara,NA,NA,Atlántico,CO08,Colombia,CO,1514764800000,1586995200000,NA
1035,Tuchín,CO23815,Tuchin,NA,NA,Córdoba,CO23,Colombia,CO,1514764800000,1586995200000,NA
1036,Tuluá,CO76834,Tulua,NA,NA,Valle del Cauca,CO76,Colombia,CO,1514764800000,1586995200000,NA
1037,Tunja,CO15001,NA,NA,NA,Boyacá,CO15,Colombia,CO,1514764800000,1586995200000,NA
1038,Tununguá,CO15832,Tunungua,NA,NA,Boyacá,CO15,Colombia,CO,1514764800000,1586995200000,NA
1039,Túquerres,CO52838,Tuquerres,NA,NA,Nariño,CO52,Colombia,CO,1514764800000,1586995200000,NA
1040,Turbaco,CO13836,NA,NA,NA,Bolívar,CO13,Colombia,CO,1514764800000,1586995200000,NA
1041,Turbaná,CO13838,Turbana,NA,NA,Bolívar,CO13,Colombia,CO,1514764800000,1586995200000,NA
1042,Turbo,CO05837,NA,NA,NA,Antioquia,CO05,Colombia,CO,1514764800000,1586995200000,NA
1043,Turmequé,CO15835,Turmeque,NA,NA,Boyacá,CO15,Colombia,CO,1514764800000,1586995200000,NA
1044,Tuta,CO15837,NA,NA,NA,Boyacá,CO15,Colombia,CO,1514764800000,1586995200000,NA
1045,Tutazá,CO15839,Tutaza,NA,NA,Boyacá,CO15,Colombia,CO,1514764800000,1586995200000,NA
1046,Ubalá,CO25839,Ubala,NA,NA,Cundinamarca,CO25,Colombia,CO,1514764800000,1586995200000,NA
1047,Ubaque,CO25841,NA,NA,NA,Cundinamarca,CO25,Colombia,CO,1514764800000,1586995200000,NA
1048,Ulloa,CO76845,NA,NA,NA,Valle del Cauca,CO76,Colombia,CO,1514764800000,1586995200000,NA
1049,Úmbita,CO15842,Umbita,NA,NA,Boyacá,CO15,Colombia,CO,1514764800000,1586995200000,NA
1050,Une,CO25845,NA,NA,NA,Cundinamarca,CO25,Colombia,CO,1514764800000,1586995200000,NA
1051,Unguía,CO27800,Unguia,NA,NA,Chocó,CO27,Colombia,CO,1514764800000,1586995200000,NA
1052,Unión Panamericana,CO27810,Union Panamericana,NA,NA,Chocó,CO27,Colombia,CO,1514764800000,1586995200000,NA
1053,Uramita,CO05842,NA,NA,NA,Antioquia,CO05,Colombia,CO,1514764800000,1586995200000,NA
1054,Uribe,CO50370,NA,NA,NA,Meta,CO50,Colombia,CO,1514764800000,1586995200000,NA
1055,Uribia,CO44847,NA,NA,NA,La Guajira,CO44,Colombia,CO,1514764800000,1586995200000,NA
1056,Urrao,CO05847,NA,NA,NA,Antioquia,CO05,Colombia,CO,1514764800000,1586995200000,NA
1057,Urumita,CO44855,NA,NA,NA,La Guajira,CO44,Colombia,CO,1514764800000,1586995200000,NA
1058,Usiacurí,CO08849,Usiacuri,NA,NA,Atlántico,CO08,Colombia,CO,1514764800000,1586995200000,NA
1059,Útica,CO25851,Utica,NA,NA,Cundinamarca,CO25,Colombia,CO,1514764800000,1586995200000,NA
1060,Valdivia,CO05854,NA,NA,NA,Antioquia,CO05,Colombia,CO,1514764800000,1586995200000,NA
1061,Valencia,CO23855,NA,NA,NA,Córdoba,CO23,Colombia,CO,1514764800000,1586995200000,NA
1062,Valle de San José,CO68855,Valle de San Jose,NA,NA,Santander,CO68,Colombia,CO,1514764800000,1586995200000,NA
1063,Valle de San Juan,CO73854,NA,NA,NA,Tolima,CO73,Colombia,CO,1514764800000,1586995200000,NA
1064,Valle del Guamuez,CO86865,NA,NA,NA,Putumayo,CO86,Colombia,CO,1514764800000,1586995200000,NA
1065,Valledupar,CO20001,NA,NA,NA,Cesar,CO20,Colombia,CO,1514764800000,1586995200000,NA
1066,Valparaíso,CO05856,Valparaiso,NA,NA,Antioquia,CO05,Colombia,CO,1514764800000,1586995200000,NA
1067,Valparaíso,CO18860,Valparaiso,NA,NA,Caquetá,CO18,Colombia,CO,1514764800000,1586995200000,NA
1068,Vegachí,CO05858,Vegachi,NA,NA,Antioquia,CO05,Colombia,CO,1514764800000,1586995200000,NA
1069,Vélez,CO68861,Velez,NA,NA,Santander,CO68,Colombia,CO,1514764800000,1586995200000,NA
1070,Venadillo,CO73861,NA,NA,NA,Tolima,CO73,Colombia,CO,1514764800000,1586995200000,NA
1071,Venecia,CO05861,NA,NA,NA,Antioquia,CO05,Colombia,CO,1514764800000,1586995200000,NA
1072,Venecia,CO25506,NA,NA,NA,Cundinamarca,CO25,Colombia,CO,1514764800000,1586995200000,NA
1073,Ventaquemada,CO15861,NA,NA,NA,Boyacá,CO15,Colombia,CO,1514764800000,1586995200000,NA
1074,Vergara,CO25862,NA,NA,NA,Cundinamarca,CO25,Colombia,CO,1514764800000,1586995200000,NA
1075,Versalles,CO76863,NA,NA,NA,Valle del Cauca,CO76,Colombia,CO,1514764800000,1586995200000,NA
1076,Vetas,CO68867,NA,NA,NA,Santander,CO68,Colombia,CO,1514764800000,1586995200000,NA
